,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
144,Dick,"$6,262,878",Sony / Columbia,Comedy,PG-13,"August 3, 1999",1 hrs. 34 min.,N/A,Andrew Fleming,Gale Anne Hurd,"Kirsten Dunst,Michelle Williams,Will Ferrell"
145,Topsy-Turvy,"$6,208,548",USA Films,Music Drama,R,"December 15, 1999",2 hrs. 40 min.,N/A,Mike Leigh,N/A,"Jim Broadbent,Andy Serkis"
146,The Straight Story,"$6,203,044",Buena Vista,Drama,G,"October 15, 1999",1 hrs. 51 min.,N/A,David Lynch,N/A,N/A
147,Foolish,"$6,033,999",Artisan,Comedy,R,"April 9, 1999",1 hrs. 24 min.,N/A,N/A,N/A,N/A
148,Light it Up,"$5,985,690",Fox,Drama,R,"November 10, 1999",1 hrs. 39 min.,$13 million,N/A,N/A,"Forest Whitaker,Rosario Dawson"
149,Siegfried & Roy: The Magic Box (IMAX),"$5,231,283",IMAX,IMAX,Unrated,"October 1, 1999",0 hrs. 50 min.,N/A,N/A,N/A,N/A
150,Sunshine (1999),"$5,096,267",Paramount Classics,Period Drama,R,"December 17, 1999",3 hrs. 0 min.,N/A,N/A,N/A,"Ralph Fiennes,Rachel Weisz"
151,Jakob the Liar,"$4,956,401",Sony / Columbia,War Drama,PG-13,"September 24, 1999",2 hrs. 0 min.,$45 million,N/A,N/A,"Robin Williams,Liev Schreiber"
152,Wolves (IMAX),"$4,811,282",IMAX,IMAX,Unrated,"June 18, 1999",0 hrs. 40 min.,N/A,N/A,N/A,N/A
153,Mansfield Park,"$4,775,847",Miramax,Period Drama,PG-13,"November 19, 1999",1 hrs. 38 min.,N/A,N/A,N/A,N/A
154,A Walk on the Moon,"$4,750,660",Miramax,Romance,R,"March 26, 1999",1 hrs. 45 min.,N/A,N/A,N/A,"Diane Lane,Viggo Mortensen,Anna Paquin"
155,Mumford,"$4,555,459",Buena Vista,Comedy,R,"September 24, 1999",1 hrs. 52 min.,N/A,Lawrence Kasdan,Lawrence Kasdan,N/A
156,Flawless (1999),"$4,488,529",MGM,Comedy,R,"November 26, 1999",1 hrs. 51 min.,N/A,Joel Schumacher,N/A,"Robert DeNiro,Philip Seymour Hoffman"
157,Simply Irresistible,"$4,398,989",Fox,Romantic Comedy,PG-13,"February 5, 1999",1 hrs. 34 min.,$6 million,N/A,Arnon Milchan,"Sarah Michelle Gellar,Amanda Peet"
158,Detroit Rock City,"$4,217,115",New Line,Comedy,R,"August 13, 1999",1 hrs. 35 min.,$34 million,Adam Rifkin,Michael De Luca,N/A
159,Gloria,"$4,197,729",Sony / Columbia,Crime Drama,R,"January 22, 1999",1 hrs. 48 min.,$30 million,N/A,N/A,Sharon Stone
160,Sweet and Lowdown,"$4,197,015",Sony Classics,Period Comedy,PG-13,"December 3, 1999",1 hrs. 33 min.,N/A,Woody Allen,N/A,"Sean Penn,Uma Thurman"
161,Idle Hands,"$4,152,230",Sony / Columbia,Horror Comedy,R,"April 30, 1999",1 hrs. 32 min.,$25 million,N/A,N/A,"Jessica Alba,Seth Green"
162,The Dinner Game,"$4,071,548",Lions Gate,Foreign,PG-13,"July 9, 1999",1 hrs. 20 min.,N/A,N/A,N/A,N/A
163,Playing by Heart,"$3,970,078",Miramax,Romance,R,"January 1, 1999",2 hrs. 1 min.,$20 million,N/A,N/A,"Gillian Anderson,Sean Connery,Angelina Jolie,Dennis Quaid,Gena Rowlands"
164,The Winslow Boy,"$3,957,934",Sony Classics,Period Drama,G,"April 30, 1999",1 hrs. 44 min.,N/A,David Mamet,N/A,N/A
165,"Lock, Stock and Two Smoking Barrels","$3,753,929",Gramercy,Crime Comedy,R,"March 5, 1999",1 hrs. 48 min.,N/A,Guy Ritchie,"Steve Tisch,Matthew Vaughn",Jason Statham
166,Liberty Heights,"$3,736,868",Warner Bros.,Comedy / Drama,R,"November 19, 1999",2 hrs. 12 min.,N/A,Barry Levinson,Barry Levinson,"Adrien Brody,Ben Foster"
167,Fifty (IMAX),"$3,328,240",IMAX,IMAX,Unrated,"October 29, 1999",N/A,N/A,N/A,N/A,N/A
168,Elvis Gratton 2,,Lions Gate,Foreign,Unrated,"July 2, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
169,The Limey,"$3,204,663",Artisan,Crime Drama,R,"October 8, 1999",1 hrs. 29 min.,$10 million,Steven Soderbergh,N/A,N/A
170,Jawbreaker,"$3,117,085",Sony / Columbia,Comedy,R,"February 19, 1999",1 hrs. 52 min.,$3.5 million,N/A,N/A,N/A
171,Love Stinks,"$2,924,635",Independent Artists,Comedy,R,"September 10, 1999",1 hrs. 34 min.,N/A,N/A,N/A,Jason Bateman
172,Cradle Will Rock,"$2,903,404",Buena Vista,Period Drama,R,"December 10, 1999",1 hrs. 49 min.,$36 million,Tim Robbins,Jon Kilik,"John Cusack,Cary Elwes,Bill Murray,Susan Sarandon"
173,eXistenZ,"$2,856,712",Miramax,Sci-Fi Thriller,R,"April 23, 1999",1 hrs. 30 min.,$15 million,N/A,N/A,"Jude Law,Ian Holm,Willem Dafoe,Sarah Polley"
174,Princess Mononoke,"$2,375,308",Miramax,Animation,PG-13,"October 29, 1999",2 hrs. 15 min.,N/A,Hayao Miyazaki,N/A,N/A
175,Autumn Tale,"$2,205,339",October,Foreign,PG,"July 9, 1999",1 hrs. 10 min.,N/A,N/A,N/A,N/A
176,A Dog of Flanders,"$2,165,637",Warner Bros.,Family,PG,"August 27, 1999",1 hrs. 40 min.,N/A,N/A,Steven Paul,Jon Voight
177,Limbo,"$2,160,710",Sony / Columbia,Drama,R,"June 4, 1999",2 hrs. 6 min.,$10 million,N/A,N/A,N/A
178,Trick,"$2,087,228",Fine Line,Romantic Comedy,R,"July 23, 1999",1 hrs. 30 min.,N/A,N/A,Ross Katz,N/A
179,Ravenous,"$2,062,405",Fox,Period Horror,R,"March 19, 1999",1 hrs. 40 min.,$12 million,N/A,David Heyman,Guy Pearce
180,Beyond the Mat,"$2,053,648",Lions Gate,Documentary,R,"October 22, 1999",1 hrs. 43 min.,N/A,N/A,Brian Grazer,N/A
181,Besieged,"$2,048,740",Fine Line,Romance,R,"May 21, 1999",1 hrs. 32 min.,N/A,N/A,N/A,Thandie Newton
182,Wildfire: Feel the Heat (IMAX),"$2,040,635",Primesco,IMAX,Unrated,"March 12, 1999",0 hrs. 40 min.,N/A,N/A,N/A,N/A
183,Three Seasons,"$2,021,698",October,Drama,PG-13,"April 30, 1999",1 hrs. 48 min.,N/A,N/A,N/A,N/A
184,Taal,"$2,020,532",Eros,Foreign,Unrated,"August 13, 1999",2 hrs. 59 min.,N/A,N/A,N/A,N/A
185,Better Than Chocolate,"$2,015,406",Trimark,Romantic Comedy,R,"August 13, 1999",1 hrs. 42 min.,N/A,N/A,N/A,N/A
186,Titus,"$2,007,290",Fox Searchlight,Fantasy Drama,R,"December 25, 1999",2 hrs. 42 min.,N/A,Julie Taymor,Julie Taymor,"Anthony Hopkins,Jonathan Rhys Meyers"
187,Crazy in Alabama,"$2,005,840",Sony / Columbia,Comedy / Drama,PG-13,"October 22, 1999",1 hrs. 51 min.,N/A,N/A,N/A,Lucas Black
188,Hum Saath-Saath Hain,"$2,005,094",Eros,Foreign,Unrated,"November 5, 1999",2 hrs. 57 min.,N/A,N/A,N/A,N/A
189,"Happy, Texas","$1,955,933",Miramax,Comedy,PG-13,"October 1, 1999",1 hrs. 38 min.,$2.5 million,N/A,Jason Clark,William H. Macy
190,Goodbye Lover,"$1,940,299",Warner Bros.,Crime Thriller,R,"April 16, 1999",1 hrs. 41 min.,$20 million,N/A,Arnon Milchan,Ellen DeGeneres
191,Tango,"$1,897,948",Sony Classics,Foreign,PG-13,"January 22, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
192,Holy Smoke,"$1,765,545",Miramax,Drama,R,"December 3, 1999",1 hrs. 55 min.,N/A,Jane Campion,N/A,Kate Winslet
193,The Dreamlife of Angels,"$1,726,567",Sony Classics,Foreign,R,"April 2, 1999",1 hrs. 53 min.,N/A,N/A,N/A,N/A
194,Asterix et Obelix Contre Cesar,,Lions Gate,Foreign,Unrated,"June 4, 1999",1 hrs. 45 min.,N/A,N/A,N/A,Roberto Benigni
195,Tumbleweeds,"$1,350,248",Fine Line,Comedy / Drama,PG-13,"November 26, 1999",1 hrs. 40 min.,N/A,Gavin O'Connor,Gavin O'Connor,N/A
196,Romance,"$1,314,053",Trimark,Foreign,R,"September 17, 1999",1 hrs. 38 min.,N/A,N/A,N/A,N/A
197,The Emperor and the Assassin,"$1,267,239",Sony Classics,Foreign,R,"December 15, 1999",2 hrs. 41 min.,N/A,N/A,N/A,N/A
198,Hideous Kinky,"$1,263,279",Stratosphere,Drama,R,"April 16, 1999",1 hrs. 38 min.,$12 million,N/A,N/A,Kate Winslet
199,American Movie,"$1,165,795",Sony Classics,Documentary,R,"November 5, 1999",1 hrs. 47 min.,N/A,N/A,N/A,N/A
200,Get Real,"$1,152,979",Paramount Classics,Romance,R,"April 30, 1999",1 hrs. 48 min.,N/A,N/A,N/A,N/A
201,The King of Masks,"$1,113,103",Samuel Goldwyn,Foreign,Unrated,"May 14, 1999",1 hrs. 41 min.,N/A,N/A,N/A,N/A
202,This Is My Father,"$1,083,975",Sony Classics,Drama,R,"May 7, 1999",2 hrs. 0 min.,N/A,N/A,N/A,Brendan Gleeson
203,Xiu Xiu: The Sent Down Girl,"$1,010,933",Stratosphere,Foreign,R,"May 7, 1999",1 hrs. 40 min.,N/A,N/A,N/A,N/A
204,The IMAX Nutcracker (IMAX),"$1,009,291",IMAX,IMAX,Unrated,"November 12, 1999",0 hrs. 37 min.,N/A,N/A,N/A,N/A
205,Straight from the Heart,,Vid.,Foreign,Unrated,"June 18, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
206,"Twin Falls, Idaho","$985,341",Sony Classics,Drama,R,"July 30, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
207,Children of Heaven,"$933,933",Miramax,Foreign,PG,"January 22, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
208,The Castle,"$877,621",Miramax,Comedy,R,"May 7, 1999",1 hrs. 22 min.,N/A,N/A,N/A,N/A
209,Edge of Seventeen,"$871,759",Strand,Drama,R,"April 30, 1999",1 hrs. 39 min.,N/A,N/A,N/A,N/A
210,Wildfire,,Unknown,Unknown,Unknown,"June 18, 1999",N/A,N/A,N/A,N/A,N/A
211,Illuminata,"$840,134",Artisan,Period Comedy,R,"August 3, 1999",1 hrs. 51 min.,N/A,N/A,N/A,"Susan Sarandon,Rufus Sewell,Christopher Walken"
212,Felicia's Journey,"$824,295",Artisan,Drama / Thriller,PG-13,"November 12, 1999",1 hrs. 56 min.,N/A,N/A,N/A,N/A
213,After Life,"$801,985",Artistic License,Foreign,Unrated,"May 14, 1999",1 hrs. 58 min.,N/A,N/A,N/A,N/A
214,Laura Cadieux... La Suite,,Alliance,Foreign,Unrated,"December 3, 1999",1 hrs. 40 min.,N/A,N/A,N/A,N/A
215,Body Shots,"$752,122",New Line,Comedy,R,"October 22, 1999",1 hrs. 43 min.,N/A,N/A,Michael De Luca,Ron Livingston
216,Baadshah,"$660,216",Eros,Foreign,Unrated,"August 27, 1999",2 hrs. 47 min.,N/A,N/A,N/A,N/A
217,My Life So Far,"$635,620",Miramax,Period Comedy,PG-13,"July 23, 1999",1 hrs. 35 min.,N/A,N/A,N/A,"Colin Firth,Brendan Gleeson"
218,Ride with the Devil,"$635,096",USA Films,War Drama,R,"November 26, 1999",2 hrs. 18 min.,$38 million,Ang Lee,Ted Hope,"Tobey Maguire,Jeffrey Wright,James Caviezel"
219,Grey Owl,"$632,617",Miramax,Period Drama,PG-13,"October 1, 1999",1 hrs. 57 min.,$30 million,N/A,N/A,Pierce Brosnan
220,Guinevere,"$619,511",Miramax,Romance,R,"September 24, 1999",1 hrs. 45 min.,N/A,N/A,Beau Flynn,Sarah Polley
221,The Third Man (re-issue),"$618,173Domestic Lifetime Gross $618,173",Rialto,Crime Thriller,Unrated,"May 7, 1999",1 hrs. 44 min.,N/A,N/A,N/A,N/A
222,Last Night (1999),,Lions Gate,Unknown,R,"April 30, 1999",1 hrs. 9 min.,N/A,N/A,N/A,Sarah Polley
223,The Third Miracle,,Sony Classics,Unknown,R,"December 31, 1999",1 hrs. 58 min.,N/A,N/A,Don Carmody,Ed Harris
224,A Map of the World,"$544,965",First Look,Unknown,R,"December 3, 1999",2 hrs. 5 min.,N/A,N/A,"Kathleen Kennedy,Frank Marshall","Sigourney Weaver,Julianne Moore,Chloe Sevigny"
225,20 Dates,"$541,636",Fox Searchlight,Unknown,R,"February 26, 1999",1 hrs. 27 min.,N/A,N/A,N/A,N/A
226,Still Crazy,"$524,864",Sony / Columbia,Unknown,R,"January 22, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
227,Mr. Death,"$507,941",Lions Gate,Documentary,PG-13,"December 29, 1999",1 hrs. 31 min.,N/A,Errol Morris,John Sloss,N/A
228,Plunkett and Macleane,"$474,900",USA Films,Unknown,R,"October 1, 1999",1 hrs. 33 min.,N/A,N/A,"Tim Bevan,Eric Fellner",Liv Tyler
229,Just the Ticket,"$430,404",MGM,Romantic Comedy,R,"February 26, 1999",1 hrs. 52 min.,$12 million,Richard Wenk,Gary Lucchesi,N/A
230,Earth (1999),,Zeitgeist,Unknown,Unrated,"September 10, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
231,The Last Days,"$421,432",October,Documentary,PG-13,"February 5, 1999",1 hrs. 27 min.,N/A,N/A,Steven Spielberg,N/A
232,"My Son, the Fanatic","$417,683",Miramax,Unknown,R,"June 25, 1999",1 hrs. 27 min.,N/A,N/A,N/A,Stellan Skarsgard
233,The School of Flesh,"$402,668",Stratosphere,Unknown,R,"February 26, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
234,Dillagi,,Eros,Unknown,Unrated,"November 19, 1999",3 hrs. 11 min.,N/A,N/A,N/A,N/A
235,Lucie Aubrac,,USA Films,Unknown,R,"September 17, 1999",1 hrs. 56 min.,N/A,N/A,N/A,N/A
236,Head On,"$379,384",Strand,Unknown,Unrated,"August 13, 1999",1 hrs. 44 min.,N/A,N/A,N/A,N/A
237,Genghis Blues,"$374,550",Roxie,Documentary,Unrated,"July 1, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
238,Open Your Eyes,"$370,720",Artisan,Foreign,R,"April 16, 1999",N/A,N/A,Alejandro Amenabar,N/A,Penelope Cruz
239,The Minus Man,"$370,668",Artisan,Unknown,R,"September 10, 1999",1 hrs. 51 min.,N/A,N/A,N/A,"Brian Cox,Owen Wilson"
240,The Basket,,North by Northwest,Unknown,PG,"August 20, 1999",1 hrs. 44 min.,N/A,N/A,N/A,N/A
241,The Source,"$362,649",Wellspring,Documentary,Unrated,"August 25, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
242,My Name Is Joe,"$354,952",Artisan,Romance,R,"January 22, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
243,"Black Cat, White Cat","$351,447",USA Films,Unknown,R,"September 10, 1999",2 hrs. 15 min.,N/A,N/A,N/A,N/A
244,Les Enfants Du Marais,,Lions Gate,Unknown,Unrated,"October 1, 1999",1 hrs. 50 min.,N/A,N/A,N/A,N/A
245,Trekkies,"$318,246",Paramount Classics,Documentary,PG,"May 21, 1999",1 hrs. 26 min.,N/A,N/A,N/A,N/A
246,Lovers of the Arctic Circle,,Fine Line,Foreign,R,"April 9, 1999",1 hrs. 52 min.,N/A,N/A,N/A,N/A
247,Le Dernier Souffle,,Lions Gate,Unknown,Unrated,"March 26, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
248,Hindustan Ki Kasam,,Eros,Unknown,Unrated,"July 23, 1999",2 hrs. 33 min.,N/A,N/A,N/A,N/A
249,42 Up,"$300,880",First Run,Documentary,Unrated,"November 17, 1999",2 hrs. 19 min.,N/A,N/A,N/A,N/A
250,SLC Punk!,"$299,569",Sony Classics,Unknown,R,"April 16, 1999",1 hrs. 37 min.,N/A,N/A,N/A,"Matthew Lillard,Jason Segel"
251,Simon Sez,,Independent Artists,Unknown,PG-13,"September 24, 1999",1 hrs. 25 min.,N/A,N/A,N/A,N/A
252,Sarfarosh,,Eros,Unknown,Unrated,"April 30, 1999",N/A,N/A,N/A,N/A,N/A
253,Dil Kya Kare,,Eros,Unknown,Unrated,"September 24, 1999",N/A,N/A,N/A,N/A,N/A
254,Twice Upon a Yesterday,"$279,757",Trimark,Romantic Comedy,R,"May 28, 1999",1 hrs. 31 min.,N/A,N/A,N/A,Penelope Cruz
255,Beefcake,"$276,259",Strand,Unknown,Unrated,"October 15, 1999",1 hrs. 33 min.,N/A,N/A,N/A,N/A
256,Rosetta,"$266,665",USA Films,Unknown,R,"November 5, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
257,Dancemaker,"$256,780",Artistic License,Documentary,Unrated,"March 3, 1999",1 hrs. 38 min.,N/A,N/A,N/A,N/A
258,The War Zone,"$254,441",Lot 47,Unknown,R,"December 10, 1999",1 hrs. 38 min.,N/A,N/A,N/A,"Colin Farrell,Tilda Swinton"
259,Dog Park,"$250,147",New Line,Romantic Comedy,R,"September 24, 1999",1 hrs. 31 min.,N/A,N/A,N/A,Luke Wilson
260,Hello Brother,,Vid.,Unknown,Unrated,"September 10, 1999",2 hrs. 18 min.,N/A,N/A,N/A,N/A
261,The Harmonists,,Miramax,Unknown,R,"March 12, 1999",1 hrs. 55 min.,N/A,N/A,N/A,N/A
262,One Man's Hero,"$240,067",MGM,Unknown,R,"September 24, 1999",2 hrs. 2 min.,N/A,N/A,N/A,N/A
263,"Babar, King of Elephants",,Alliance,Animation,G,"February 26, 1999",1 hrs. 18 min.,N/A,N/A,N/A,N/A
264,Hote Hote Pyar Ho Gaya,,Eros,Unknown,Unrated,"July 2, 1999",N/A,N/A,N/A,N/A,N/A
265,The Revelation,"$206,755",Providence,Unknown,PG-13,"May 7, 1999",N/A,N/A,N/A,N/A,N/A
266,Onegin,"$206,128",Samuel Goldwyn,Unknown,PG,"December 17, 1999",1 hrs. 46 min.,$14 million,N/A,N/A,"Ralph Fiennes,Liv Tyler,Lena Headey,Martin Donovan"
267,Breakfast of Champions,"$178,278",Buena Vista,Unknown,R,"September 17, 1999",1 hrs. 50 min.,$12 million,N/A,N/A,"Bruce Willis,Lukas Haas,Omar Epps"
268,Sugar Town,"$178,095",USA Films,Unknown,R,"September 17, 1999",1 hrs. 29 min.,N/A,N/A,N/A,N/A
269,Show Me Love,"$169,331",Strand,Foreign,Unrated,"October 15, 1999",1 hrs. 29 min.,N/A,N/A,N/A,N/A
270,The Legend of 1900,,Fine Line,Unknown,R,"October 29, 1999",2 hrs. 5 min.,N/A,N/A,N/A,N/A
271,The Loss of Sexual Innocence,,Sony / Columbia,Unknown,R,"May 28, 1999",1 hrs. 46 min.,N/A,N/A,N/A,Jonathan Rhys Meyers
272,Mast,,Eros,Unknown,Unrated,"October 15, 1999",2 hrs. 33 min.,N/A,N/A,N/A,N/A
273,Lal Badshah,,Eros,Unknown,Unrated,"March 5, 1999",N/A,N/A,N/A,N/A,N/A
274,Agnes Browne,"$148,853",USA Films,Unknown,R,"December 3, 1999",1 hrs. 32 min.,N/A,N/A,N/A,N/A
275,Stop Making Sense (re-issue),"$146,154Domestic Lifetime Gross $5,095,592",Palm,Unknown,Unrated,"May 28, 1999",1 hrs. 28 min.,N/A,N/A,N/A,N/A
276,Silsila Hain Pyar Ka,,Eros,Unknown,Unrated,"April 16, 1999",N/A,N/A,N/A,N/A,N/A
277,Histoires d'Hiver,,Unknown,Unknown,Unrated,"February 26, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
278,Endurance,,Buena Vista,Unknown,G,"May 14, 1999",1 hrs. 23 min.,N/A,N/A,N/A,N/A
279,Bedrooms and Hallways,"$136,049",First Run,Unknown,Unrated,"September 3, 1999",1 hrs. 36 min.,N/A,N/A,N/A,N/A
280,Matroni et Moi,,Alliance,Unknown,Unrated,"October 8, 1999",1 hrs. 41 min.,N/A,N/A,N/A,N/A
281,Haseena Maan Jaayegi,,Eros,Unknown,Unrated,"June 25, 1999",N/A,N/A,N/A,N/A,N/A
282,Unconditional Love,"$115,202",Horne Ent.,Unknown,R,"February 12, 1999",1 hrs. 45 min.,N/A,N/A,"Michael De Luca,Patricia Whitcher",N/A
283,Thicker Than Water,"$112,891",Palm,Unknown,R,"October 29, 1999",1 hrs. 27 min.,N/A,N/A,N/A,N/A
284,Perfect Blue,"$112,536",Palm,Animation,R,"August 20, 1999",1 hrs. 20 min.,N/A,N/A,N/A,N/A
285,The 24-Hour Woman,"$109,535",Artisan,Unknown,R,"January 29, 1999",1 hrs. 45 min.,N/A,N/A,N/A,N/A
286,Eternity and a Day,"$107,178",Artistic License,Unknown,Unrated,"May 28, 1999",2 hrs. 12 min.,N/A,N/A,N/A,N/A
287,The Adventures of Sebastian Cole,"$100,841",Paramount Classics,Comedy / Drama,R,"August 6, 1999",1 hrs. 39 min.,N/A,"Tod Williams,3/26/10 'Paranormal Activity 2' Moves Forward with New Director Announcement...",N/A,Clark Gregg
288,Desert Blue,"$100,590",Samuel Goldwyn,Unknown,R,"June 4, 1999",1 hrs. 30 min.,N/A,N/A,N/A,"Casey Affleck,Kate Hudson,Christina Ricci"
289,8 1/2 (re-issue),"$98,760Domestic Lifetime Gross $98,760",Kino,Foreign,Unrated,"April 9, 1999",2 hrs. 18 min.,N/A,N/A,N/A,N/A
290,Train of Life,,Paramount Classics,Unknown,R,"November 5, 1999",1 hrs. 43 min.,N/A,N/A,N/A,N/A
291,The Very Thought of You,"$98,378",Miramax,Unknown,PG-13,"August 27, 1999",1 hrs. 25 min.,N/A,N/A,N/A,Rufus Sewell
292,Diamonds,"$88,428",Miramax,Crime Comedy,PG-13,"December 10, 1999",N/A,N/A,N/A,N/A,N/A
293,Julien Donkey-Boy,"$85,400",Fine Line,Unknown,R,"October 8, 1999",1 hrs. 34 min.,N/A,N/A,N/A,"Werner Herzog,Chloe Sevigny"
294,Vaastav,,Eros,Unknown,Unrated,"October 15, 1999",N/A,N/A,N/A,N/A,N/A
295,Virtual Sexuality,"$74,007",Sony / Columbia,Romantic Comedy,R,"December 3, 1999",1 hrs. 32 min.,N/A,Nick Hurran,N/A,N/A
296,Stiff Upper Lips,"$72,482",Cowboy,Unknown,R,"August 27, 1999",N/A,N/A,N/A,Jeremy Bolt,N/A
297,Korhram,,Vid.,Unknown,Unrated,"August 3, 1999",N/A,N/A,N/A,N/A,N/A
298,"Late August, Early September","$69,400",Zeitgeist,Unknown,Unrated,"July 7, 1999",N/A,N/A,N/A,N/A,N/A
299,Just a Little Harmless Sex,"$66,194",Phaedra,Unknown,R,"June 11, 1999",1 hrs. 35 min.,N/A,N/A,N/A,N/A
300,Among Giants,"$65,748",Fox Searchlight,Unknown,R,"March 26, 1999",1 hrs. 33 min.,N/A,N/A,N/A,Andy Serkis
301,Joe the King,"$60,279",Trimark,Drama,R,"October 15, 1999",1 hrs. 33 min.,N/A,N/A,N/A,"John Leguizamo,Val Kilmer,Ethan Hawke"
302,Shiloh 2: Shiloh Season,"$58,946",Legacy,Family,PG,"June 25, 1999",1 hrs. 36 min.,N/A,N/A,N/A,N/A
303,"God Said, 'Ha!'","$55,970",Miramax,Unknown,PG-13,"February 12, 1999",1 hrs. 25 min.,N/A,N/A,Quentin Tarantino,N/A
304,Six Ways to Sunday,"$54,751",Stratosphere,Unknown,R,"March 5, 1999",1 hrs. 37 min.,N/A,N/A,N/A,Adrien Brody
305,The Grandfather,"$54,468",Miramax,Foreign,PG,"October 8, 1999",2 hrs. 26 min.,N/A,N/A,N/A,N/A
306,Southie,"$52,819",Lions Gate,Unknown,R,"May 28, 1999",1 hrs. 35 min.,N/A,N/A,N/A,Amanda Peet
307,Sirf Tum,,Eros,Unknown,Unrated,"June 11, 1999",2 hrs. 30 min.,N/A,N/A,N/A,N/A
308,Following,"$48,482",Zeitgeist,Unknown,R,"April 2, 1999",1 hrs. 9 min.,"$6,000",Christopher Nolan,"Christopher Nolan,Emma Thomas",N/A
309,International Khiladi,,Eros,Unknown,Unrated,"March 26, 1999",2 hrs. 42 min.,N/A,N/A,N/A,N/A
310,On the Ropes,"$46,737",Wellspring,Documentary,Unrated,"August 18, 1999",1 hrs. 34 min.,N/A,Nanette Burstein,N/A,N/A
311,Get Bruce!,"$44,337",Miramax,Unknown,R,"September 17, 1999",1 hrs. 13 min.,N/A,N/A,N/A,N/A
312,Regret to Inform,"$44,204",Artistic License,Documentary,Unrated,"June 25, 1999",1 hrs. 12 min.,N/A,N/A,N/A,N/A
313,Miss Julie,"$43,941",United Artists,Drama,R,"December 10, 1999",1 hrs. 43 min.,N/A,N/A,N/A,N/A
314,Dahek,,Eros,Unknown,Unrated,"December 17, 1999",2 hrs. 35 min.,N/A,N/A,N/A,N/A
315,B. Monkey,"$39,371",Miramax,Unknown,R,"September 10, 1999",1 hrs. 30 min.,N/A,Michael Radford,N/A,"Jared Harris,Jonathan Rhys Meyers"
316,Whiteboyz,"$38,738",Fox Searchlight,Unknown,R,"September 10, 1999",N/A,N/A,N/A,John Sloss,Piper Perabo
317,Man of the Century,"$34,857",Fine Line,Unknown,R,"October 29, 1999",1 hrs. 17 min.,N/A,N/A,N/A,N/A
318,Friends and Lovers,,Lions Gate,Unknown,R,"April 16, 1999",1 hrs. 42 min.,N/A,N/A,N/A,"Robert Downey, Jr."
319,Beyond the Clouds,"$31,738",Sceneries Distribution,Unknown,Unrated,"December 1, 1999",1 hrs. 55 min.,N/A,N/A,N/A,John Malkovich
320,Free Enterprise,"$30,229",Regent Releasing,Comedy,R,"June 4, 1999",1 hrs. 53 min.,N/A,N/A,N/A,N/A
321,The Lovers on the Bridge,,Miramax,Unknown,R,"July 2, 1999",2 hrs. 6 min.,N/A,N/A,N/A,N/A
322,Beyond Beautiful,,Cowboy,Unknown,Unrated,"January 8, 1999",N/A,N/A,N/A,N/A,N/A
323,Best Laid Plans,"$27,816",Fox Searchlight,Unknown,R,"September 10, 1999",1 hrs. 32 min.,$7 million,N/A,"Sean Bailey,Chris Moore","Reese Witherspoon,Josh Brolin"
324,Finding North,"$27,466",Cowboy,Romantic Comedy,Unrated,"June 4, 1999",N/A,N/A,N/A,N/A,Jesse Plemons
325,The Joyriders,,Providence,Unknown,PG-13,"April 16, 1999",1 hrs. 33 min.,N/A,N/A,N/A,Elisabeth Moss
326,Metroland,,Lions Gate,Unknown,R,"April 9, 1999",1 hrs. 39 min.,N/A,N/A,N/A,Christian Bale
327,All the Little Animals,"$26,558",Lions Gate,Unknown,R,"September 3, 1999",N/A,N/A,N/A,N/A,Christian Bale
328,The Monster (Re-issue),"$22,819Domestic Lifetime Gross $638,645",Lions Gate,Foreign,R,"April 2, 1999",1 hrs. 52 min.,N/A,N/A,N/A,N/A
329,Frogs for Snakes,"$21,589",Artisan,Crime Comedy,R,"May 21, 1999",1 hrs. 48 min.,N/A,N/A,N/A,John Leguizamo
330,New Rose Hotel,"$21,521",Lions Gate,Unknown,R,"October 1, 1999",1 hrs. 32 min.,N/A,N/A,N/A,"Christopher Walken,Willem Dafoe"
331,Clubland (1999),"$18,529",Legacy,Music Drama,R,"April 16, 1999",1 hrs. 45 min.,N/A,Mary Lambert,N/A,N/A
332,Molly,"$17,650",MGM,Unknown,PG-13,"October 22, 1999",1 hrs. 42 min.,$21 million,N/A,N/A,"Aaron Eckhart,Thomas Jane"
333,Mighty Peking Man (Re-issue),"$17,368",Cowboy,Unknown,PG-13,"April 23, 1999",1 hrs. 30 min.,N/A,N/A,N/A,N/A
