,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
121,Far from the Madding Crowd,"$12,236,500",Fox Searchlight,Drama,PG-13,"May 1, 2015",1 hrs. 59 min.,N/A,N/A,N/A,"Carey Mulligan,Matthias Schoenaerts,Michael Sheen,Tom Sturridge,Juno Temple"
122,The 33,"$12,227,722",Warner Bros.,Drama,PG-13,"November 13, 2015",2 hrs. 0 min.,N/A,N/A,N/A,"Antonio Banderas,Rodrigo Santoro"
123,The Danish Girl,"$11,114,018",Focus Features,Drama,R,"November 27, 2015",2 hrs. 0 min.,N/A,Tom Hooper,N/A,"Eddie Redmayne,Alicia Vikander,Matthias Schoenaerts,Ben Whishaw,Amber Heard"
124,The Gunman,"$10,664,749",Open Road Films,Thriller,R,"March 20, 2015",1 hrs. 55 min.,$40 million,Pierre Morel,"Sean Penn,Andrew Rona,Joel Silver","Mark Rylance,Sean Penn,Javier Bardem,Idris Elba"
125,Unfinished Business,"$10,219,501",Fox,Comedy,R,"March 6, 2015",1 hrs. 31 min.,$35 million,Ken Scott,N/A,"Dave Franco,Vince Vaughn,Tom Wilkinson"
126,The Walk,"$10,137,502",TriStar,Adventure,PG,"September 30, 2015",2 hrs. 3 min.,$35 million,Robert Zemeckis,Robert Zemeckis,"Joseph Gordon-Levitt,Ben Kingsley"
127,The Lady in the Van,"$10,021,175",Sony Classics,Drama,PG-13,"December 4, 2015",1 hrs. 44 min.,N/A,N/A,N/A,Maggie Smith
128,Un Gallo con Muchos Huevos,"$9,080,818",Lionsgate,Animation,PG-13,"September 4, 2015",1 hrs. 38 min.,$5.3 million,N/A,N/A,N/A
129,Amy,"$8,413,144",A24,Documentary,R,"July 3, 2015",2 hrs. 8 min.,N/A,N/A,N/A,N/A
130,Bajrangi Bhaijaan,"$8,178,001",Eros,Drama,Unrated,"July 17, 2015",2 hrs. 43 min.,N/A,N/A,N/A,N/A
131,Dragon Ball Z: Resurrection 'F',"$8,008,363",FUNimation Films,Animation,Unrated,"August 4, 2015",1 hrs. 45 min.,N/A,N/A,N/A,N/A
132,Blackhat,"$8,005,980",Universal,Thriller,R,"January 16, 2015",2 hrs. 15 min.,$70 million,Michael Mann,"Jon Jashni,Michael Mann,Thomas Tull","Chris Hemsworth,Viola Davis"
133,Trumbo (2015),"$7,857,741",Bleecker Street,Drama,R,"November 6, 2015",2 hrs. 4 min.,N/A,Jay Roach,N/A,"Bryan Cranston,Elle Fanning,John Goodman,Diane Lane,Helen Mirren,Alan Tudyk"
134,Mortdecai,"$7,696,134",Lionsgate,Action Comedy,R,"January 23, 2015",1 hrs. 46 min.,$60 million,David Koepp,"Johnny Depp,Andrew Lazar,Gigi Pritzker","Johnny Depp,Gwyneth Paltrow,Ewan McGregor,Paul Bettany,Jeff Goldblum"
135,While We're Young,"$7,587,485",A24,Comedy / Drama,R,"March 27, 2015",1 hrs. 34 min.,N/A,Noah Baumbach,"Noah Baumbach,Scott Rudin","Ben Stiller,Naomi Watts,Amanda Seyfried"
136,I'll See You In My Dreams,"$7,449,681",Bleecker Street,Comedy / Drama,PG-13,"May 15, 2015",1 hrs. 32 min.,N/A,N/A,N/A,Sam Elliott
137,The Green Inferno,"$7,192,291",BH Tilt,Horror,R,"September 25, 2015",1 hrs. 40 min.,$5 million,Eli Roth,N/A,N/A
138,Our Brand Is Crisis (2015),"$7,002,261",Warner Bros.,Comedy / Drama,R,"October 30, 2015",1 hrs. 48 min.,$28 million,David Gordon Green,"Sandra Bullock,George Clooney,Grant Heslov","Sandra Bullock,Zoe Kazan,Anthony Mackie,Billy Bob Thornton"
139,Grandma (2015),"$6,980,524",Sony Classics,Comedy,R,"August 21, 2015",1 hrs. 18 min.,"$600,000",Paul Weitz,N/A,Lily Tomlin
140,Me and Earl and the Dying Girl,"$6,758,416",Fox Searchlight,Drama,PG-13,"June 12, 2015",1 hrs. 44 min.,$8 million,N/A,N/A,N/A
141,Baahubali: The Beginning,"$6,738,000",Blue Sky Cinema,Action / Adventure,Unrated,"July 9, 2015",2 hrs. 39 min.,N/A,N/A,N/A,N/A
142,Bajirao Mastani,"$6,557,047",Eros,Drama,Unrated,"December 18, 2015",2 hrs. 30 min.,N/A,N/A,N/A,N/A
143,Little Boy,"$6,485,961",Open Road Films,Drama,PG-13,"April 24, 2015",1 hrs. 46 min.,N/A,Alejandro Monteverde,Mark Burnett,"Kevin James,Tom Wilkinson"
144,The Loft,"$6,002,684",Open Road Films,Thriller,R,"January 30, 2015",1 hrs. 48 min.,N/A,N/A,Steve Golin,"Karl Urban,James Marsden,Matthias Schoenaerts"
145,Victor Frankenstein,"$5,775,076",Fox,Drama,PG-13,"November 25, 2015",1 hrs. 49 min.,N/A,N/A,John Davis,"Daniel Radcliffe,James McAvoy,Jessica Brown Findlay"
146,Danny Collins,"$5,637,066",Bleecker Street,Comedy / Drama,R,"March 20, 2015",1 hrs. 46 min.,$10 million,Dan Fogelman,N/A,"Al Pacino,Jennifer Garner,Christopher Plummer,Annette Bening"
147,Dilwale,"$4,871,263",UTV Communications,Action Comedy,Unrated,"December 17, 2015",2 hrs. 38 min.,N/A,N/A,N/A,N/A
148,90 Minutes in Heaven,"$4,842,699",Samuel Goldwyn,Drama,PG-13,"September 11, 2015",2 hrs. 1 min.,$5 million,N/A,N/A,"Kate Bosworth,Hayden Christensen"
149,True Story,"$4,719,695",Fox Searchlight,Drama,R,"April 17, 2015",1 hrs. 39 min.,N/A,N/A,"Dede Gardner,Jeremy Kleiner,Brad Pitt","Jonah Hill,James Franco,Felicity Jones"
150,Suffragette,"$4,702,420",Focus Features,Drama,PG-13,"October 23, 2015",1 hrs. 46 min.,N/A,N/A,N/A,"Meryl Streep,Carey Mulligan,Helena Bonham Carter,Romola Garai,Ben Whishaw,Brendan Gleeson"
151,Prem Ratan Dhan Payo,"$4,364,639",FIP,Musical,Unrated,"November 12, 2015",2 hrs. 51 min.,N/A,N/A,N/A,N/A
152,45 Years,"$4,247,285",IFC,Drama,R,"December 23, 2015",1 hrs. 35 min.,N/A,N/A,N/A,N/A
153,The Water Diviner,"$4,196,641",Warner Bros.,War Drama,R,"April 24, 2015",1 hrs. 51 min.,$22.5 million,Russell Crowe,Brett Ratner,"Russell Crowe,Olga Kurylenko,Jai Courtney"
154,Irrational Man,"$4,030,360",Sony Classics,Comedy,R,"July 17, 2015",1 hrs. 36 min.,N/A,Woody Allen,N/A,"Emma Stone,Joaquin Phoenix"
155,Anomalisa,"$3,759,286",Paramount,Animation,R,"December 30, 2015",1 hrs. 30 min.,$8 million,Charlie Kaufman,N/A,N/A
156,Scouts Guide to the Zombie Apocalypse,"$3,703,046",Paramount,Horror Comedy,R,"October 30, 2015",1 hrs. 33 min.,$15 million,Christopher B. Landon,N/A,Tye Sheridan
157,A La Mala,"$3,629,842",Lionsgate,Foreign,PG-13,"February 27, 2015",1 hrs. 39 min.,N/A,N/A,N/A,N/A
158,Spare Parts,"$3,618,912",Lionsgate,Family,PG-13,"January 16, 2015",1 hrs. 23 min.,N/A,N/A,N/A,"Jamie Lee Curtis,Marisa Tomei"
159,We Are Your Friends,"$3,591,417",Warner Bros.,Drama,R,"August 28, 2015",1 hrs. 36 min.,N/A,N/A,"Tim Bevan,Eric Fellner","Zac Efron,Emily Ratajkowski"
160,What We Do in the Shadows,"$3,469,224",Unison/Paladin,Comedy,R,"February 13, 2015",1 hrs. 26 min.,N/A,Taika Waititi,N/A,Jemaine Clement
161,Learning to Drive,"$3,447,633",Broad Green Pictures,Comedy,R,"August 21, 2015",1 hrs. 29 min.,N/A,N/A,N/A,Ben Kingsley
162,Phoenix (2015),"$3,184,472",IFC,Foreign,PG-13,"July 24, 2015",1 hrs. 38 min.,N/A,N/A,N/A,N/A
163,Wild Tales,"$3,106,530",Sony Classics,Foreign,R,"February 20, 2015",2 hrs. 2 min.,N/A,Damian Szifron,N/A,N/A
164,Dil Dhadakne Do,"$3,066,100",Eros,Drama,Unrated,"June 5, 2015",2 hrs. 50 min.,N/A,N/A,N/A,N/A
165,Ladrones,"$3,063,505",Lionsgate,Comedy,PG-13,"October 9, 2015",1 hrs. 37 min.,N/A,N/A,N/A,N/A
166,Tanu Weds Manu Returns,"$3,044,347",Eros,Romantic Comedy,Unrated,"May 22, 2015",2 hrs. 8 min.,N/A,N/A,N/A,N/A
167,Rock The Kasbah,"$3,020,664",Open Road Films,Comedy / Drama,R,"October 23, 2015",1 hrs. 46 min.,N/A,Barry Levinson,N/A,"Bill Murray,Bruce Willis,Kate Hudson,Zooey Deschanel,Danny McBride"
168,The End of the Tour,"$3,002,884",A24,Drama,R,"July 31, 2015",1 hrs. 46 min.,N/A,James Ponsoldt,N/A,"Jason Segel,Jesse Eisenberg"
169,Youth,"$2,703,296",Fox Searchlight,Drama,R,"December 4, 2015",1 hrs. 58 min.,N/A,N/A,N/A,"Michael Caine,Paul Dano,Rachel Weisz"
170,He Named Me Malala,"$2,668,936",Fox Searchlight,Documentary,PG-13,"October 2, 2015",1 hrs. 27 min.,N/A,Davis Guggenheim,N/A,N/A
171,Chi-Raq,"$2,653,032",Roadside Attractions,Comedy / Drama,R,"December 4, 2015",1 hrs. 58 min.,N/A,Spike Lee,Spike Lee,"Angela Bassett,John Cusack,Samuel L. Jackson,Wesley Snipes"
172,Captive (2015),"$2,583,301",Paramount,Thriller,PG-13,"September 18, 2015",1 hrs. 37 min.,N/A,N/A,N/A,"Kate Mara,David Oyelowo"
173,Truth,"$2,541,854",Sony Classics,Drama,R,"October 16, 2015",2 hrs. 1 min.,N/A,James Vanderbilt,N/A,"Cate Blanchett,Topher Grace,Elisabeth Moss,Dennis Quaid,Robert Redford"
174,Mistress America,"$2,500,431",Fox Searchlight,Comedy,R,"August 14, 2015",1 hrs. 26 min.,N/A,Noah Baumbach,N/A,Greta Gerwig
175,Pawn Sacrifice,"$2,436,633",Bleecker Street,Drama,PG-13,"September 16, 2015",1 hrs. 54 min.,N/A,Edward Zwick,N/A,"Tobey Maguire,Liev Schreiber,Peter Sarsgaard"
176,2015 Oscar Nominated Short Films,"$2,412,593",Shorts International,Unknown,Unrated,"January 30, 2015",N/A,N/A,N/A,N/A,N/A
177,Meru,"$2,334,228",Music Box Films,Documentary,R,"August 14, 2015",1 hrs. 27 min.,N/A,N/A,N/A,N/A
178,WARx2,,Strasson Group,Documentary,PG-13,"September 18, 2015",2 hrs. 4 min.,N/A,N/A,N/A,N/A
179,My All American,"$2,246,000",Clarius Entertainment,Drama,PG,"November 13, 2015",1 hrs. 58 min.,N/A,N/A,N/A,Aaron Eckhart
180,Jem and the Holograms,"$2,184,640",Universal,Musical,PG,"October 23, 2015",1 hrs. 58 min.,$5 million,Jon Chu,"Jason Blum,Scooter Braun,Jon Chu",N/A
181,Tamasha,"$2,065,487",UTV Communications,Comedy / Drama,Unrated,"November 25, 2015",2 hrs. 19 min.,N/A,N/A,N/A,N/A
182,Cake,"$1,951,776",Cinelou Films,Drama,R,"January 23, 2015",1 hrs. 42 min.,N/A,Daniel Barnz,"Jennifer Aniston,Mark Canton","Jennifer Aniston,Anna Kendrick,Sam Worthington,Chris Messina,William H. Macy"
183,Old Fashioned,"$1,914,090",Freestyle Releasing,Romance,PG-13,"February 6, 2015",1 hrs. 55 min.,N/A,N/A,N/A,N/A
184,Assassination (2015),"$1,904,682",Well Go USA,Drama / Thriller,Unrated,"August 7, 2015",2 hrs. 20 min.,N/A,N/A,N/A,N/A
185,Game of Thrones (IMAX),"$1,896,092",Warner Bros.,Fantasy,R,"January 30, 2015",N/A,N/A,N/A,N/A,N/A
186,Legend,"$1,872,994",Universal,Crime Drama,R,"November 20, 2015",2 hrs. 11 min.,N/A,Brian Helgeland,N/A,"Emily Browning,Taron Egerton,Tom Hardy"
187,Clouds of Sils Maria,"$1,851,517",IFC,Drama,R,"April 10, 2015",2 hrs. 0 min.,N/A,N/A,N/A,"Chloe Moretz,Kristen Stewart,Tom Sturridge"
188,Testament of Youth,"$1,822,250",Sony Classics,Drama,PG-13,"June 5, 2015",2 hrs. 9 min.,N/A,N/A,N/A,"Alicia Vikander,Taron Egerton"
189,Piku,"$1,801,807",Yash Raj,Comedy,Unrated,"May 8, 2015",2 hrs. 3 min.,N/A,N/A,N/A,Irrfan Khan
190,The Vatican Tapes,"$1,784,763",Lionsgate,Horror,PG-13,"July 24, 2015",1 hrs. 31 min.,N/A,N/A,N/A,Djimon Hounsou
191,Son of Saul,"$1,777,043",Sony Classics,Drama,R,"December 18, 2015",1 hrs. 47 min.,N/A,N/A,N/A,N/A
192,Meet the Patels,"$1,700,681",Alchemy,Comedy,PG,"September 11, 2015",1 hrs. 28 min.,N/A,N/A,N/A,N/A
193,Back to the Future Day,"$1,650,000",Universal Home Entertainment,Action Comedy,PG,"October 21, 2015",N/A,N/A,N/A,N/A,N/A
194,The Letters,"$1,647,416",Freestyle Releasing,Drama,PG,"December 4, 2015",1 hrs. 59 min.,N/A,N/A,N/A,Rutger Hauer
195,The Diary of a Teenage Girl,"$1,477,002",Sony Classics,Drama,R,"August 7, 2015",1 hrs. 42 min.,N/A,N/A,N/A,"Bel Powley,Alexander Skarsgård,Kristen Wiig"
196,I (2015),"$1,449,232",Aascar Film,Foreign,Unrated,"January 13, 2015",3 hrs. 8 min.,N/A,N/A,N/A,N/A
197,Infinitely Polar Bear,"$1,430,655",Sony Classics,Comedy / Drama,R,"June 19, 2015",1 hrs. 30 min.,N/A,N/A,N/A,"Mark Ruffalo,Zoe Saldana"
198,Mr. Six,"$1,415,450",China Lion,Action,Unrated,"December 24, 2015",2 hrs. 14 min.,N/A,N/A,N/A,N/A
199,99 Homes,"$1,411,927",Broad Green Pictures,Thriller,R,"September 25, 2015",1 hrs. 52 min.,$8 million,N/A,N/A,"Andrew Garfield,Michael Shannon"
200,Welcome Back,"$1,388,365",Eros,Action Thriller,Unrated,"September 4, 2015",2 hrs. 32 min.,N/A,N/A,N/A,N/A
201,The Cokeville Miracle,"$1,348,456",Excel,Drama,PG-13,"June 5, 2015",1 hrs. 34 min.,N/A,N/A,N/A,N/A
202,The Salt of the Earth,"$1,343,349",Sony Classics,Documentary,PG-13,"March 27, 2015",1 hrs. 50 min.,N/A,N/A,N/A,N/A
203,Iris (2015),"$1,310,678",Magnolia,Documentary,PG-13,"April 29, 2015",1 hrs. 20 min.,N/A,N/A,N/A,N/A
204,Lost in Hong Kong,"$1,302,281",Well Go USA,Comedy,Unrated,"September 25, 2015",1 hrs. 53 min.,N/A,N/A,N/A,N/A
205,The Wolfpack,"$1,301,696",Magnolia,Documentary,R,"June 12, 2015",1 hrs. 20 min.,N/A,N/A,N/A,N/A
206,Goodbye Mr. Loser,"$1,293,626",China Lion,Comedy,Unrated,"October 9, 2015",1 hrs. 44 min.,N/A,N/A,N/A,N/A
207,'71,"$1,270,847",Roadside Attractions,War Drama,R,"February 27, 2015",1 hrs. 39 min.,N/A,N/A,N/A,Jack O'Connell
208,Mojin: The Lost Legend,"$1,243,810",Well Go USA,Action / Adventure,Unrated,"December 18, 2015",2 hrs. 7 min.,$37 million,N/A,N/A,N/A
209,Beyond the Mask,"$1,236,094",Gathr Films,Action Drama,PG,"April 6, 2015",1 hrs. 58 min.,N/A,N/A,N/A,N/A
210,Child 44,"$1,224,330",Lionsgate/Summit,Drama,R,"April 17, 2015",2 hrs. 17 min.,N/A,Daniel Espinosa,"Ridley Scott,Greg Shapiro","Tom Hardy,Noomi Rapace,Gary Oldman"
211,Veteran,"$1,200,627",CJ Entertainment,Action Comedy,Unrated,"September 18, 2015",2 hrs. 3 min.,N/A,N/A,N/A,N/A
212,Goodnight Mommy,"$1,178,196",Radius-TWC,Horror Thriller,R,"September 11, 2015",1 hrs. 39 min.,N/A,N/A,N/A,N/A
213,Black Sea,"$1,171,559",Focus Features,Thriller,R,"January 23, 2015",1 hrs. 55 min.,N/A,Kevin Macdonald,N/A,Jude Law
214,Miss You Already,"$1,162,653",Roadside Attractions,Drama,PG-13,"November 6, 2015",1 hrs. 52 min.,N/A,Catherine Hardwicke,N/A,"Toni Collette,Drew Barrymore,Dominic Cooper"
215,Where Hope Grows,"$1,156,000",Roadside Attractions,Drama,PG-13,"May 15, 2015",1 hrs. 35 min.,N/A,N/A,N/A,N/A
216,Macbeth (2015),"$1,110,707",Weinstein Company,Drama,R,"December 4, 2015",1 hrs. 50 min.,N/A,N/A,N/A,"Marion Cotillard,Elizabeth Debicki,Michael Fassbender"
217,The Overnight,"$1,110,522",The Orchard,Comedy,R,"June 19, 2015",1 hrs. 20 min.,N/A,N/A,"Mark Duplass,Adam Scott","Jason Schwartzman,Adam Scott,Taylor Schilling"
218,Timbuktu,"$1,076,075",Cohen Media Group,Foreign,PG-13,"January 28, 2015",1 hrs. 37 min.,N/A,N/A,N/A,N/A
219,Dior and I,"$1,028,953",The Orchard,Documentary,Unrated,"April 10, 2015",1 hrs. 30 min.,N/A,N/A,N/A,N/A
220,5 Flights Up,"$1,020,921",Focus Features,Drama,PG-13,"May 8, 2015",1 hrs. 32 min.,N/A,N/A,N/A,"Morgan Freeman,Diane Keaton"
221,Big Stone Gap,"$1,009,301",Picturehouse (II),Romantic Comedy,PG-13,"October 9, 2015",1 hrs. 43 min.,N/A,N/A,N/A,"Ashley Judd,Patrick Wilson"
222,Faith of Our Fathers,"$1,004,105",Pure Flix,Drama,PG-13,"July 1, 2015",1 hrs. 35 min.,N/A,N/A,N/A,N/A
223,Gett: The Trial of Viviane Amsalem,"$988,150",Music Box Films,Foreign,Unrated,"February 13, 2015",1 hrs. 55 min.,N/A,N/A,N/A,N/A
224,The 100-Year Old Man Who Climbed Out the Window and Disappeared,"$944,193",Music Box Films,Foreign,R,"May 1, 2015",1 hrs. 54 min.,N/A,N/A,N/A,N/A
225,Patterns of Evidence: The Exodus,,Thinking Man Films,Documentary,Unrated,"January 19, 2015",1 hrs. 55 min.,N/A,N/A,N/A,N/A
226,Boruto: Naruto the Movie,"$919,651",Eleven Arts,Animation,Unrated,"October 10, 2015",1 hrs. 40 min.,N/A,N/A,N/A,N/A
227,Singh is Bling,"$919,095",Eros,Action Comedy,Unrated,"October 2, 2015",2 hrs. 20 min.,N/A,Prabhu Dheva,N/A,N/A
228,Best of Enemies,"$892,802",Magnolia,Documentary,R,"July 31, 2015",1 hrs. 27 min.,N/A,N/A,N/A,N/A
229,ABCD (Any Body Can Dance) 2,"$892,133",UTV Communications,Musical,Unrated,"June 19, 2015",2 hrs. 34 min.,N/A,N/A,N/A,Prabhu Dheva
230,The Polar Express (2015 re-issue),"$846,602Domestic Lifetime Gross $186,493,472",Warner Bros.,Animation,G,"November 19, 2015",1 hrs. 40 min.,N/A,N/A,N/A,N/A
231,Mustang,"$845,464",Cohen Media Group,Drama,PG-13,"November 20, 2015",1 hrs. 37 min.,N/A,N/A,N/A,N/A
232,Sleeping with Other People,"$819,431",IFC,Comedy,R,"September 11, 2015",1 hrs. 35 min.,N/A,Leslye Headland,N/A,"Jason Sudeikis,Adam Scott,Amanda Peet"
233,The Wrecking Crew,"$801,606",Magnolia,Drama,PG,"March 13, 2015",1 hrs. 41 min.,N/A,N/A,N/A,N/A
234,Labyrinth of Lies,"$794,452",Sony Classics,Foreign,R,"September 30, 2015",2 hrs. 4 min.,N/A,N/A,N/A,N/A
235,Seymour: An Introduction,"$743,541",IFC,Documentary,PG,"March 13, 2015",1 hrs. 21 min.,N/A,Ethan Hawke,N/A,N/A
236,Once I Was a Beehive,"$732,655",Purdie Distribution,Comedy / Drama,PG,"August 14, 2015",1 hrs. 59 min.,N/A,N/A,N/A,N/A
237,Cartel Land,"$704,352",The Orchard,Documentary,R,"July 3, 2015",1 hrs. 38 min.,N/A,N/A,N/A,N/A
238,Tangerine,"$702,354",Magnolia,Comedy / Drama,R,"July 10, 2015",1 hrs. 28 min.,N/A,N/A,"Jay Duplass,Mark Duplass",N/A
239,The Himalayas,"$696,717",CJ Entertainment,Drama,Unrated,"December 18, 2015",2 hrs. 5 min.,N/A,N/A,N/A,N/A
240,Red Army,"$694,600",Sony Classics,Documentary,PG,"January 23, 2015",1 hrs. 16 min.,N/A,N/A,N/A,N/A
241,The D Train,"$673,151",IFC,Comedy,R,"May 8, 2015",1 hrs. 41 min.,N/A,N/A,N/A,"Jack Black,James Marsden"
242,The Stanford Prison Experiment,"$660,561",IFC,Thriller,R,"July 17, 2015",2 hrs. 2 min.,N/A,N/A,N/A,"Billy Crudup,Ezra Miller,Tye Sheridan,Olivia Thirlby"
243,The Assassin,"$632,542",Well Go USA,Action Drama,Unrated,"October 16, 2015",1 hrs. 47 min.,N/A,N/A,N/A,N/A
244,"Kumiko, The Treasure Hunter","$623,383",Amplify,Adventure Comedy,Unrated,"March 18, 2015",1 hrs. 45 min.,N/A,N/A,N/A,N/A
245,Brothers: Blood Against Blood,"$613,775",FIP,Action Drama,Unrated,"August 14, 2015",2 hrs. 36 min.,N/A,N/A,N/A,N/A
246,Welcome to Me,"$608,852",Alchemy,Comedy / Drama,R,"May 1, 2015",1 hrs. 27 min.,N/A,N/A,N/A,"Kristen Wiig,James Marsden,Tim Robbins"
247,Detective Byomkesh Bakshy,"$579,055",Yash Raj,Thriller,Unrated,"April 3, 2015",2 hrs. 15 min.,N/A,N/A,N/A,N/A
248,Freeheld,"$573,335",Lionsgate,Drama,PG-13,"October 2, 2015",1 hrs. 43 min.,N/A,N/A,"Michael Shamberg,Stacey Sher","Julianne Moore,Ellen Page,Michael Shannon,Steve Carell"
249,When Marnie Was There,"$561,085",GKIDS,Animation,PG,"May 22, 2015",1 hrs. 43 min.,N/A,N/A,N/A,"Hailee Steinfeld,Kathy Bates,John C. Reilly"
250,Jimmy's Hall,"$560,592",Sony Classics,Historical Drama,PG-13,"July 3, 2015",1 hrs. 49 min.,N/A,N/A,N/A,N/A
251,A Little Chaos,"$558,173",Focus Features,Drama,R,"June 26, 2015",1 hrs. 57 min.,N/A,Alan Rickman,N/A,"Kate Winslet,Matthias Schoenaerts,Alan Rickman,Stanley Tucci"
252,Remember (Canada Release),,Entertainment One,Drama / Thriller,R,"October 16, 2015",1 hrs. 35 min.,N/A,Atom Egoyan,N/A,"Dean Norris,Christopher Plummer"
253,By the Sea,"$538,460",Universal,Drama,R,"November 13, 2015",2 hrs. 2 min.,$10 million,Angelina Jolie,"Angelina Jolie,Brad Pitt","Angelina Jolie,Brad Pitt"
254,Gabbar is Back,"$534,601",Eros,Foreign,Unrated,"May 1, 2015",2 hrs. 8 min.,N/A,N/A,N/A,N/A
255,The Last - Naruto the Movie,"$524,451",Eleven Arts,Animation,Unrated,"February 20, 2015",1 hrs. 52 min.,N/A,N/A,N/A,N/A
256,Shaandaar,"$521,794",FIP,Romantic Comedy,Unrated,"October 22, 2015",2 hrs. 24 min.,N/A,N/A,N/A,N/A
257,Black Panthers: Vanguard of the Revolution,"$516,893",PBS Distribution,Documentary,Unrated,"September 2, 2015",1 hrs. 53 min.,N/A,N/A,N/A,N/A
258,Deli Man,"$502,294",Cohen Media Group,Documentary,PG-13,"February 27, 2015",1 hrs. 32 min.,N/A,N/A,N/A,N/A
259,Peggy Guggenheim Art Addict,"$498,428",Submarine Deluxe,Documentary,Unrated,"November 6, 2015",1 hrs. 36 min.,N/A,N/A,N/A,N/A
260,Steve Jobs: The Man in the Machine,"$494,506",Magnolia,Documentary,R,"September 4, 2015",2 hrs. 8 min.,N/A,N/A,N/A,N/A
261,Phantom (2015),"$489,984",UTV Communications,Action Drama,Unrated,"August 28, 2015",2 hrs. 16 min.,N/A,N/A,N/A,N/A
262,Somewhere Only We Know,,China Lion,Foreign,Unrated,"February 13, 2015",1 hrs. 49 min.,N/A,N/A,N/A,N/A
263,Brotherly Love,"$478,595",Freestyle Releasing,Drama,R,"April 24, 2015",1 hrs. 29 min.,N/A,N/A,Queen Latifah,N/A
264,About Elly,"$470,760",Cinema Guild,Drama,Unrated,"April 8, 2015",1 hrs. 59 min.,N/A,N/A,N/A,N/A
265,Let's Get Married,"$462,918",China Lion,Foreign,Unrated,"April 3, 2015",2 hrs. 7 min.,N/A,N/A,N/A,N/A
266,Bombay Velvet,"$450,692",FIP,Drama,Unrated,"May 15, 2015",2 hrs. 29 min.,N/A,N/A,N/A,N/A
267,Attack on Titan: Part 1,"$449,523",FUNimation Films,Animation,Unrated,"September 30, 2015",1 hrs. 30 min.,N/A,N/A,N/A,N/A
268,The Third Man (2015 re-release),"$449,191",Rialto,Drama / Thriller,Unrated,"June 26, 2015",1 hrs. 44 min.,N/A,N/A,N/A,N/A
269,Felix and Meira,,Oscilloscope Pictures,Foreign,R,"April 17, 2015",1 hrs. 45 min.,N/A,N/A,N/A,N/A
270,Rosenwald,,The Ciesla Foundation,Documentary,Unrated,"August 14, 2015",1 hrs. 40 min.,N/A,N/A,N/A,N/A
271,Saint Laurent,"$429,477",Sony Classics,Foreign,R,"May 8, 2015",2 hrs. 30 min.,N/A,N/A,N/A,N/A
272,Listen to Me Marlon,"$425,831",Showtime,Documentary,Unrated,"July 29, 2015",1 hrs. 42 min.,N/A,N/A,R.J. Cutler,Marlon Brando
273,Heart of a Dog,"$420,813",Abramorama,Documentary,Unrated,"October 21, 2015",1 hrs. 15 min.,N/A,N/A,N/A,N/A
274,The Witness (Wo shi zheng ren),"$418,063",China Lion,Drama,Unrated,"October 30, 2015",1 hrs. 52 min.,N/A,N/A,N/A,N/A
275,Janis: Little Girl Blue,,FilmRise,Documentary,Unrated,"November 27, 2015",1 hrs. 43 min.,N/A,N/A,N/A,N/A
276,Unbranded,"$410,185",Gravitas Ventures,Documentary,PG-13,"September 25, 2015",1 hrs. 46 min.,N/A,N/A,N/A,N/A
277,Badlapur,"$409,166",Eros,Foreign,Unrated,"February 20, 2015",2 hrs. 8 min.,N/A,N/A,N/A,N/A
278,The Hunting Ground,"$405,917",Radius-TWC,Documentary,PG-13,"February 27, 2015",1 hrs. 30 min.,N/A,N/A,N/A,N/A
279,The Apu Trilogy,"$402,723",Janus Films,Drama,Unrated,"May 8, 2015",N/A,N/A,N/A,N/A,N/A
280,Freetown,"$401,328",Purdie Distribution,Action,PG-13,"April 8, 2015",1 hrs. 53 min.,N/A,N/A,N/A,N/A
281,Coming Home (2015),"$377,607",Sony Classics,Foreign,PG-13,"September 9, 2015",1 hrs. 49 min.,N/A,Zhang Yimou,N/A,N/A
282,The Second Mother,"$376,986",Oscilloscope Pictures,Foreign,R,"August 28, 2015",1 hrs. 51 min.,N/A,N/A,N/A,N/A
283,Kahlil Gibran's The Prophet (Gathr),"$370,146Domestic Lifetime Gross $725,489",Gathr Films,Animation,PG,"October 1, 2015",1 hrs. 23 min.,N/A,N/A,N/A,N/A
284,Katti Batti,"$364,932",UTV Communications,Romantic Comedy,Unrated,"September 18, 2015",2 hrs. 15 min.,N/A,N/A,N/A,N/A
285,Kahlil Gibran's The Prophet,"$355,343Domestic Lifetime Gross $725,489",GKIDS,Animation,PG,"August 7, 2015",1 hrs. 23 min.,N/A,N/A,N/A,"Salma Hayek,John Krasinski,Frank Langella,Alfred Molina,Liam Neeson,Quvenzhane Wallis"
286,Effie Gray,"$352,534",Adopt Films,Drama,PG-13,"April 3, 2015",1 hrs. 48 min.,N/A,N/A,N/A,"Dakota Fanning,Emma Thompson,Tom Sturridge"
287,Maps to the Stars,"$350,741",Focus Features,Drama,R,"February 27, 2015",1 hrs. 51 min.,N/A,N/A,N/A,"Julianne Moore,Mia Wasikowska,John Cusack,Robert Pattinson"
288,Noble,"$347,321",Aspiration Media,Drama,PG-13,"May 8, 2015",1 hrs. 41 min.,N/A,N/A,N/A,N/A
289,Talvar,"$342,370",Reliance Films,Crime Thriller,Unrated,"October 2, 2015",2 hrs. 12 min.,N/A,N/A,N/A,Irrfan Khan
