,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
140,Shadow of the Vampire,"$8,293,784",Lions Gate,Horror Comedy,R,"December 29, 2000",1 hrs. 33 min.,N/A,N/A,"Paul Brooks,Nicolas Cage","John Malkovich,Willem Dafoe,Cary Elwes"
141,Quills,"$7,065,332",Fox Searchlight,Period Drama,R,"November 24, 2000",2 hrs. 4 min.,N/A,N/A,Nick Wechsler,"Philip Kaufman,Geoffrey Rush,Kate Winslet,Joaquin Phoenix,Michael Caine"
142,Screwed,"$7,027,345",Universal,Comedy,PG-13,"May 12, 2000",1 hrs. 22 min.,$10 million,N/A,"Brad Grey,Robert Simonds",Danny DeVito
143,State and Main,"$6,944,471",Fine Line,Comedy,R,"December 22, 2000",1 hrs. 45 min.,N/A,David Mamet,N/A,"William H. Macy,Alec Baldwin,Sarah Jessica Parker,Philip Seymour Hoffman,Julia Stiles,Clark Gregg,John Krasinski"
144,I Dreamed of Africa,"$6,651,522",Sony / Columbia,Adventure,PG-13,"May 5, 2000",1 hrs. 55 min.,$50 million,N/A,N/A,"Kim Basinger,Daniel Craig,Lance Reddick"
145,What Planet Are You From?,"$6,291,602",Sony / Columbia,Sci-Fi Comedy,R,"March 3, 2000",1 hrs. 47 min.,$60 million,Mike Nichols,"Brad Grey,Mike Nichols","Annette Bening,John Goodman,Greg Kinnear,Ben Kingsley"
146,Croupier,"$6,201,143",TSG,Crime Drama,Unrated,"April 21, 2000",1 hrs. 34 min.,N/A,N/A,N/A,Clive Owen
147,The Way of the Gun,"$6,055,661",Artisan,Action / Crime,R,"September 8, 2000",1 hrs. 59 min.,$8.5 million,Christopher McQuarrie,N/A,"Ryan Phillippe,Benicio Del Toro"
148,Where the Money Is,"$5,661,798",USA Films,Crime Comedy,PG-13,"April 14, 2000",1 hrs. 29 min.,$28 million,N/A,"Ridley Scott,Tony Scott",Paul Newman
149,The In Crowd,"$5,280,035",Warner Bros.,Thriller,PG-13,"July 21, 2000",1 hrs. 45 min.,$24 million,Mary Lambert,James G. Robinson,N/A
150,Black and White,"$5,277,299",Sony / Columbia,Crime Drama,R,"April 7, 2000",1 hrs. 39 min.,$12 million,N/A,Ram Bergman,"Robert Downey, Jr.,Ben Stiller,Elijah Wood"
151,Gossip,"$5,108,820",Warner Bros.,Thriller,R,"April 21, 2000",1 hrs. 30 min.,$24 million,Davis Guggenheim,Jeffrey Silver,"James Marsden,Lena Headey,Kate Hudson"
152,Woman on Top,"$5,020,111",Fox Searchlight,Romantic Comedy,R,"September 22, 2000",1 hrs. 32 min.,$8 million,N/A,N/A,Penelope Cruz
153,The Virgin Suicides,"$4,906,229",Paramount Classics,Drama,R,"April 21, 2000",1 hrs. 37 min.,$9 million,Sofia Coppola,Dan Halsted,"Kirsten Dunst,Josh Hartnett"
154,Duets,"$4,739,023",Buena Vista,Comedy,R,"September 15, 2000",1 hrs. 52 min.,$21 million,N/A,Lee R. Mayes,"Maria Bello,Paul Giamatti,Gwyneth Paltrow"
155,Held Up,"$4,705,631",Trimark,Comedy,PG-13,"May 12, 2000",1 hrs. 28 min.,N/A,N/A,Neal H. Moritz,"Jamie Foxx,Nia Long"
156,The Tao of Steve,"$4,342,203",Sony Classics,Comedy,R,"August 4, 2000",1 hrs. 27 min.,N/A,N/A,Ted Hope,N/A
157,Before Night Falls,"$4,242,892",Fine Line,Drama,R,"December 22, 2000",2 hrs. 13 min.,N/A,Julian Schnabel,Jon Kilik,"Javier Bardem,Johnny Depp"
158,Dancer in the Dark,"$4,184,036",Fine Line,Musical,R,"September 22, 2000",2 hrs. 21 min.,N/A,N/A,N/A,N/A
159,East is East,"$4,177,818",Miramax,Comedy / Drama,R,"April 14, 2000",1 hrs. 36 min.,N/A,N/A,N/A,N/A
160,Whipped,"$4,159,986",Destination,Comedy,R,"September 1, 2000",1 hrs. 22 min.,$3 million,N/A,N/A,Amanda Peet
161,Requiem for a Dream,"$3,635,482",Artisan,Drama,Unrated,"October 6, 2000",1 hrs. 42 min.,N/A,Darren Aronofsky,"Beau Flynn,Jonah Smith,Nick Wechsler","Jared Leto,Jennifer Connelly,Marlon Wayans"
162,Malena,"$3,448,233",Miramax,Foreign,R,"December 22, 2000",1 hrs. 30 min.,N/A,N/A,N/A,Monica Bellucci
163,Price of Glory,"$3,440,228",New Line,Sports Drama,PG-13,"March 31, 2000",1 hrs. 57 min.,$18 million,N/A,N/A,N/A
164,Ghost Dog: Way of the Samurai,"$3,308,029",Artisan,Crime Drama,R,"March 3, 2000",1 hrs. 56 min.,N/A,Jim Jarmusch,Jim Jarmusch,Forest Whitaker
165,The Big Kahuna,"$3,165,544",Lions Gate,Drama,R,"April 28, 2000",1 hrs. 30 min.,$7 million,N/A,N/A,"Kevin Spacey,Danny DeVito"
166,Beautiful,"$3,157,348",Destination,Comedy / Drama,PG-13,"September 29, 2000",1 hrs. 52 min.,$14 million,N/A,Richard Vane,N/A
167,The House of Mirth,"$3,043,284",Sony Classics,Period Drama,PG,"December 22, 2000",2 hrs. 20 min.,N/A,N/A,N/A,"Gillian Anderson,Laura Linney"
168,Isn't She Great,"$2,962,465",Universal,Comedy / Drama,R,"January 28, 2000",1 hrs. 36 min.,$44 million,N/A,Mark Gordon,"Bette Midler,Amanda Peet"
169,Up at the Villa,"$2,933,161",USA Films,Period Drama,PG-13,"May 5, 2000",1 hrs. 55 min.,N/A,N/A,"Arnon Milchan,Sydney Pollack","Sean Penn,Anne Bancroft"
170,God's Army,"$2,637,726",Zion,Drama,PG,"March 10, 2000",1 hrs. 48 min.,N/A,N/A,N/A,N/A
171,East-West,"$2,321,029",Sony Classics,Foreign,PG-13,"April 7, 2000",2 hrs. 0 min.,N/A,N/A,N/A,N/A
172,Bamboozled,"$2,274,979",New Line,Comedy,R,"October 6, 2000",2 hrs. 16 min.,N/A,Spike Lee,Jon Kilik,"Jada Pinkett-Smith,Damon Wayans"
173,But I'm a Cheerleader,"$2,205,627",Lions Gate,Comedy,R,"July 7, 2000",1 hrs. 24 min.,N/A,N/A,N/A,Michelle Williams
174,Butterfly,"$2,092,682",Miramax,Foreign,R,"June 16, 2000",1 hrs. 34 min.,N/A,N/A,N/A,N/A
175,Bossa Nova,"$1,823,297",Sony / Columbia,Romance,R,"April 28, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
176,The Color of Paradise,"$1,817,216",Sony Classics,Foreign,PG,"March 31, 2000",1 hrs. 25 min.,N/A,N/A,N/A,N/A
177,The Broken Hearts Club,"$1,746,585",Sony Classics,Romantic Comedy,R,"September 29, 2000",1 hrs. 35 min.,N/A,Greg Berlanti,N/A,"Zach Braff,Nia Long,Timothy Olyphant"
178,Life & Times of Hank Greenberg,"$1,712,385",Cowboy,Documentary,PG,"January 12, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
179,The Girl on the Bridge,"$1,708,839",Paramount Classics,Foreign,R,"July 28, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
180,Blood Simple (re-issue),"$1,701,855Domestic Lifetime Gross $3,851,855",USA Films,Crime Thriller,R,"July 7, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
181,Gun Shy,"$1,638,202",Buena Vista,Crime Comedy,R,"February 4, 2000",1 hrs. 42 min.,$14 million,N/A,N/A,"Liam Neeson,Sandra Bullock"
182,Hamlet (2000),"$1,577,287",Miramax,Drama,R,"May 12, 2000",1 hrs. 53 min.,N/A,N/A,"Jason Blum,John Sloss","Ethan Hawke,Bill Murray,Liev Schreiber,Julia Stiles"
183,Rear Window (Re-issue),"$1,574,607Domestic Lifetime Gross $36,764,313",USA Films,Thriller,PG,"January 21, 2000",1 hrs. 55 min.,N/A,N/A,N/A,N/A
184,Girlfight,"$1,565,852",Sony / Screen Gems,Sports Drama,R,"September 29, 2000",1 hrs. 50 min.,N/A,Karyn Kusama,N/A,Michelle Rodriguez
185,Catfish in Black Bean Sauce,"$1,319,592",Iron,Comedy / Drama,PG-13,"June 9, 2000",1 hrs. 59 min.,N/A,N/A,N/A,Sanaa Lathan
186,Jesus' Son,"$1,302,067",Lions Gate,Drama,R,"June 16, 2000",1 hrs. 45 min.,$2.5 million,N/A,N/A,"Jack Black,Holly Hunter,Billy Crudup"
187,Cecil B. Demented,"$1,284,646",Artisan,Comedy,R,"August 11, 2000",1 hrs. 28 min.,N/A,N/A,N/A,Maggie Gyllenhaal
188,MVP: Most Valuable Primate,"$1,248,746",Equinox,Family Comedy,PG,"August 11, 2000",1 hrs. 33 min.,N/A,N/A,N/A,N/A
189,Turn It Up,"$1,247,949",New Line,Music Drama,R,"September 8, 2000",1 hrs. 27 min.,$13 million,N/A,N/A,"Jason Statham,Chris Messina"
190,I'm the One That I Want,"$1,210,967",Cho,Concert,Unrated,"August 4, 2000",1 hrs. 36 min.,N/A,N/A,N/A,N/A
191,Backstage,"$1,191,835",Miramax,Documentary,R,"September 6, 2000",1 hrs. 27 min.,N/A,N/A,N/A,N/A
192,Trois,"$1,161,843",Rainforest,Thriller,R,"February 11, 2000",1 hrs. 33 min.,N/A,Rob Hardy,Will Packer,N/A
193,Shower,"$1,157,764",Sony / Columbia,Foreign,PG-13,"July 7, 2000",1 hrs. 32 min.,N/A,N/A,N/A,N/A
194,Yi Yi (A One and a Two),"$1,136,776",Winstar,Foreign,Unrated,"October 6, 2000",2 hrs. 53 min.,N/A,N/A,N/A,N/A
195,Groove,"$1,115,313",Sony / Columbia,Music Drama,R,"June 9, 2000",1 hrs. 26 min.,N/A,N/A,N/A,N/A
196,The Cup,"$1,079,108",Fine Line,Foreign,G,"January 28, 2000",1 hrs. 34 min.,N/A,N/A,N/A,N/A
197,Mohabbatein,,Yash Raj,Foreign,Unrated,"October 27, 2000",3 hrs. 36 min.,N/A,N/A,N/A,N/A
198,Left Luggage,"$1,069,540",Castle Hill,Drama,Unrated,"September 22, 2000",1 hrs. 40 min.,N/A,N/A,N/A,N/A
199,Time Code,"$1,057,750",Sony / Columbia,Drama,R,"April 28, 2000",1 hrs. 37 min.,$5 million,N/A,N/A,"Stellan Skarsgard,Holly Hunter"
200,Chuck & Buck,"$1,055,671",Artisan,Comedy / Drama,R,"July 14, 2000",1 hrs. 37 min.,N/A,Miguel Arteta,N/A,N/A
201,What's Cooking,"$1,045,899",Lions Gate,Comedy / Drama,PG-13,"November 17, 2000",1 hrs. 49 min.,N/A,N/A,N/A,N/A
202,Urbania,"$1,032,075",Lions Gate,Drama,R,"September 15, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
203,The Eyes of Tammy Faye,"$1,029,591",Lions Gate,Documentary,PG-13,"July 21, 2000",1 hrs. 19 min.,N/A,N/A,N/A,N/A
204,Two Family House,"$1,015,122",Lions Gate,Drama,R,"October 6, 2000",1 hrs. 48 min.,N/A,N/A,N/A,N/A
205,A Hard Day's Night (Re-issue),,Miramax,Musical,G,"December 1, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
206,Simpatico,"$929,606",Fine Line,Crime Drama,R,"January 28, 2000",1 hrs. 46 min.,N/A,N/A,Greg Shapiro,"Jeff Bridges,Sharon Stone"
207,Aimee & Jaguar,"$927,107",Zeitgeist,Foreign,Unrated,"August 11, 2000",2 hrs. 5 min.,N/A,N/A,N/A,N/A
208,Place Vendome,"$895,788",Empire,Foreign,R,"September 22, 2000",1 hrs. 57 min.,N/A,N/A,N/A,N/A
209,The Taste of Others,,Miramax,Foreign,R,"September 15, 2000",1 hrs. 52 min.,N/A,N/A,N/A,N/A
210,The Yards,"$889,352",Miramax,Crime Drama,R,"October 20, 2000",1 hrs. 55 min.,$24 million,James Gray,Nick Wechsler,"Mark Wahlberg,Joaquin Phoenix,Charlize Theron"
211,The Other Conquest,"$886,410Domestic Lifetime Gross $894,410",Hombre,Foreign,R,"April 21, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
212,Chunhyang,"$798,977",Lot 47,Foreign,R,"December 29, 2000",2 hrs. 0 min.,N/A,N/A,N/A,N/A
213,Panic,"$779,137",Roxie,Crime Drama,R,"December 1, 2000",1 hrs. 28 min.,"$1,000,000",N/A,Andrew Lazar,"William H. Macy,Neve Campbell"
214,New Waterford Girl,"$774,469",Odeon,Comedy,Unrated,"June 2, 2000",1 hrs. 37 min.,N/A,N/A,N/A,N/A
215,The Girl Next Door (2000),"$771,712",Indican,Documentary,R,"April 14, 2000",1 hrs. 22 min.,N/A,N/A,N/A,N/A
216,Passion of Mind,"$769,272",Paramount Classics,Romance,PG-13,"May 26, 2000",1 hrs. 45 min.,N/A,N/A,"Gary Lucchesi,Tom Rosenberg","Demi Moore,Stellan Skarsgard"
217,Kadosh,"$736,812",Kino,Foreign,Unrated,"February 18, 2000",1 hrs. 57 min.,N/A,N/A,N/A,N/A
218,The Claim,"$669,258",MGM,Western,R,"December 29, 2000",2 hrs. 0 min.,N/A,Michael Winterbottom,N/A,"Milla Jovovich,Sarah Polley"
219,The Decalogue,,New Yorker,Unknown,Unrated,"June 9, 2000",N/A,N/A,N/A,N/A,N/A
220,Goya in Bordeaux,,Sony / Columbia,Unknown,R,"September 15, 2000",1 hrs. 42 min.,N/A,N/A,N/A,N/A
221,Taxi 2,,Lions Gate,Unknown,Unrated,"October 6, 2000",1 hrs. 22 min.,N/A,N/A,Luc Besson,N/A
222,The Filth and the Fury,"$612,192",Fine Line,Documentary,R,"March 29, 2000",1 hrs. 48 min.,N/A,N/A,N/A,N/A
223,Fiza,,Video Sound,Unknown,Unrated,"September 8, 2000",N/A,N/A,N/A,N/A,N/A
224,Not One Less,"$592,586",Sony Classics,Foreign,G,"February 18, 2000",1 hrs. 46 min.,N/A,Zhang Yimou,N/A,N/A
225,Refugee,,Yash Raj,Unknown,Unrated,"June 30, 2000",3 hrs. 27 min.,N/A,N/A,N/A,N/A
226,Phir Bhi Dil Hain Hindustani,,Eros,Unknown,Unrated,"January 21, 2000",N/A,N/A,N/A,N/A,N/A
227,A Time for Drunken Horses,,TSG,Unknown,Unrated,"October 27, 2000",1 hrs. 20 min.,N/A,N/A,N/A,N/A
228,The Opportunists,"$584,054",First Look,Crime Comedy,R,"August 11, 2000",1 hrs. 30 min.,N/A,N/A,N/A,"Vera Farmiga,Christopher Walken"
229,Love & Sex,"$543,896",Lions Gate,Romantic Comedy,R,"August 25, 2000",1 hrs. 22 min.,N/A,N/A,N/A,"Famke Janssen,Jon Favreau"
230,Mifune,,Sony Classics,Unknown,R,"February 25, 2000",1 hrs. 39 min.,N/A,N/A,N/A,N/A
231,Alice et Martin,"$500,896",USA Films,Unknown,R,"July 21, 2000",2 hrs. 3 min.,N/A,N/A,N/A,N/A
232,The Five Senses,,Fine Line,Unknown,R,"July 14, 2000",1 hrs. 46 min.,N/A,N/A,N/A,N/A
233,The Last September,"$478,053",Trimark,Unknown,R,"April 21, 2000",1 hrs. 44 min.,N/A,N/A,N/A,N/A
234,Joe Gould's Secret,,USA Films,Unknown,R,"April 7, 2000",1 hrs. 44 min.,N/A,Stanley Tucci,N/A,"Ian Holm,Stanley Tucci"
235,Venus Beauty Institute,,Lot 47,Foreign,R,"October 27, 2000",N/A,N/A,N/A,N/A,N/A
236,Rififi (re-issue),"$460,226Domestic Lifetime Gross $460,226",Rialto,Foreign,Unrated,"July 21, 2000",1 hrs. 58 min.,N/A,N/A,N/A,N/A
237,Josh,,Eros,Unknown,Unrated,"June 9, 2000",2 hrs. 42 min.,N/A,N/A,N/A,N/A
238,8 1/2 Women,"$424,123",Lions Gate,Comedy,R,"May 26, 2000",2 hrs. 0 min.,N/A,N/A,N/A,Toni Collette
239,Baise-Moi,"$420,224",Winstar,Foreign,Unrated,"September 15, 2000",1 hrs. 17 min.,N/A,N/A,N/A,N/A
240,Wonderland (2000),"$414,254",USA Films,Unknown,R,"July 28, 2000",1 hrs. 49 min.,N/A,Michael Winterbottom,N/A,N/A
241,Har dil jo Pyar Karega,,Eros,Unknown,Unrated,"August 4, 2000",N/A,N/A,N/A,N/A,N/A
242,Pariah (2000),"$402,000",Indican,Drama,R,"August 19, 2000",1 hrs. 37 min.,N/A,N/A,N/A,N/A
243,Hamara Dil Aapke Paas Hai,,Eros,Unknown,Unrated,"August 25, 2000",N/A,N/A,N/A,N/A,N/A
244,Bittersweet Motel,"$391,653",Little Villa,Unknown,Unrated,"August 25, 2000",1 hrs. 22 min.,N/A,Todd Phillips,Todd Phillips,N/A
245,Into the Arms of Strangers,"$382,807",Warner Bros.,Documentary,PG,"September 15, 2000",2 hrs. 2 min.,N/A,N/A,N/A,N/A
246,Hochelaga,"$376,714",Cinema Libre,Foreign,Unrated,"September 1, 2000",2 hrs. 10 min.,N/A,N/A,N/A,N/A
247,Tim Burton's The Nightmare Before Christmas (re-issue),"$376,586Domestic Lifetime Gross $75,082,668",Buena Vista,Animation,PG,"October 27, 2000",1 hrs. 16 min.,N/A,N/A,Tim Burton,N/A
248,Me Myself I,,Sony Classics,Fantasy Comedy,R,"April 7, 2000",1 hrs. 44 min.,N/A,N/A,N/A,N/A
249,Tera Jadoo Chal Gayaa,,Video Sound,Foreign,Unrated,"August 18, 2000",2 hrs. 31 min.,N/A,N/A,N/A,N/A
250,An Affair of Love,"$359,050",Fine Line,Unknown,R,"August 11, 2000",N/A,N/A,N/A,N/A,N/A
251,Ran (re-issue),"$337,587Domestic Lifetime Gross $4,135,750",Wellspring,Unknown,R,"June 30, 2000",2 hrs. 40 min.,N/A,N/A,N/A,N/A
252,Winter Sleepers,"$323,041",Winstar,Foreign,Unrated,"March 17, 2000",2 hrs. 2 min.,N/A,Tom Tykwer,N/A,N/A
253,Pukar,,Eros,Unknown,Unrated,"February 4, 2000",N/A,N/A,N/A,N/A,N/A
254,Grass,"$313,039",Unapix Ent.,Documentary,R,"May 31, 2000",1 hrs. 20 min.,N/A,N/A,N/A,N/A
255,Dark Days,,Palm,Unknown,Unrated,"September 1, 2000",1 hrs. 24 min.,N/A,N/A,N/A,N/A
256,Love's Labour's Lost,"$299,792",Miramax,Musical,PG,"June 9, 2000",1 hrs. 33 min.,$13 million,Kenneth Branagh,N/A,"Alicia Silverstone,Matthew Lillard"
257,Cotton Mary,"$299,432",Artistic License,Unknown,R,"March 15, 2000",N/A,N/A,N/A,N/A,N/A
258,Trixie,"$295,683",Sony / Columbia,Unknown,R,"June 30, 2000",1 hrs. 55 min.,N/A,N/A,N/A,N/A
259,Luminarias,,New Latin,Unknown,R,"May 5, 2000",1 hrs. 40 min.,N/A,N/A,N/A,N/A
260,American Pimp,"$287,724",7th Art,Documentary,R,"June 9, 2000",1 hrs. 27 min.,N/A,"Albert Hughes,Allen Hughes","Albert Hughes,Allen Hughes",N/A
261,Smiling Fish & Goat on Fire,"$278,492",Stratosphere,Unknown,R,"August 25, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
262,Solas,,IDP,Unknown,R,"September 8, 2000",1 hrs. 38 min.,N/A,N/A,N/A,N/A
263,Hey Ram,,Eros,Unknown,Unrated,"February 18, 2000",3 hrs. 6 min.,N/A,N/A,N/A,N/A
264,Waking the Dead,,USA Films,Unknown,R,"March 22, 2000",1 hrs. 46 min.,N/A,Keith Gordon,N/A,"Billy Crudup,Jennifer Connelly"
265,Psycho Beach Party,"$268,117",Strand,Horror Comedy,Unrated,"August 4, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
266,Beautiful People,"$264,292",Trimark,Comedy,R,"February 18, 2000",1 hrs. 47 min.,N/A,N/A,N/A,N/A
267,Under Suspicion,"$260,562",Lions Gate,Unknown,R,"September 22, 2000",1 hrs. 50 min.,$25 million,Stephen Hopkins,N/A,"Morgan Freeman,Thomas Jane,Monica Bellucci"
268,The Wind Will Carry Us,"$259,510",New Yorker,Unknown,Unrated,"July 28, 2000",1 hrs. 58 min.,N/A,N/A,N/A,N/A
269,Maelstrom,,Alliance,Unknown,R,"September 29, 2000",1 hrs. 26 min.,N/A,Denis Villeneuve,N/A,N/A
270,Time Regained,,Kino,Unknown,Unrated,"June 16, 2000",2 hrs. 45 min.,N/A,N/A,N/A,John Malkovich
271,George Washington,"$247,406",Cowboy,Unknown,Unrated,"October 27, 2000",1 hrs. 30 min.,N/A,David Gordon Green,N/A,N/A
272,This is Spinal Tap (Re-issue),"$244,557Domestic Lifetime Gross $4,736,202",MGM,Unknown,R,"September 8, 2000",1 hrs. 22 min.,N/A,N/A,N/A,N/A
273,Santitos,,New Latin,Unknown,R,"January 28, 2000",1 hrs. 41 min.,N/A,N/A,N/A,N/A
274,La Buche,,Empire,Unknown,Unrated,"September 29, 2000",1 hrs. 44 min.,N/A,N/A,N/A,N/A
275,The Ballad of Ramblin' Jack,"$225,682",Lot 47,Documentary,PG-13,"August 16, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
276,Mela,,Eros,Unknown,Unrated,"January 7, 2000",N/A,N/A,N/A,N/A,N/A
277,Ratcatcher,"$217,244",First Look,Unknown,Unrated,"October 13, 2000",1 hrs. 34 min.,N/A,Lynne Ramsay,N/A,N/A
278,Boys Life 3,"$208,538",Strand,Unknown,Unrated,"December 8, 2000",1 hrs. 18 min.,N/A,N/A,N/A,N/A
279,The Tic Code,"$205,003",Lions Gate,Drama,R,"August 4, 2000",1 hrs. 31 min.,N/A,Gary Winick,N/A,N/A
280,Bulandi,,Vid.,Unknown,Unrated,"January 7, 2000",2 hrs. 55 min.,N/A,N/A,N/A,N/A
281,Kikujiro,"$200,920",Sony Classics,Foreign,PG-13,"May 26, 2000",2 hrs. 1 min.,N/A,N/A,N/A,N/A
282,Chaal Mera Bhai,,Eros,Unknown,Unrated,"May 5, 2000",N/A,N/A,N/A,N/A,N/A
283,Raju Chacha,,Eros,Unknown,Unrated,"December 29, 2000",3 hrs. 2 min.,N/A,N/A,N/A,N/A
284,Calle 54,"$187,308",Miramax,Unknown,G,"October 20, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
285,The Big Tease,"$187,152",Warner Bros.,Unknown,R,"January 28, 2000",1 hrs. 28 min.,N/A,N/A,Sacha Gervasi,N/A
286,Cleopatra's Second Husband,,Indican,Unknown,R,"September 29, 2000",N/A,N/A,N/A,N/A,Radha Mitchell
287,Mercy Streets,"$173,599",Providence,Unknown,PG-13,"October 31, 2000",1 hrs. 46 min.,"$600,000",N/A,N/A,N/A
288,Uninvited Guest,,Picture Me Rollin,Unknown,R,"September 22, 2000",N/A,N/A,N/A,N/A,N/A
289,Knockout,"$169,503",Independent Artists,Sports Drama,PG-13,"February 4, 2000",1 hrs. 39 min.,N/A,N/A,N/A,N/A
290,Grizzly Falls,"$168,874",Providence,Unknown,PG,"January 28, 2000",1 hrs. 34 min.,N/A,N/A,N/A,N/A
291,Solomon & Gaenor,,Sony / Columbia,Unknown,R,"August 25, 2000",N/A,N/A,N/A,N/A,Ioan Gruffudd
292,The Closer You Get,,Fox Searchlight,Unknown,PG-13,"February 25, 2000",1 hrs. 30 min.,N/A,N/A,N/A,N/A
293,One Day in September,"$156,818",Sony Classics,Documentary,R,"November 17, 2000",1 hrs. 34 min.,N/A,Kevin Macdonald,N/A,N/A
294,The Terrorist,"$153,629",Phaedra,Unknown,Unrated,"January 14, 2000",1 hrs. 35 min.,N/A,N/A,N/A,N/A
295,Deterrence,"$145,071",Paramount Classics,Unknown,R,"March 10, 2000",1 hrs. 41 min.,"$800,000",Rod Lurie,N/A,N/A
296,X,"$143,355",Manga,Animation,R,"March 10, 2000",1 hrs. 38 min.,N/A,N/A,N/A,N/A
297,Tigerland,"$139,692",Fox,Unknown,R,"October 6, 2000",1 hrs. 40 min.,N/A,Joel Schumacher,"Beau Flynn,Arnon Milchan",Colin Farrell
298,Himalaya l'enfance d'un chef,,Lions Gate,Unknown,Unrated,"November 10, 2000",1 hrs. 44 min.,N/A,N/A,N/A,N/A
299,Running Free,"$117,608",Sony / Columbia,Unknown,G,"June 2, 2000",1 hrs. 22 min.,N/A,N/A,N/A,N/A
300,Spring Forward,"$117,471",IFC,Drama,R,"December 8, 2000",1 hrs. 50 min.,$2 million,N/A,N/A,Liev Schreiber
301,Sound and Fury,"$114,882",Artistic License,Documentary,Unrated,"October 25, 2000",1 hrs. 20 min.,N/A,N/A,N/A,N/A
302,Taboo (Gohatto),"$114,425",New Yorker,Foreign,Unrated,"October 6, 2000",1 hrs. 41 min.,N/A,N/A,N/A,N/A
303,Kippur,"$114,283",Kino,Unknown,Unrated,"November 3, 2000",2 hrs. 3 min.,N/A,N/A,N/A,N/A
304,Le gout des autres,,Seville,Unknown,R,"September 15, 2000",1 hrs. 52 min.,N/A,N/A,N/A,N/A
305,Human Traffic,,Miramax,Unknown,R,"May 5, 2000",1 hrs. 24 min.,N/A,N/A,N/A,N/A
306,Khauff,"$100,975",Eros,Unknown,Unrated,"March 3, 2000",N/A,N/A,N/A,N/A,N/A
307,Paragraph 175,"$96,630",New Yorker,Documentary,Unrated,"September 13, 2000",1 hrs. 16 min.,N/A,N/A,N/A,N/A
308,Such a Long Journey,,Sony / Columbia,Unknown,Unrated,"March 24, 2000",1 hrs. 53 min.,N/A,N/A,N/A,N/A
309,Khi Pyar Na Ho Jaye,,Eros,Unknown,Unrated,"November 17, 2000",N/A,N/A,N/A,N/A,N/A
310,"Live Nude Girls, Unite!","$84,706",First Run,Unknown,Unrated,"October 6, 2000",1 hrs. 10 min.,N/A,N/A,N/A,N/A
311,Better Living Through Circuitry,"$82,378",7th Art,Documentary,Unrated,"May 26, 2000",1 hrs. 25 min.,N/A,N/A,N/A,N/A
312,The Big Blue (Director's Cut),"$80,882Domestic Lifetime Gross $3,580,882",IDP,Unknown,R,"July 14, 2000",2 hrs. 48 min.,N/A,N/A,N/A,N/A
313,Blue Moon,"$76,544",Castle Hill,Unknown,PG-13,"November 3, 2000",1 hrs. 29 min.,N/A,N/A,N/A,N/A
314,Steal This Movie,"$76,424",Lions Gate,Unknown,R,"August 18, 2000",1 hrs. 47 min.,N/A,N/A,N/A,N/A
315,Hum to Mohabbt Karega,,Eros,Unknown,Unrated,"May 26, 2000",N/A,N/A,N/A,N/A,N/A
316,Restaurant,"$75,232",Palisades Ent.,Unknown,R,"January 28, 2000",1 hrs. 47 min.,N/A,N/A,N/A,Adrien Brody
317,An Everlasting Piece,"$75,228",DreamWorks,Unknown,R,"December 22, 2000",1 hrs. 43 min.,$14 million,Barry Levinson,"Mark Johnson,Barry Levinson",Anna Friel
318,Set Me Free,"$74,052",Artistic License,Unknown,Unrated,"April 14, 2000",N/A,N/A,N/A,N/A,N/A
319,Loving Jezebel,"$72,190",Focus Features,Unknown,R,"October 27, 2000",N/A,N/A,N/A,N/A,N/A
320,Boricua's Bond,,USA Films,Unknown,R,"June 23, 2000",1 hrs. 45 min.,N/A,N/A,N/A,N/A
321,Titanic Town,"$65,793",Shooting Gallery,Unknown,Unrated,"September 1, 2000",1 hrs. 40 min.,N/A,N/A,N/A,N/A
322,Mad About Mambo,"$65,283",USA Films,Unknown,PG-13,"August 4, 2000",1 hrs. 31 min.,N/A,N/A,N/A,Brian Cox
323,All About Eve (re-issue),"$63,463Domestic Lifetime Gross $63,463",Fox Searchlight,Drama,Unrated,"October 6, 2000",2 hrs. 18 min.,N/A,N/A,N/A,N/A
324,Judy Berlin,,Shooting Gallery,Unknown,Unrated,"February 25, 2000",1 hrs. 31 min.,N/A,N/A,N/A,N/A
325,Promenons-nous dans les bois,,Phaedra,Unknown,R,"September 29, 2000",N/A,N/A,N/A,N/A,N/A
326,Once in the Life,"$54,780",Lions Gate,Unknown,R,"October 27, 2000",N/A,N/A,N/A,N/A,Laurence Fishburne
327,Orphans,"$54,754",Shooting Gallery,Unknown,Unrated,"March 10, 2000",1 hrs. 41 min.,N/A,N/A,N/A,N/A
