,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
120,Pooh's Heffalump Movie,"$18,098,433",Buena Vista,Animation,G,"February 11, 2005",1 hrs. 8 min.,$20 million,N/A,N/A,N/A
121,Roll Bounce,"$17,380,866",Fox Searchlight,Comedy,PG-13,"September 23, 2005",1 hrs. 52 min.,N/A,Malcolm D. Lee,"George Tillman, Jr.","Bow Wow,Brandon T. Jackson"
122,Kung Fu Hustle,"$17,108,591",Sony Classics,Foreign / Action,R,"April 8, 2005",1 hrs. 35 min.,$20 million,N/A,N/A,N/A
123,The Devil's Rejects,"$17,044,981",Lions Gate,Horror,R,"July 22, 2005",1 hrs. 41 min.,$7 million,Rob Zombie,Julie Yorn,N/A
124,Son of the Mask,"$17,018,422",New Line,Family Comedy,PG,"February 18, 2005",1 hrs. 26 min.,$84 million,N/A,N/A,N/A
125,Rebound,"$16,809,014",Fox,Comedy,PG,"July 1, 2005",1 hrs. 43 min.,$33.1 million,Steve Carr,Robert Simonds,"Martin Lawrence,Breckin Meyer"
126,Wild Safari 3D (IMAX),"$16,621,530",N Wave,IMAX,Unrated,"April 8, 2005",0 hrs. 45 min.,N/A,N/A,N/A,N/A
127,The Perfect Man,"$16,535,005",Universal,Romantic Comedy,PG,"June 17, 2005",1 hrs. 36 min.,$10 million,N/A,Marc Platt,Hilary Duff
128,Wolf Creek,"$16,188,180",Weinstein / Dimension,Horror Thriller,R,"December 25, 2005",1 hrs. 35 min.,N/A,N/A,N/A,N/A
129,Waiting...,"$16,124,543",Lions Gate,Comedy,R,"October 7, 2005",1 hrs. 33 min.,$3 million,N/A,Chris Moore,"Ryan Reynolds,Anna Faris,Justin Long"
130,The Gospel,"$15,778,152",Sony / Screen Gems,Music Drama,PG,"October 7, 2005",1 hrs. 33 min.,$4 million,Rob Hardy,Will Packer,"Boris Kodjoe,Idris Elba"
131,The Greatest Game Ever Played,"$15,337,393",Buena Vista,Sports Drama,PG,"September 30, 2005",1 hrs. 55 min.,N/A,N/A,N/A,Shia LaBeouf
132,The Cave,"$15,007,991",Sony / Screen Gems,Horror,PG-13,"August 26, 2005",1 hrs. 37 min.,N/A,N/A,"Gary Lucchesi,Tom Rosenberg,Richard Wright","Morris Chestnut,Lena Headey,Piper Perabo"
133,Broken Flowers,"$13,744,960",Focus Features,Comedy,R,"August 5, 2005",1 hrs. 46 min.,N/A,Jim Jarmusch,Jon Kilik,"Bill Murray,Julie Delpy,Sharon Stone,Jeffrey Wright"
134,The Honeymooners,"$12,843,849",Paramount,Comedy,PG-13,"June 10, 2005",1 hrs. 25 min.,$25 million,John Schultz,Cedric the Entertainer,"Cedric the Entertainer,Regina Hall,John Leguizamo"
135,The New World,"$12,712,093",New Line,Period Drama,PG-13,"December 25, 2005",2 hrs. 30 min.,$30 million,Terrence Malick,N/A,"Colin Farrell,Christopher Plummer,Christian Bale"
136,The Matador,"$12,594,698",Weinstein Company,Comedy Thriller,R,"December 30, 2005",1 hrs. 36 min.,$12.5 million,N/A,"Mark Gordon,Bob Yari","Pierce Brosnan,Greg Kinnear,Adam Scott"
137,The Weather Man,"$12,482,775",Paramount,Comedy / Drama,R,"October 28, 2005",1 hrs. 42 min.,$22 million,Gore Verbinski,"Todd Black,Jason Blumenthal,Steve Tisch","Nicolas Cage,Michael Caine,Nicholas Hoult"
138,Casanova,"$11,304,403",Buena Vista,Period Comedy,R,"December 25, 2005",1 hrs. 52 min.,N/A,Lasse Hallstrom,Mark Gordon,"Heath Ledger,Jeremy Irons"
139,Lords of Dogtown,"$11,273,517",Sony / Columbia,Sports Drama,PG-13,"June 3, 2005",1 hrs. 47 min.,$25 million,Catherine Hardwicke,N/A,"Heath Ledger,America Ferrera"
140,Mrs. Henderson Presents,"$11,036,366",Weinstein Company,Period Comedy,R,"December 9, 2005",1 hrs. 43 min.,N/A,Stephen Frears,N/A,Judi Dench
141,The Polar Express (IMAX re-issue 2005),"$10,900,597Domestic Lifetime Gross $186,493,472",Warner Bros.,IMAX,G,"November 23, 2005",1 hrs. 40 min.,N/A,N/A,N/A,N/A
142,Shopgirl,"$10,284,523",Buena Vista,Romantic Comedy,R,"October 21, 2005",1 hrs. 44 min.,N/A,N/A,Jon Jashni,"Steve Martin,Claire Danes,Jason Schwartzman"
143,In the Mix,"$10,223,896",Lions Gate,Crime Comedy,PG-13,"November 23, 2005",1 hrs. 37 min.,N/A,Ron Underwood,N/A,N/A
144,Domino,"$10,169,202",New Line,Action / Crime,R,"October 14, 2005",2 hrs. 0 min.,N/A,Tony Scott,"Samuel Hadida,Tony Scott","Edgar Ramirez,Keira Knightley,Mickey Rourke,Lucy Liu,Christopher Walken,Mo'Nique"
145,The Great Raid,"$10,167,373",Miramax,War,R,"August 12, 2005",2 hrs. 12 min.,$80 million,John Dahl,Lawrence Bender,"Sam Worthington,Benjamin Bratt,James Franco"
146,Cry Wolf,"$10,047,674",Rogue Pictures,Horror,PG-13,"September 16, 2005",1 hrs. 30 min.,"$1,000,000",Jeff Wadlow,Doug Liman,N/A
147,The Ice Harvest,"$9,016,782",Focus Features,Crime Comedy,R,"November 23, 2005",1 hrs. 28 min.,N/A,Harold Ramis,"Albert Berger,Glenn Williamson,Ron Yerxa","John Cusack,Billy Bob Thornton,Randy Quaid"
148,Transamerica,"$9,015,303",Weinstein Company,Comedy / Drama,R,"December 2, 2005",1 hrs. 43 min.,N/A,N/A,N/A,N/A
149,Aliens of the Deep (IMAX),"$8,968,684",Buena Vista,IMAX,G,"January 28, 2005",0 hrs. 47 min.,N/A,"James Cameron,Steven Quale",James Cameron,N/A
150,An Unfinished Life,"$8,586,392",Miramax,Drama,PG-13,"September 9, 2005",1 hrs. 40 min.,$30 million,Lasse Hallstrom,"Graham King,Joe Roth","Robert Redford,Morgan Freeman,Jennifer Lopez,Josh Lucas"
151,The Man,"$8,330,720",New Line,Action Comedy,PG-13,"September 9, 2005",1 hrs. 24 min.,N/A,N/A,N/A,"Samuel L. Jackson,Anthony Mackie"
152,Mad Hot Ballroom,"$8,117,961",Paramount Classics,Documentary,PG,"May 13, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
153,Proof,"$7,535,331",Miramax,Drama,PG-13,"September 16, 2005",1 hrs. 39 min.,$20 million,John Madden,James D. Stern,"Gwyneth Paltrow,Anthony Hopkins,Jake Gyllenhaal"
154,The Squid and the Whale,"$7,372,734",IDP,Comedy / Drama,R,"October 5, 2005",1 hrs. 21 min.,$1.5 million,Noah Baumbach,Wes Anderson,"Laura Linney,Jesse Eisenberg,Anna Paquin"
155,Ladies in Lavender,"$6,765,081",IDP,Period Drama,PG-13,"April 29, 2005",1 hrs. 43 min.,N/A,N/A,N/A,Judi Dench
156,Bride and Prejudice,"$6,605,592",Miramax,Romance,PG-13,"February 11, 2005",1 hrs. 51 min.,$7 million,N/A,N/A,N/A
157,Millions,"$6,584,159",Fox Searchlight,Family,PG,"March 11, 2005",1 hrs. 35 min.,N/A,Danny Boyle,N/A,N/A
158,The Aristocrats,"$6,377,461",ThinkFilm,Documentary,Unrated,"July 29, 2005",1 hrs. 29 min.,N/A,N/A,N/A,N/A
159,The Jacket,"$6,303,762",Warner Independent,Horror Thriller,R,"March 4, 2005",1 hrs. 42 min.,N/A,N/A,"Jennifer Fox,Steven Soderbergh","Adrien Brody,Keira Knightley,Daniel Craig"
160,Underclassman,"$5,655,459",Miramax,Action Comedy,PG-13,"September 2, 2005",1 hrs. 35 min.,N/A,N/A,N/A,N/A
161,Downfall,"$5,509,040",Newmarket,Foreign,R,"February 18, 2005",2 hrs. 35 min.,N/A,N/A,Bernd Eichinger,N/A
162,Alone in the Dark,"$5,178,569",Lions Gate,Horror,R,"January 28, 2005",1 hrs. 36 min.,$20 million,Uwe Boll,N/A,N/A
163,The World's Fastest Indian,"$5,128,124",Magnolia,Period Drama,PG-13,"December 7, 2005",2 hrs. 7 min.,$25 million,Roger Donaldson,Roger Donaldson,Anthony Hopkins
164,The Three Burials of Melquiades Estrada,"$5,027,684",Sony Classics,Western,R,"December 14, 2005",2 hrs. 1 min.,$15 million,Tommy Lee Jones,N/A,"Tommy Lee Jones,January Jones,Melissa Leo"
165,The Libertine,"$4,835,065",Weinstein Company,Period Drama,R,"November 25, 2005",2 hrs. 10 min.,N/A,N/A,N/A,"Johnny Depp,John Malkovich,Rosamund Pike,Jack Davenport"
166,Howl's Moving Castle,"$4,711,096",Buena Vista,Animation,PG,"June 10, 2005",1 hrs. 59 min.,N/A,Hayao Miyazaki,John Lasseter,N/A
167,Ong Bak: The Thai Warrior,"$4,563,167",Magnolia,Foreign / Action,R,"February 11, 2005",1 hrs. 47 min.,N/A,N/A,N/A,Tony Jaa
168,Mindhunters,"$4,480,744",Dimension Films,Action Thriller,R,"May 13, 2005",1 hrs. 46 min.,N/A,Renny Harlin,"Akiva Goldsman,Jeffrey Silver",Val Kilmer
169,"Kiss Kiss, Bang Bang","$4,243,756",Warner Bros.,Action Comedy,R,"October 21, 2005",1 hrs. 42 min.,$15 million,Shane Black,"Susan Downey,Joel Silver","Robert Downey, Jr.,Val Kilmer,Michelle Monaghan"
170,Enron: The Smartest Guys in the Room,"$4,071,700",Magnolia,Documentary,Unrated,"April 22, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
171,King's Ransom,"$4,008,527",New Line,Comedy,PG-13,"April 22, 2005",1 hrs. 35 min.,N/A,N/A,Mike Drake,Regina Hall
172,Me and You and Everyone We Know,"$3,885,134",IFC,Comedy / Drama,R,"June 17, 2005",1 hrs. 30 min.,N/A,Miranda July,N/A,Miranda July
173,Melinda and Melinda,"$3,826,280",Fox Searchlight,Fantasy Comedy,PG-13,"March 18, 2005",1 hrs. 40 min.,N/A,Woody Allen,N/A,"Chiwetel Ejiofor,Will Ferrell,Radha Mitchell,Amanda Peet,Chloe Sevigny,Josh Brolin"
174,High Tension,"$3,681,066",Lions Gate,Foreign / Horror,R,"June 10, 2005",1 hrs. 25 min.,N/A,N/A,N/A,Cecile de France
175,Cache (Hidden),"$3,647,381",Sony Classics,Drama,R,"December 23, 2005",1 hrs. 57 min.,N/A,Michael Haneke,N/A,N/A
176,Stay,"$3,626,883",Fox,Horror,R,"October 21, 2005",1 hrs. 39 min.,N/A,Marc Forster,"Tom Lassally,Arnon Milchan","Ewan McGregor,Naomi Watts,Ryan Gosling"
177,Rize,"$3,336,391",Lions Gate,Documentary,PG-13,"June 24, 2005",1 hrs. 24 min.,N/A,N/A,N/A,N/A
178,Grizzly Man,"$3,178,403",Lions Gate,Documentary,R,"August 12, 2005",1 hrs. 43 min.,N/A,Werner Herzog,N/A,N/A
179,Supercross,"$3,102,550",Fox,Sports Action,PG-13,"August 17, 2005",1 hrs. 32 min.,N/A,N/A,N/A,"Channing Tatum,Mike Vogel"
180,The Wild Parrots of Telegraph Hill,"$3,058,527",Shadow Dist.,Documentary,G,"February 9, 2005",1 hrs. 23 min.,N/A,N/A,N/A,N/A
181,G,"$3,020,784",Aloha Releasing,Drama,R,"September 16, 2005",1 hrs. 39 min.,N/A,N/A,N/A,N/A
182,Walk on Water,"$2,713,932",IDP,Foreign,R,"March 4, 2005",1 hrs. 44 min.,N/A,N/A,N/A,N/A
183,Junebug,"$2,678,691",Sony Classics,Comedy / Drama,R,"August 3, 2005",1 hrs. 46 min.,N/A,N/A,N/A,Amy Adams
184,Layer Cake,"$2,339,957",Sony Classics,Crime,R,"May 13, 2005",1 hrs. 44 min.,N/A,Matthew Vaughn,Matthew Vaughn,"Ben Whishaw,Daniel Craig,Tom Hardy,Sally Hawkins"
185,Water (Canada),"$2,250,329Domestic Lifetime Gross $5,529,144",Mongrel Media,Foreign,PG-13,"November 4, 2005",1 hrs. 57 min.,N/A,N/A,N/A,N/A
186,Oliver Twist,"$2,080,321",Sony / Columbia,Period Drama,PG-13,"September 23, 2005",2 hrs. 10 min.,$60 million,Roman Polanski,Roman Polanski,"Ben Kingsley,Mark Strong"
187,The Work and the Glory II: American Zion,"$2,025,032",Vineyard Distribution,Period Drama,PG-13,"October 21, 2005",1 hrs. 40 min.,$6.5 million,N/A,N/A,N/A
188,A Sound of Thunder,"$1,900,451",Warner Bros.,Sci-Fi Horror,PG-13,"September 2, 2005",1 hrs. 43 min.,$80 million,Peter Hyams,N/A,"Edward Burns,Ben Kingsley,David Oyelowo"
189,Look at Me,"$1,737,308",Sony Classics,Foreign,PG-13,"April 1, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
190,Mrs. Palfrey at the Claremont,"$1,720,953",Cineville,Comedy / Drama,Unrated,"November 25, 2005",1 hrs. 45 min.,"$750,000","Dan Ireland,3/24/06 Close-Up: Director Dan Ireland",N/A,N/A
191,Everything Is Illuminated,"$1,712,337",Warner Independent,Drama,PG-13,"September 16, 2005",1 hrs. 40 min.,N/A,N/A,N/A,"Elijah Wood,Jason Schwartzman"
192,State Property 2,"$1,691,706",Lions Gate,Crime Drama,R,"April 13, 2005",1 hrs. 34 min.,N/A,N/A,N/A,N/A
193,The White Countess,"$1,669,971",Sony Classics,Period Drama,PG-13,"December 21, 2005",2 hrs. 15 min.,N/A,James Ivory,N/A,Ralph Fiennes
194,The Chorus,"$1,548,036Domestic Lifetime Gross $3,635,164",Miramax,Foreign,PG-13,"January 14, 2005",1 hrs. 35 min.,N/A,N/A,N/A,N/A
195,Murderball,"$1,531,154",ThinkFilm,Documentary,R,"July 8, 2005",1 hrs. 28 min.,N/A,N/A,N/A,N/A
196,Paradise Now,"$1,457,843",Warner Independent,Foreign,PG-13,"October 28, 2005",1 hrs. 30 min.,$2 million,N/A,N/A,N/A
197,2046,"$1,444,588",Sony Classics,Foreign,R,"August 5, 2005",2 hrs. 9 min.,$12 million,Wong Kar Wai,Wong Kar Wai,Zhang Ziyi
198,Salaam Namaste,"$1,413,283",Yash Raj,Foreign,Unrated,"September 9, 2005",2 hrs. 40 min.,N/A,N/A,N/A,N/A
199,Paheli,,Eros,Foreign,Unrated,"June 24, 2005",2 hrs. 14 min.,N/A,N/A,N/A,N/A
200,Ushpizin,"$1,400,666",Picturehouse,Foreign,PG,"October 19, 2005",1 hrs. 30 min.,N/A,N/A,N/A,N/A
201,Dear Frankie,"$1,341,332",Miramax,Drama,PG-13,"March 4, 2005",1 hrs. 42 min.,N/A,N/A,N/A,Gerard Butler
202,Thumbsucker,"$1,328,679",Sony Classics,Comedy / Drama,R,"September 16, 2005",1 hrs. 35 min.,N/A,Mike Mills,"Ted Hope,Cathy Schulman,Bob Yari","Benjamin Bratt,Keanu Reeves,Tilda Swinton,Vince Vaughn"
203,Sarah Silverman: Jesus is Magic,"$1,324,339",IDP,Concert,Unrated,"November 11, 2005",1 hrs. 12 min.,N/A,N/A,N/A,N/A
204,Off the Map,"$1,317,167",Holedigger Studios,Comedy / Drama,PG-13,"March 11, 2005",1 hrs. 45 min.,N/A,N/A,N/A,"Joan Allen,Sam Elliott"
205,Happy Endings,"$1,315,701",Lions Gate,Comedy,R,"July 15, 2005",2 hrs. 8 min.,N/A,Don Roos,N/A,"Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal"
206,El Vacilon: The Movie,"$1,291,951",Televisa Cine,Foreign,R,"October 21, 2005",1 hrs. 30 min.,N/A,N/A,N/A,N/A
207,Santa Vs. the Snowman - Season 4 (IMAX),"$1,222,538Domestic Lifetime Gross $10,259,134",IMAX,IMAX,Unrated,"October 31, 2005",N/A,N/A,N/A,N/A,N/A
208,Indigo,,"Monterey Media, Inc.",Fantasy Drama,Unrated,"January 28, 2005",1 hrs. 45 min.,"$500,000",N/A,N/A,N/A
209,Saving Face,"$1,187,266",Sony Classics,Romance,R,"May 27, 2005",1 hrs. 31 min.,N/A,N/A,"James Lassiter,Will Smith",N/A
210,Bee Season,"$1,180,560",Fox Searchlight,Drama,PG-13,"November 11, 2005",1 hrs. 45 min.,$14 million,N/A,"Albert Berger,Arnon Milchan,Ron Yerxa","Richard Gere,Kate Bosworth"
211,Heights,"$1,160,817",Sony Classics,Drama,R,"June 17, 2005",1 hrs. 33 min.,N/A,Chris Terrio,N/A,"Elizabeth Banks,Glenn Close,James Marsden"
212,Undiscovered,"$1,069,318",Lions Gate,Music Drama,PG-13,"August 26, 2005",1 hrs. 32 min.,$9 million,N/A,"Gary Lucchesi,Tom Rosenberg",N/A
213,Joyeux Noel (Merry Christmas),"$1,054,361",Sony Classics,Foreign,PG-13,"December 16, 2005",1 hrs. 55 min.,N/A,N/A,N/A,N/A
214,The Beat That My Heart Skipped,"$1,023,424",Wellspring,Foreign,Unrated,"July 1, 2005",1 hrs. 47 min.,N/A,Jacques Audiard,N/A,N/A
215,My Summer of Love,"$1,000,915",Focus Features,Romance,R,"June 17, 2005",1 hrs. 27 min.,N/A,N/A,N/A,Emily Blunt
216,Mangal Pandey - The Rising,"$954,108",Yash Raj,Foreign,Unrated,"August 12, 2005",2 hrs. 30 min.,N/A,N/A,N/A,N/A
217,Bunty Aur Babli,"$942,756",Yash Raj,Foreign,Unrated,"May 27, 2005",2 hrs. 50 min.,N/A,N/A,N/A,N/A
218,Separate Lies,"$924,260",Fox Searchlight,Drama / Thriller,R,"September 16, 2005",1 hrs. 27 min.,N/A,N/A,N/A,Tom Wilkinson
219,Venom,"$881,779",Dimension Films,Horror,R,"September 16, 2005",1 hrs. 25 min.,N/A,N/A,N/A,N/A
220,Where the Truth Lies,"$872,142",ThinkFilm,Drama,R,"October 7, 2005",1 hrs. 48 min.,$25 million,N/A,N/A,"Kevin Bacon,Colin Firth"
221,Duma,"$870,067",Warner Bros.,Family Adventure,PG,"April 22, 2005",1 hrs. 41 min.,$12 million,N/A,John Wells,N/A
222,MirrorMask,"$866,999",IDP,Fantasy,PG,"September 30, 2005",1 hrs. 41 min.,$4 million,N/A,N/A,N/A
223,Innocent Voices,"$837,878",Slowhand Cinema,Foreign,R,"October 14, 2005",1 hrs. 50 min.,N/A,N/A,Lawrence Bender,N/A
224,Apres Vous,"$830,292",Paramount Classics,Foreign,R,"June 3, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
225,Breakfast on Pluto,"$828,699",Sony Classics,Comedy / Drama,R,"November 16, 2005",2 hrs. 15 min.,N/A,Neil Jordan,N/A,"Cillian Murphy,Liam Neeson"
226,The Thing About My Folks,"$816,403",Picturehouse,Comedy,PG-13,"September 16, 2005",1 hrs. 34 min.,N/A,N/A,Jeffrey Silver,N/A
227,Ballets Russes,"$815,848",Zeitgeist,Documentary,Unrated,"October 26, 2005",1 hrs. 58 min.,N/A,N/A,N/A,N/A
228,Waqt - The Race Against Time,,Eros,Foreign,Unrated,"April 22, 2005",2 hrs. 33 min.,N/A,N/A,N/A,N/A
229,Parineeta,"$802,758",UTV Communications,Foreign,Unrated,"June 10, 2005",2 hrs. 25 min.,N/A,N/A,N/A,N/A
230,Black,"$754,819",Yash Raj,Foreign,Unrated,"February 4, 2005",2 hrs. 2 min.,N/A,N/A,N/A,N/A
231,First Descent,"$750,805",Universal,Documentary,PG-13,"December 2, 2005",1 hrs. 51 min.,N/A,N/A,N/A,N/A
232,Bluff Master,"$722,847",UTV Communications,Foreign,Unrated,"December 16, 2005",2 hrs. 18 min.,N/A,N/A,N/A,N/A
233,Mysterious Skin,"$713,240",Tartan,Drama,NC-17,"May 6, 2005",1 hrs. 39 min.,N/A,Gregg Araki,Gregg Araki,"Michelle Trachtenberg,Joseph Gordon-Levitt"
234,The Ballad of Jack and Rose,"$712,275",IFC,Drama,R,"March 25, 2005",2 hrs. 0 min.,N/A,N/A,Graham King,"Daniel Day-Lewis,Paul Dano"
235,Oldboy,"$707,481",Tartan,Foreign,R,"March 25, 2005",1 hrs. 59 min.,N/A,N/A,N/A,N/A
236,Inside Deep Throat,"$691,880",Universal,Documentary,NC-17,"February 11, 2005",1 hrs. 32 min.,$2 million,N/A,N/A,N/A
237,Nobody Knows,"$684,118",IFC,Foreign,PG-13,"February 4, 2005",2 hrs. 21 min.,N/A,N/A,N/A,N/A
238,No Entry,"$678,000",Eros,Foreign,Unrated,"August 26, 2005",2 hrs. 38 min.,N/A,N/A,N/A,N/A
239,CSA: The Confederate States of America,"$672,156",IFC,Comedy,Unrated,"October 7, 2005",1 hrs. 29 min.,N/A,N/A,N/A,N/A
240,Bewaafa,"$670,076",Eros,Foreign,Unrated,"February 25, 2005",2 hrs. 29 min.,N/A,N/A,N/A,N/A
241,Balzac and the Little Chinese Seamstress,"$666,327",Empire,Foreign,Unrated,"July 29, 2005",1 hrs. 51 min.,N/A,N/A,N/A,N/A
242,Saraband,"$645,634",Sony Classics,Foreign,R,"July 8, 2005",1 hrs. 47 min.,N/A,N/A,N/A,N/A
243,Dust to Glory,"$640,013",IFC,Documentary,PG,"April 1, 2005",1 hrs. 37 min.,N/A,N/A,Scott Waugh,N/A
244,"The Prize Winner of Defiance, Ohio","$627,844",DreamWorks,Period Drama,PG-13,"September 30, 2005",1 hrs. 39 min.,$12 million,N/A,N/A,"Julianne Moore,Woody Harrelson"
245,The Passenger (re-issue),"$620,155Domestic Lifetime Gross $620,155",Sony Classics,Drama,PG-13,"October 28, 2005",2 hrs. 6 min.,N/A,N/A,N/A,Jack Nicholson
246,Gunner Palace,"$607,844",Palm,Documentary,PG-13,"March 4, 2005",1 hrs. 25 min.,N/A,N/A,N/A,N/A
247,Schultze Gets the Blues,"$595,071",Paramount Classics,Foreign,PG,"February 18, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
248,Palindromes,"$553,368",Wellspring,Drama,Unrated,"April 13, 2005",1 hrs. 40 min.,N/A,Todd Solondz,N/A,N/A
249,Kids in America,"$537,667",Slowhand Cinema,Comedy,PG-13,"October 21, 2005",1 hrs. 31 min.,N/A,N/A,N/A,Rosanna Arquette
250,Madison,"$517,262",United Artists,Sports Drama,PG,"April 22, 2005",1 hrs. 34 min.,N/A,N/A,N/A,James Caviezel
251,The Passion Recut,"$508,326Domestic Lifetime Gross $370,782,930",Newmarket,Fantasy Drama,Unrated,"March 11, 2005",2 hrs. 0 min.,N/A,N/A,N/A,N/A
252,Travellers and Magicians,"$506,793",Zeitgeist,Foreign,Unrated,"January 7, 2005",1 hrs. 47 min.,N/A,N/A,N/A,N/A
253,Saint Ralph,"$489,389",IDP,Sports Drama,PG-13,"August 5, 2005",1 hrs. 38 min.,N/A,N/A,N/A,N/A
254,Nine Lives,"$478,830",Magnolia,Drama,R,"October 14, 2005",1 hrs. 50 min.,N/A,N/A,Alejandro González Iñárritu,"Glenn Close,Dakota Fanning,Holly Hunter,Amanda Seyfried"
255,Steamboy,"$468,867",Triumph,Animation,PG-13,"March 18, 2005",2 hrs. 6 min.,$22 million,N/A,N/A,N/A
256,Last Days,"$463,080",Picturehouse,Drama,R,"July 22, 2005",1 hrs. 37 min.,N/A,Gus Van Sant,N/A,Lukas Haas
257,Lucky,"$453,507",Eros,Foreign,Unrated,"April 8, 2005",3 hrs. 0 min.,N/A,N/A,N/A,N/A
258,The Beautiful Country,"$442,813",Sony Classics,Drama,R,"July 8, 2005",2 hrs. 5 min.,N/A,N/A,N/A,N/A
259,Head-On (Gegen die Wand),"$435,395",Strand,Foreign,R,"January 21, 2005",1 hrs. 58 min.,N/A,N/A,N/A,N/A
260,El Crimen Perfecto,"$418,843",Vitagraph,Foreign,Unrated,"August 19, 2005",1 hrs. 45 min.,N/A,N/A,N/A,N/A
261,Mobsters and Mormons,"$409,604",Halestorm,Comedy,PG,"September 9, 2005",1 hrs. 37 min.,N/A,N/A,N/A,N/A
262,A Wake in Providence,"$403,069",Indican,Comedy,R,"April 15, 2005",1 hrs. 34 min.,N/A,N/A,N/A,N/A
263,Yes,"$396,760",Sony Classics,Romance,R,"June 24, 2005",1 hrs. 35 min.,N/A,N/A,N/A,Joan Allen
264,Brothers (2005),"$389,220",IFC,Foreign,R,"May 6, 2005",1 hrs. 50 min.,N/A,N/A,N/A,N/A
265,House of D,"$388,532",Lions Gate,Comedy / Drama,PG-13,"April 15, 2005",1 hrs. 37 min.,N/A,David Duchovny,"Jeff Skoll,Bob Yari","Anton Yelchin,Tea Leoni,David Duchovny,Robin Williams,Frank Langella"
266,Little Manhattan,"$385,373",Fox,Romantic Comedy,PG,"September 30, 2005",1 hrs. 32 min.,N/A,N/A,Gavin Polone,Josh Hutcherson
267,The Syrian Bride,"$380,505",Koch Lorber Films,Foreign,Unrated,"November 16, 2005",1 hrs. 37 min.,N/A,N/A,N/A,N/A
268,The Game of Their Lives,"$375,750",IFC,Sports Drama,PG,"April 22, 2005",1 hrs. 41 min.,$20 million,N/A,N/A,"Gerard Butler,Patrick Stewart"
269,Asylum,"$375,403",Paramount Classics,Romantic Thriller,R,"August 12, 2005",1 hrs. 30 min.,N/A,N/A,N/A,Ian McKellen
270,Deewane Huye Paagal,"$364,357",UTV Communications,Foreign,Unrated,"November 24, 2005",2 hrs. 40 min.,N/A,N/A,N/A,N/A
271,Green Street Hooligans,"$346,830",Freestyle Releasing,Crime,R,"September 9, 2005",1 hrs. 48 min.,N/A,N/A,"Jon Favreau,Gigi Pritzker",Elijah Wood
272,Kaal,"$345,091",Eros,Foreign,PG-13,"April 29, 2005",2 hrs. 5 min.,N/A,N/A,N/A,N/A
273,The Dying Gaul,"$342,747",Holedigger Studios,Thriller,R,"November 4, 2005",1 hrs. 45 min.,N/A,N/A,N/A,Peter Sarsgaard
274,Don't Move,"$337,265",Northern Arts,Foreign,Unrated,"March 11, 2005",1 hrs. 59 min.,N/A,N/A,N/A,Penelope Cruz
275,Shaadi No. 1,"$336,772",Eros,Foreign,Unrated,"November 3, 2005",2 hrs. 13 min.,N/A,N/A,N/A,N/A
276,The Memory of a Killer,"$333,707",Sony Classics,Foreign,R,"August 26, 2005",2 hrs. 5 min.,N/A,N/A,N/A,N/A
277,Viruddh,"$327,615",UTV Communications,Foreign,Unrated,"July 22, 2005",2 hrs. 30 min.,N/A,N/A,N/A,N/A
278,The Boys of Baraka,"$323,860",ThinkFilm,Documentary,R,"November 30, 2005",1 hrs. 24 min.,N/A,N/A,N/A,N/A
279,Winter Solstice,"$319,355",Paramount Classics,Drama,R,"April 8, 2005",1 hrs. 33 min.,N/A,Josh Sternfeld,N/A,"Allison Janney,Michelle Monaghan,Ron Livingston"
280,Dot the I,"$307,486",Freestyle Releasing,Romantic Thriller,R,"March 11, 2005",1 hrs. 32 min.,N/A,N/A,N/A,"Gael Garcia Bernal,Tom Hardy"
281,Secuestro Express,"$307,208",Miramax,Foreign,R,"August 5, 2005",1 hrs. 30 min.,N/A,N/A,N/A,N/A
282,Pretty Persuasion,"$305,800",IDP,Comedy,R,"August 12, 2005",1 hrs. 44 min.,N/A,N/A,N/A,"Ron Livingston,Christina Applegate"
283,The Holy Girl,"$304,124",Fine Line,Foreign,R,"April 29, 2005",1 hrs. 46 min.,N/A,N/A,Pedro Almodovar,N/A
284,Cronicas,"$300,322",Palm,Drama / Thriller,R,"July 8, 2005",1 hrs. 48 min.,N/A,N/A,N/A,"John Leguizamo,Alfred Molina"
285,Caterina in the Big City,"$296,464",Empire,Foreign,Unrated,"June 3, 2005",1 hrs. 46 min.,N/A,N/A,N/A,N/A
286,Kings and Queen,"$290,973",Wellspring,Foreign,Unrated,"May 13, 2005",2 hrs. 30 min.,N/A,N/A,N/A,N/A
287,The Aryan Couple,"$290,211",Slowhand Cinema,Historical Drama,PG-13,"November 18, 2005",2 hrs. 0 min.,N/A,N/A,N/A,N/A
288,Christmas in the Clouds,"$279,225",Slowhand Cinema,Romantic Comedy,PG,"November 4, 2005",1 hrs. 36 min.,$3 million,N/A,N/A,N/A
289,The Best of Youth,"$274,024",Miramax,Foreign,R,"March 2, 2005",6 hrs. 6 min.,N/A,N/A,N/A,N/A
