,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
151,Hamlet (1996),"$4,708,156",Sony / Columbia,Period Drama,PG-13,"December 27, 1996",4 hrs. 2 min.,$18 million,Kenneth Branagh,N/A,"Kenneth Branagh,Kate Winslet,Billy Crystal"
152,Joe's Apartment,"$4,619,014",Warner Bros.,Fantasy Comedy,PG-13,"July 26, 1996",1 hrs. 20 min.,N/A,N/A,N/A,N/A
153,Welcome to the Dollhouse,"$4,569,019",Sony Classics,Drama,R,"May 24, 1996",1 hrs. 27 min.,N/A,Todd Solondz,Todd Solondz,N/A
154,Swingers,"$4,555,020",Miramax,Comedy,R,"October 18, 1996",1 hrs. 36 min.,"$200,000",Doug Liman,Jon Favreau,"Jon Favreau,Vince Vaughn,Ron Livingston"
155,Ed,"$4,422,380",Universal,Family Comedy,PG,"March 15, 1996",1 hrs. 35 min.,N/A,N/A,N/A,Matt LeBlanc
156,Bogus,"$4,357,406",Warner Bros.,Family,PG,"September 6, 1996",1 hrs. 52 min.,N/A,N/A,Arnon Milchan,N/A
157,Antonia's Line,"$4,228,275",First Look,Foreign,R,"February 2, 1996",1 hrs. 42 min.,N/A,N/A,N/A,N/A
158,To Gillian on Her 37th Birthday,"$4,189,233",Sony / Columbia,Drama,PG-13,"October 18, 1996",1 hrs. 33 min.,N/A,N/A,N/A,"Claire Danes,Michelle Pfeiffer,Freddie Prinze, Jr."
159,Breaking the Waves,"$3,803,298",October,Romance,R,"November 13, 1996",2 hrs. 33 min.,N/A,N/A,N/A,Stellan Skarsgard
160,Bound,"$3,802,260",Gramercy,Crime Thriller,R,"October 4, 1996",1 hrs. 47 min.,N/A,Lilly & Lana Wachowski,Andrew Lazar,N/A
161,Barb Wire,"$3,793,614",Gramercy,Sci-Fi Action,R,"May 3, 1996",1 hrs. 38 min.,N/A,N/A,N/A,N/A
162,Original Gangstas,"$3,718,087",Orion Pictures,Action / Crime,R,"May 10, 1996",1 hrs. 39 min.,N/A,N/A,N/A,N/A
163,The Portrait of a Lady,"$3,692,836",Gramercy,Period Drama,PG-13,"December 27, 1996",2 hrs. 24 min.,N/A,Jane Campion,Steve Golin,"Nicole Kidman,John Malkovich,Martin Donovan,Christian Bale"
164,The Trigger Effect,"$3,622,979",Gramercy,Thriller,R,"August 30, 1996",1 hrs. 35 min.,N/A,David Koepp,"Michael Grillo,Gerald R. Molen",Michael Rooker
165,Moll Flanders,"$3,486,957",MGM,Period Drama,PG-13,"June 14, 1996",2 hrs. 3 min.,N/A,N/A,N/A,Morgan Freeman
166,Angels and Insects,"$3,414,301",Samuel Goldwyn,Drama,R,"January 26, 1996",1 hrs. 58 min.,N/A,N/A,N/A,N/A
167,Carpool,"$3,325,651",Warner Bros.,Family Comedy,PG,"August 23, 1996",1 hrs. 30 min.,N/A,N/A,Arnon Milchan,Tom Arnold
168,Feeling Minnesota,"$3,124,440",New Line,Crime Comedy,R,"September 13, 1996",1 hrs. 39 min.,N/A,N/A,"Michael Shamberg,Stacey Sher,Erwin Stoff","Cameron Diaz,Keanu Reeves"
169,Basquiat,"$3,011,195",Miramax,Drama,R,"August 9, 1996",1 hrs. 48 min.,N/A,Julian Schnabel,Jon Kilik,"Jeffrey Wright,Benicio Del Toro"
170,Unforgettable,"$2,821,671",MGM,Thriller,R,"February 23, 1996",1 hrs. 56 min.,N/A,John Dahl,Andrew Lazar,N/A
171,When We Were Kings,"$2,789,985",Gramercy,Documentary,PG,"October 25, 1996",1 hrs. 29 min.,N/A,N/A,Taylor Hackford,N/A
172,Kids in the Hall: Brain Candy,"$2,654,308",Paramount,Comedy,R,"April 12, 1996",1 hrs. 30 min.,N/A,N/A,"Lorne Michaels,Tom Rosenberg",N/A
173,The Stupids,"$2,491,989",New Line,Comedy,PG,"August 30, 1996",1 hrs. 34 min.,N/A,John Landis,N/A,Tom Arnold
174,If Lucy Fell,"$2,420,162",Sony / Columbia,Romantic Comedy,R,"March 8, 1996",1 hrs. 32 min.,N/A,N/A,N/A,"Sarah Jessica Parker,Ben Stiller"
175,Lawnmower Man 2: Beyond Cyberspace,"$2,409,225",New Line,Horror,PG-13,"January 12, 1996",1 hrs. 32 min.,N/A,N/A,N/A,N/A
176,Once Upon a Time... When We Were Colored,"$2,291,255",Legacy,Period Drama,PG,"January 26, 1996",1 hrs. 53 min.,N/A,N/A,N/A,N/A
177,Faithful,"$2,104,439",New Line,Comedy,R,"April 5, 1996",1 hrs. 31 min.,N/A,N/A,N/A,Cher
178,Snowriders,"$2,068,490",Warren Miller,Documentary,Unrated,"October 16, 1996",1 hrs. 36 min.,N/A,N/A,N/A,N/A
179,Big Bully,"$2,042,530",Warner Bros.,Family Comedy,PG,"January 26, 1996",1 hrs. 30 min.,N/A,N/A,"Gary Barber,James G. Robinson",Tom Arnold
180,Crash (1996),"$2,038,450",Fine Line,Drama / Thriller,NC-17,"October 4, 1996",1 hrs. 40 min.,N/A,N/A,N/A,"Holly Hunter,Rosanna Arquette"
181,Surviving Picasso,"$2,021,348",Warner Bros.,Period Drama,R,"September 20, 1996",2 hrs. 5 min.,$16 million,James Ivory,N/A,"Anthony Hopkins,Julianne Moore"
182,Ridicule,"$1,979,768",Miramax,Foreign,R,"November 22, 1996",1 hrs. 42 min.,N/A,N/A,N/A,N/A
183,Vertigo (Restored 70mm) (re-issue),"$1,967,552Domestic Lifetime Gross $7,311,013",Universal,Romantic Thriller,PG,"October 6, 1996",2 hrs. 8 min.,N/A,N/A,N/A,N/A
184,Race the Sun,"$1,945,552",Sony / Columbia,Family Adventure,PG,"March 22, 1996",1 hrs. 39 min.,N/A,N/A,N/A,Halle Berry
185,I Shot Andy Warhol,"$1,875,527",Orion Pictures,Drama,R,"May 1, 1996",1 hrs. 40 min.,N/A,N/A,N/A,Jared Harris
186,Beautiful Thing,"$1,548,120",Sony / Columbia,Romance,R,"October 9, 1996",1 hrs. 29 min.,N/A,N/A,N/A,N/A
187,Microcosmos,"$1,433,210",Miramax,Documentary,G,"October 9, 1996",1 hrs. 20 min.,N/A,N/A,N/A,N/A
188,Looking for Richard,"$1,408,575",Fox Searchlight,Documentary,PG-13,"October 11, 1996",1 hrs. 58 min.,N/A,N/A,N/A,Al Pacino
189,The Celluloid Closet,"$1,400,591",Sony Classics,Documentary,R,"March 15, 1996",1 hrs. 42 min.,N/A,N/A,Brad Grey,N/A
190,Phat Beach,"$1,383,553",Orion Pictures,Comedy,R,"August 2, 1996",1 hrs. 28 min.,N/A,N/A,N/A,N/A
191,Kansas City,"$1,356,329",Fine Line,Crime Drama,R,"August 16, 1996",1 hrs. 48 min.,N/A,Robert Altman,N/A,N/A
192,Neuba Yol: Abajo La Nueva Ley,"$1,354,652",Parker,Unknown,Unrated,"February 14, 1996",1 hrs. 46 min.,N/A,N/A,N/A,N/A
193,Anne Frank Remembered,"$1,310,200",Sony Classics,Documentary,PG,"February 23, 1996",2 hrs. 2 min.,N/A,N/A,N/A,N/A
194,Walking and Talking,"$1,287,480",Miramax,Romantic Comedy,R,"July 17, 1996",1 hrs. 25 min.,N/A,Nicole Holofcener,Ted Hope,Liev Schreiber
195,The Funeral,"$1,227,324",October,Crime Drama,R,"November 1, 1996",1 hrs. 39 min.,N/A,N/A,N/A,"Christopher Walken,Vincent Gallo,Benicio Del Toro"
196,Two Much,"$1,141,556",Buena Vista,Romantic Comedy,PG-13,"March 15, 1996",1 hrs. 58 min.,N/A,N/A,Ted Field,Antonio Banderas
197,Bad Moon,"$1,055,525",Warner Bros.,Horror,R,"November 1, 1996",1 hrs. 19 min.,N/A,N/A,"Gary Barber,James G. Robinson",N/A
198,Dead Man,"$1,037,847",Miramax,Western,R,"May 10, 1996",2 hrs. 1 min.,N/A,Jim Jarmusch,N/A,"Johnny Depp,Lance Henriksen"
199,The Flower of My Secret,"$1,032,180",Sony Classics,Foreign,R,"March 8, 1996",1 hrs. 43 min.,N/A,Pedro Almodovar,N/A,N/A
200,French Twist,"$1,026,646",Miramax,Foreign,R,"January 19, 1996",1 hrs. 40 min.,N/A,N/A,N/A,N/A
201,Thieves (Les Voleurs),"$1,018,682",Sony Classics,Foreign,R,"December 25, 1996",1 hrs. 56 min.,N/A,N/A,N/A,N/A
202,Wallace and Gromit,"$1,009,577",Northern Arts,Animation,Unrated,"June 14, 1996",1 hrs. 21 min.,N/A,N/A,N/A,N/A
203,Mystery Science Theater 3000,"$1,007,306",Gramercy,Sci-Fi Comedy,PG-13,"April 19, 1996",1 hrs. 14 min.,N/A,N/A,N/A,N/A
204,Taxi Driver (re-issue),"$962,574Domestic Lifetime Gross $28,262,574",Sony / Columbia,Drama / Thriller,R,"February 16, 1996",1 hrs. 54 min.,N/A,N/A,N/A,N/A
205,Nelly and Monsieur Arnaud,"$950,237",Artificial Eye,Foreign,Unrated,"June 21, 1996",1 hrs. 43 min.,N/A,N/A,N/A,N/A
206,Heavy,"$941,414",Lions Gate,Drama,R,"June 5, 1996",1 hrs. 53 min.,N/A,James Mangold,N/A,Liv Tyler
207,The White Balloon,"$924,940",October,Foreign,Unrated,"January 24, 1996",1 hrs. 25 min.,N/A,N/A,N/A,N/A
208,Ma Saison Preferee,"$873,857",Filmopolis,Foreign,Unrated,"April 19, 1996",2 hrs. 4 min.,N/A,N/A,N/A,N/A
209,La Ceremonie,"$873,196",New Yorker,Foreign,Unrated,"December 20, 1996",1 hrs. 51 min.,N/A,N/A,N/A,N/A
210,Rendezvous in Paris,"$859,059",Artificial Eye,Foreign,Unrated,"June 28, 1996",1 hrs. 40 min.,N/A,N/A,N/A,N/A
211,Trees Lounge,"$749,741",Orion Classics,Comedy / Drama,R,"October 11, 1996",1 hrs. 34 min.,N/A,N/A,"Nick Wechsler,Julie Yorn",N/A
212,"Little Indian, Big City","$722,182",Disney,Unknown,PG,1996,N/A,N/A,N/A,N/A,N/A
213,Stonewall,"$692,400",Strand,Comedy / Drama,R,"July 26, 1996",1 hrs. 39 min.,N/A,N/A,N/A,N/A
214,Bloodsport 2,"$684,351",FM Ent. Intl.,Sports Action,R,"March 1, 1996",1 hrs. 27 min.,N/A,N/A,N/A,N/A
215,Some Mother's Son,"$671,437",Sony / Columbia,Drama,R,"December 27, 1996",1 hrs. 52 min.,N/A,N/A,N/A,Helen Mirren
216,American Buffalo,"$665,450",Samuel Goldwyn,Drama,R,"September 13, 1996",1 hrs. 28 min.,N/A,N/A,John Sloss,Dustin Hoffman
217,Grace of My Heart,"$660,313",Gramercy,Music Drama,R,"September 13, 1996",1 hrs. 56 min.,N/A,N/A,Martin Scorsese,Matt Dillon
218,Les Visiteurs,"$659,810",Miramax,Foreign,R,"July 12, 1996",N/A,N/A,N/A,N/A,N/A
219,It's My Party,"$622,503",MGM,Drama,R,"March 22, 1996",1 hrs. 49 min.,N/A,N/A,N/A,N/A
220,The Monster,"$615,826Domestic Lifetime Gross $638,645",Lions Gate,Foreign,R,"April 19, 1996",1 hrs. 52 min.,N/A,Roberto Benigni,N/A,Roberto Benigni
221,Chungking Express,"$600,200",Rolling Thunder,Foreign,PG-13,"March 8, 1996",1 hrs. 42 min.,N/A,Wong Kar Wai,N/A,N/A
222,Twelfth Night,"$588,621",Fine Line,Period Comedy,PG,"October 25, 1996",1 hrs. 45 min.,N/A,N/A,N/A,"Helena Bonham Carter,Ben Kingsley"
223,Bottle Rocket,"$560,069",Sony / Columbia,Crime Comedy,R,"February 21, 1996",1 hrs. 32 min.,$7 million,Wes Anderson,Richard Sakai,"Owen Wilson,Luke Wilson"
224,The Grass Harp,"$559,771",Fine Line,Comedy / Drama,PG,"October 11, 1996",1 hrs. 47 min.,N/A,N/A,John Davis,N/A
225,Heavy Metal (re-issue),"$546,545",Sony / Columbia,Animation,R,"March 8, 1996",1 hrs. 30 min.,N/A,N/A,N/A,N/A
226,The Young Poisoner's Handbook,"$536,825",Lions Gate,Comedy Thriller,R,"February 23, 1996",1 hrs. 39 min.,N/A,N/A,N/A,N/A
227,Boys,"$516,349",Buena Vista,Unknown,PG-13,"May 10, 1996",1 hrs. 26 min.,N/A,N/A,"Ted Field,Scott Kroopf","Winona Ryder,Lukas Haas"
228,Ghost in the Shell,"$515,905",Palm,Animation,Unrated,"February 2, 1996",1 hrs. 22 min.,N/A,N/A,N/A,N/A
229,Girlstown,"$503,667",October,Unknown,R,"August 21, 1996",1 hrs. 30 min.,N/A,N/A,N/A,N/A
230,Manny amd Lo,"$502,313",Sony Classics,Unknown,R,"July 26, 1996",1 hrs. 28 min.,N/A,N/A,N/A,Scarlett Johansson
231,A Midwinter's Tale,"$469,571",Sony Classics,Unknown,R,"February 9, 1996",1 hrs. 39 min.,N/A,Kenneth Branagh,N/A,N/A
232,"Maybe, Maybe Not","$468,930",Orion Classics,Foreign,R,"June 28, 1996",1 hrs. 33 min.,N/A,N/A,Bernd Eichinger,N/A
233,The Last Supper,"$459,749",Sony / Columbia,Unknown,R,"April 5, 1996",1 hrs. 32 min.,N/A,N/A,N/A,Cameron Diaz
234,Bitter Sugar,"$450,060",First Look,Foreign,Unrated,"October 11, 1996",1 hrs. 15 min.,N/A,Leon Ichaso,N/A,N/A
235,Jude,"$409,144",Gramercy,Period Drama,R,"October 18, 1996",2 hrs. 3 min.,N/A,Michael Winterbottom,N/A,Kate Winslet
236,Mother Night,"$403,701",Fine Line,Drama / Thriller,R,"November 1, 1996",1 hrs. 53 min.,N/A,Keith Gordon,Robert B. Weide,N/A
237,The Whole Wide World,"$375,757",Sony Classics,Romance,PG,"December 20, 1996",1 hrs. 51 min.,$1.3 million,"Dan Ireland,3/24/06 Close-Up: Director Dan Ireland",N/A,Renee Zellweger
238,The Star Maker,"$371,674",Miramax,Foreign,R,"March 8, 1996",1 hrs. 53 min.,N/A,N/A,N/A,N/A
239,Palookaville,"$365,284",Samuel Goldwyn,Unknown,R,"October 25, 1996",1 hrs. 32 min.,N/A,N/A,N/A,"Vincent Gallo,Frances McDormand"
240,Freeway,"$295,493",Roxie,Unknown,R,"August 23, 1996",1 hrs. 50 min.,$3 million,N/A,Samuel Hadida,"Reese Witherspoon,Kiefer Sutherland"
241,Carried Away,"$290,978",Fine Line,Unknown,R,"March 29, 1996",1 hrs. 48 min.,N/A,N/A,N/A,N/A
242,Citizen Ruth,"$285,112",Miramax,Unknown,R,"December 13, 1996",1 hrs. 42 min.,N/A,Alexander Payne,Cathy Konrad,N/A
243,Cyclo,"$284,692",Lions Gate,Foreign,Unrated,"August 1, 1996",2 hrs. 3 min.,N/A,N/A,N/A,N/A
244,Hate (La Haine),"$280,859",Gramercy,Foreign,Unrated,"February 9, 1996",1 hrs. 36 min.,N/A,N/A,N/A,N/A
245,Paradise Lost,"$272,750",Creative Thinking,Documentary,Unrated,"September 20, 1996",2 hrs. 30 min.,N/A,N/A,N/A,N/A
246,Unhook the Stars,"$272,542",Miramax,Unknown,R,"November 1, 1996",1 hrs. 43 min.,N/A,Nick Cassavetes,N/A,"Gena Rowlands,Marisa Tomei"
247,Foxfire,"$269,300",Samuel Goldwyn,Unknown,R,"August 23, 1996",1 hrs. 41 min.,N/A,N/A,N/A,Angelina Jolie
248,Flirt,"$263,192",Lions Gate,Unknown,R,"August 7, 1996",1 hrs. 25 min.,N/A,N/A,Ted Hope,"Martin Donovan,Parker Posey"
249,Cemetary Man,"$253,986",October,Unknown,R,"April 26, 1996",1 hrs. 45 min.,N/A,N/A,N/A,N/A
250,A Single Girl,"$230,049",Strand,Unknown,Unrated,"October 30, 1996",1 hrs. 30 min.,N/A,N/A,N/A,N/A
251,Land and Freedom,"$228,800",Gramercy,War Drama,Unrated,"March 15, 1996",1 hrs. 49 min.,N/A,N/A,N/A,N/A
252,Santa with Muscles,"$220,198",Legacy,Unknown,PG,"November 8, 1996",1 hrs. 37 min.,N/A,N/A,N/A,Mila Kunis
253,Jack and Sarah,"$218,626",Gramercy,Unknown,PG,"March 22, 1996",1 hrs. 50 min.,N/A,N/A,N/A,"Judi Dench,Ian McKellen"
254,Man of the Year (1996),"$209,935",7th Art,Unknown,Unrated,"March 1, 1996",1 hrs. 25 min.,N/A,N/A,N/A,N/A
255,Getting Away with Murder,"$197,322",Savoy,Unknown,R,"April 12, 1996",1 hrs. 31 min.,N/A,N/A,Penny Marshall,"Lily Tomlin,Bonnie Hunt"
256,Infinity,"$195,170",First Look,Romance,PG,"October 4, 1996",1 hrs. 59 min.,N/A,N/A,N/A,Matthew Broderick
257,Giant (Re-issue),"$177,909Domestic Lifetime Gross $177,909",Warner Bros.,Drama,G,"September 20, 1996",3 hrs. 21 min.,N/A,N/A,N/A,N/A
258,Small Faces,"$155,239",October,Unknown,R,"August 14, 1996",1 hrs. 40 min.,N/A,N/A,N/A,N/A
259,Denise Calls Up,"$148,121",Sony Classics,Unknown,PG-13,"March 29, 1996",1 hrs. 20 min.,N/A,N/A,"John Davis,John Davis",Liev Schreiber
260,A Perfect Candidate,"$134,485",7th Art,Documentary,Unrated,"June 19, 1996",1 hrs. 45 min.,N/A,N/A,N/A,N/A
261,For the Moment,"$121,548",John Aaron,Unknown,PG-13,"April 19, 1996",1 hrs. 59 min.,N/A,N/A,N/A,Russell Crowe
262,Mad Dog Time,"$107,874",United Artists,Crime Comedy,R,"November 8, 1996",1 hrs. 33 min.,N/A,N/A,N/A,"Jeff Goldblum,Diane Lane"
263,Ed's Next Move,"$106,791",Orion Classics,Romantic Comedy,R,"September 27, 1996",1 hrs. 28 min.,N/A,N/A,N/A,N/A
264,The Secret Agent,"$106,606",Fox Searchlight,Drama / Thriller,R,"November 8, 1996",1 hrs. 35 min.,N/A,Christopher Hampton,N/A,"Christian Bale,Jim Broadbent,Robin Williams"
265,Sweet Nothing,"$102,350",Warner Bros.,Drama,R,"September 6, 1996",1 hrs. 29 min.,N/A,Gary Winick,N/A,Mira Sorvino
266,Brother of Sleep,"$97,848",Sony Classics,Unknown,R,"September 13, 1996",2 hrs. 10 min.,N/A,N/A,N/A,N/A
267,Butterfly Kiss,"$87,626",Lions Gate,Crime Drama,Unrated,"May 3, 1996",1 hrs. 28 min.,N/A,Michael Winterbottom,N/A,N/A
268,Frisk,"$87,433",Strand,Unknown,Unrated,"March 22, 1996",1 hrs. 27 min.,N/A,N/A,N/A,Parker Posey
269,Killer: A Journal of Murder,"$82,029",Legacy,Unknown,R,"September 6, 1996",1 hrs. 31 min.,N/A,N/A,N/A,N/A
270,The Neon Bible,"$78,072",Strand,Unknown,Unrated,"March 1, 1996",1 hrs. 31 min.,N/A,N/A,N/A,Gena Rowlands
271,The Search for One-Eye Jimmy,"$71,314",Northern Arts,Unknown,R,"June 21, 1996",1 hrs. 22 min.,N/A,N/A,N/A,N/A
272,August (1996),"$69,081",Samuel Goldwyn,Unknown,PG,"April 19, 1996",1 hrs. 34 min.,N/A,Anthony Hopkins,N/A,Anthony Hopkins
273,Madame Butterfly,"$65,196",Arrow Releasing,Musical,Unrated,"May 3, 1996",2 hrs. 9 min.,N/A,N/A,N/A,N/A
274,Losing Chase,"$64,161",CFP Intl,Drama,R,"December 6, 1996",1 hrs. 38 min.,N/A,Kevin Bacon,N/A,Helen Mirren
275,Love Is All There Is,"$61,875",Samuel Goldwyn,Unknown,R,"October 11, 1996",1 hrs. 45 min.,N/A,N/A,N/A,Angelina Jolie
276,Under the Domim Tree,"$53,532",Strand,Foreign,Unrated,"May 10, 1996",1 hrs. 42 min.,N/A,N/A,N/A,N/A
277,Switchblade Sisters (Re-issue),"$51,264",Rolling Thunder,Unknown,R,"June 14, 1996",1 hrs. 31 min.,N/A,N/A,N/A,N/A
278,The Line King: Al Hirschfeld,"$50,605",Castle Hill,Documentary,Unrated,"September 27, 1996",2 hrs. 6 min.,N/A,N/A,N/A,N/A
279,Curdled,"$49,620",Rolling Thunder,Unknown,R,"September 27, 1996",1 hrs. 28 min.,$2.3 million,N/A,Quentin Tarantino,N/A
280,The Low Life,"$45,436",Lions Gate,Unknown,R,"May 10, 1996",1 hrs. 36 min.,N/A,N/A,N/A,Ron Livingston
281,The War at Home,"$44,722",Buena Vista,Drama,R,"November 22, 1996",1 hrs. 59 min.,N/A,N/A,N/A,Kathy Bates
282,Loaded,"$44,231",Miramax,Unknown,R,"April 12, 1996",1 hrs. 36 min.,N/A,N/A,N/A,Thandie Newton
283,Dadetown,"$37,092",Castle Hill,Unknown,Unrated,"September 18, 1996",1 hrs. 32 min.,N/A,N/A,N/A,N/A
284,Heidi Fleiss: Hollywood Madame,"$34,402",In Pictures,Documentary,Unrated,"February 9, 1996",1 hrs. 46 min.,N/A,N/A,N/A,N/A
285,Man with a Plan,"$33,402",Fred Herman Co.,Unknown,Unrated,"May 31, 1996",1 hrs. 30 min.,"$100,000",N/A,N/A,N/A
286,Catwalk,"$28,672",Arrow Releasing,Documentary,Unrated,"February 16, 1996",1 hrs. 35 min.,N/A,N/A,N/A,N/A
287,I'm Not Rappaport,,Gramercy,Unknown,PG-13,"December 24, 1996",2 hrs. 16 min.,N/A,N/A,N/A,Craig T. Nelson
288,Normal Life,"$22,891",Fine Line,Unknown,R,"October 25, 1996",1 hrs. 48 min.,N/A,N/A,N/A,Ashley Judd
289,The Sunchaser,"$21,508",Warner Bros.,Unknown,R,"October 25, 1996",2 hrs. 2 min.,N/A,Michael Cimino,"Michael Cimino,Arnon Milchan","Woody Harrelson,Anne Bancroft"
290,Small Wonders,"$20,819",Miramax,Documentary,G,"October 4, 1996",1 hrs. 17 min.,N/A,N/A,N/A,N/A
291,Of Love and Shadows,"$19,710",Miramax,Unknown,R,"May 10, 1996",1 hrs. 43 min.,N/A,N/A,N/A,"Antonio Banderas,Jennifer Connelly"
292,Somebody to Love,"$18,112",Legacy,Unknown,R,"September 27, 1996",1 hrs. 42 min.,N/A,N/A,N/A,Stanley Tucci
293,Girlfriends,"$18,000",First Run,Comedy Thriller,Unrated,"July 19, 1996",1 hrs. 5 min.,N/A,N/A,N/A,N/A
294,Breathing Room,"$16,299",Arrow Releasing,Romantic Comedy,R,"November 8, 1996",1 hrs. 30 min.,N/A,N/A,N/A,N/A
295,Glory Daze,"$15,134",7th Art,Unknown,R,"September 27, 1996",1 hrs. 39 min.,N/A,N/A,Chris Moore,"Ben Affleck,Sam Rockwell"
296,A Modern Affair,"$14,286",Tara Releasing,Unknown,R,"May 24, 1996",1 hrs. 30 min.,N/A,N/A,N/A,Stanley Tucci
297,All Things Fair,"$13,128",PFM,Foreign,Unrated,"March 8, 1996",2 hrs. 5 min.,N/A,N/A,N/A,N/A
298,Zero Kelvin,"$10,493",Kino,Unknown,Unrated,"November 27, 1996",1 hrs. 53 min.,N/A,N/A,N/A,Stellan Skarsgard
299,Open Season (1996),"$9,481",Legacy,Unknown,R,"May 3, 1996",1 hrs. 37 min.,N/A,N/A,N/A,N/A
300,Tarantella,"$6,235",Tara Releasing,Unknown,Unrated,"March 15, 1996",1 hrs. 40 min.,N/A,N/A,N/A,Matthew Lillard
301,Not Bad for a Girl,"$6,152",Horizon,Documentary,Unrated,"October 18, 1996",1 hrs. 28 min.,N/A,N/A,N/A,N/A
302,Blue Juice,"$4,535",Filmopolis,Unknown,R,"November 13, 1996",1 hrs. 30 min.,N/A,N/A,N/A,"Ewan McGregor,Catherine Zeta-Jones"
303,Bird of Prey,"$3,652",Northern Arts,Crime Thriller,R,"October 4, 1996",1 hrs. 45 min.,N/A,N/A,N/A,N/A
304,Tell the Truth and Run: George Seldes and the American Press,"$3,204",Goldsmith Productions,Documentary,Unrated,"October 11, 1996",1 hrs. 30 min.,N/A,N/A,N/A,N/A
305,Shopping,"$3,061",Concorde,Unknown,R,"February 9, 1996",1 hrs. 28 min.,N/A,Paul W.S. Anderson,Jeremy Bolt,"Jude Law,Sean Bean,Jonathan Pryce"
306,The Shot,"$2,970",Bread & Water,Unknown,R,"February 2, 1996",1 hrs. 23 min.,N/A,N/A,N/A,N/A
307,Mercy,"$2,967",Unapix Ent.,Drama / Thriller,R,"November 1, 1996",1 hrs. 25 min.,N/A,N/A,N/A,Sam Rockwell
308,I Shot a Man in Vegas,"$2,684",Arrow Releasing,Unknown,R,"October 18, 1996",1 hrs. 26 min.,N/A,N/A,N/A,N/A
309,Eden Valley,"$2,642",M D Wax / Courier Films,Unknown,Unrated,"January 19, 1996",1 hrs. 35 min.,N/A,N/A,N/A,N/A
310,American Strays,"$1,910",Unapix Ent.,Unknown,R,"September 13, 1996",1 hrs. 37 min.,N/A,N/A,N/A,N/A
