,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
130,Girl with a Pearl Earring,"$11,670,971",Lions Gate,Period Drama,PG-13,"December 12, 2003",1 hrs. 35 min.,N/A,N/A,N/A,"Colin Firth,Scarlett Johansson,Tom Wilkinson,Cillian Murphy"
131,Winged Migration,"$10,764,402Domestic Lifetime Gross $11,689,053",Sony Classics,Documentary,G,"April 18, 2003",1 hrs. 25 min.,N/A,N/A,N/A,N/A
132,House of the Dead,"$10,249,719",Artisan,Horror,R,"October 10, 2003",1 hrs. 32 min.,$12 million,Uwe Boll,N/A,N/A
133,Swimming Pool,"$10,130,108",Focus Features,Thriller,R,"July 2, 2003",1 hrs. 42 min.,N/A,N/A,N/A,N/A
134,Duplex,"$9,692,135",Miramax,Comedy,PG-13,"September 26, 2003",1 hrs. 37 min.,$40 million,Danny DeVito,Ben Stiller,"Ben Stiller,Drew Barrymore"
135,La Grande Seduction,"$9,354,342Domestic Lifetime Gross $9,844,180",Odeon,Foreign,Unrated,"July 11, 2003",1 hrs. 48 min.,N/A,N/A,N/A,N/A
136,Dark Blue,"$9,250,301",United Artists,Action / Crime,R,"February 21, 2003",1 hrs. 53 min.,$15 million,N/A,N/A,"Brendan Gleeson,Kurt Russell"
137,Le Divorce,"$9,081,057",Fox Searchlight,Romantic Comedy,PG-13,"August 8, 2003",1 hrs. 57 min.,N/A,James Ivory,"Ted Field,Scott Kroopf","Kate Hudson,Naomi Watts"
138,Boat Trip,"$8,600,126",Artisan,Comedy,R,"March 21, 2003",1 hrs. 35 min.,$20 million,N/A,N/A,"Cuba Gooding, Jr.,Roger Moore"
139,The Cooler,"$8,291,572",Lions Gate,Crime Drama,R,"November 26, 2003",1 hrs. 41 min.,N/A,Wayne Kramer,N/A,"William H. Macy,Alec Baldwin,Maria Bello,Ron Livingston"
140,Dirty Pretty Things,"$8,112,414",Miramax,Drama / Thriller,R,"July 18, 2003",1 hrs. 37 min.,N/A,Stephen Frears,N/A,Sophie Okonedo
141,Tupac: Resurrection,"$7,718,961",Paramount,Documentary,R,"November 14, 2003",1 hrs. 55 min.,N/A,N/A,N/A,Tupac Shakur
142,The Order,"$7,660,806",Fox,Horror Thriller,R,"September 5, 2003",1 hrs. 42 min.,N/A,Brian Helgeland,"Thomas M. Hammel,Brian Helgeland",Heath Ledger
143,City of God,"$7,564,459",Miramax,Foreign,R,"January 17, 2003",2 hrs. 11 min.,N/A,N/A,N/A,Seu Jorge
144,It Runs in the Family,"$7,491,839",MGM,Comedy / Drama,PG-13,"April 25, 2003",1 hrs. 49 min.,N/A,N/A,"Michael Douglas,Marcy Drogin","Michael Douglas,Rory Culkin,Michelle Monaghan"
145,The Triplets of Belleville,"$7,007,149",Sony Classics,Animation,PG-13,"November 26, 2003",1 hrs. 18 min.,N/A,Sylvain Chomet,N/A,N/A
146,Willard,"$6,886,089",New Line,Horror,PG-13,"March 14, 2003",1 hrs. 40 min.,$20 million,N/A,James Wong,N/A
147,The Young Black Stallion (IMAX),"$6,751,389",Buena Vista,IMAX,G,"December 25, 2003",0 hrs. 45 min.,N/A,N/A,"Kathleen Kennedy,Frank Marshall",N/A
148,Nowhere in Africa,"$6,180,200",Zeitgeist,Foreign,R,"March 7, 2003",2 hrs. 20 min.,N/A,N/A,Bernd Eichinger,N/A
149,Chasing Papi,"$6,130,049",Fox,Romantic Comedy,PG,"April 16, 2003",1 hrs. 20 min.,N/A,N/A,N/A,N/A
150,Gigli,"$6,087,542",Sony (Revolution),Crime Comedy,R,"August 1, 2003",2 hrs. 4 min.,$54 million,Martin Brest,Casey Silver,"Ben Affleck,Jennifer Lopez,Justin Bartha"
151,American Splendor,"$6,010,990",Fine Line,Comedy,R,"August 15, 2003",1 hrs. 41 min.,N/A,N/A,Ted Hope,Paul Giamatti
152,Luther,"$5,791,328",RS,Historical Drama,PG-13,"September 26, 2003",1 hrs. 55 min.,$30 million,N/A,N/A,Alfred Molina
153,The Station Agent,"$5,739,376",Miramax,Drama,R,"October 3, 2003",1 hrs. 28 min.,N/A,Tom McCarthy,N/A,N/A
154,Spellbound (2003),"$5,728,581",ThinkFilm,Documentary,G,"April 30, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
155,The Human Stain,"$5,381,908",Miramax,Drama,R,"October 31, 2003",1 hrs. 50 min.,$30 million,Robert Benton,"Gary Lucchesi,Tom Rosenberg","Anthony Hopkins,Nicole Kidman,Ed Harris,Clark Gregg"
156,Grind,"$5,123,696",Warner Bros.,Sports Comedy,PG-13,"August 15, 2003",1 hrs. 40 min.,$6 million,N/A,"Bill Gerber,Casey La Scalla,Hunt Lowry","Adam Brody,Randy Quaid,Mike Vogel"
157,Les Invasions Barbares,"$5,109,226Domestic Lifetime Gross $8,544,975",Alliance,Foreign,Unrated,"May 9, 2003",1 hrs. 39 min.,N/A,N/A,N/A,N/A
158,From Justin to Kelly,"$4,928,883",Fox,Musical,PG,"June 20, 2003",1 hrs. 21 min.,$12 million,N/A,N/A,N/A
159,In the Cut,"$4,750,602",Sony / Screen Gems,Romantic Thriller,R,"October 22, 2003",1 hrs. 53 min.,N/A,Jane Campion,Nicole Kidman,"Meg Ryan,Mark Ruffalo"
160,Thirteen,"$4,601,043",Fox Searchlight,Drama,R,"August 20, 2003",1 hrs. 35 min.,$2 million,Catherine Hardwicke,"Tim Bevan,Eric Fellner,Michael London",Holly Hunter
161,The Magdalene Sisters,"$4,583,889Domestic Lifetime Gross $4,890,878",Miramax,Drama,R,"August 1, 2003",1 hrs. 59 min.,N/A,N/A,N/A,N/A
162,Beyond Borders,"$4,430,101",Paramount,Romance,R,"October 24, 2003",2 hrs. 7 min.,$35 million,Martin Campbell,Dan Halsted,"Angelina Jolie,Clive Owen"
163,The Fog of War,"$4,198,566",Sony Classics,Documentary,PG-13,"December 19, 2003",1 hrs. 35 min.,N/A,Errol Morris,John Sloss,N/A
164,The Gospel of John,"$4,069,090",ThinkFilm,Historical Drama,PG-13,"September 26, 2003",2 hrs. 53 min.,$10 million,N/A,N/A,N/A
165,The Real Cancun,"$3,825,421",New Line,Documentary,R,"April 25, 2003",1 hrs. 37 min.,$7.5 million,N/A,N/A,N/A
166,Better Luck Tomorrow,"$3,802,390",Paramount,Crime Drama,R,"April 11, 2003",1 hrs. 38 min.,"$250,000",Justin Lin,N/A,N/A
167,The Secret Lives of Dentists,"$3,707,346",Manhattan,Fantasy Drama,R,"August 1, 2003",1 hrs. 41 min.,N/A,N/A,N/A,N/A
168,Step Into Liquid,"$3,681,803",Artisan,Documentary,PG,"August 8, 2003",1 hrs. 28 min.,N/A,N/A,Scott Waugh,N/A
169,Laurel Canyon,"$3,663,356",Sony Classics,Drama,R,"March 7, 2003",1 hrs. 41 min.,N/A,Lisa Cholodenko,N/A,"Frances McDormand,Christian Bale,Kate Beckinsale"
170,The Good Thief,"$3,517,797",Fox Searchlight,Crime,R,"April 2, 2003",1 hrs. 49 min.,$30 million,Neil Jordan,John Wells,N/A
171,The Barbarian Invasions,"$3,435,749Domestic Lifetime Gross $8,544,975",Miramax,Foreign,R,"November 21, 2003",1 hrs. 39 min.,N/A,N/A,N/A,N/A
172,Anything Else,"$3,212,310",DreamWorks,Romantic Comedy,R,"September 19, 2003",1 hrs. 48 min.,$18 million,Woody Allen,N/A,"Woody Allen,Christina Ricci,Danny DeVito"
173,Mambo Italiano,"$3,205,730Domestic Lifetime Gross $6,253,026",IDP,Comedy,R,"September 19, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
174,Capturing the Friedmans,"$3,119,113",Magnolia,Documentary,Unrated,"May 30, 2003",1 hrs. 47 min.,N/A,Andrew Jarecki,Andrew Jarecki,N/A
175,The Guru,"$3,095,506",Universal,Romantic Comedy,R,"January 31, 2003",1 hrs. 34 min.,N/A,N/A,"Tim Bevan,Eric Fellner,Michael London",Marisa Tomei
176,Mambo Italiano (Canada),"$3,047,296Domestic Lifetime Gross $6,253,026",Equinox,Comedy,Unrated,"June 6, 2003",1 hrs. 29 min.,N/A,N/A,N/A,N/A
177,Santa Vs. the Snowman - Season 2 (IMAX),"$3,045,032Domestic Lifetime Gross $10,259,134",IMAX,IMAX,Unrated,"October 31, 2003",N/A,N/A,N/A,N/A,N/A
178,L'Auberge Espagnole,,Fox Searchlight,Foreign,R,"May 16, 2003",2 hrs. 2 min.,N/A,N/A,N/A,Cecile de France
179,Monsieur Ibrahim,"$2,823,890",Sony Classics,Foreign,R,"December 3, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
180,My Architect,"$2,750,707",New Yorker,Documentary,Unrated,"November 12, 2003",1 hrs. 56 min.,N/A,N/A,N/A,N/A
181,Man on the Train,"$2,542,020",Paramount Classics,Foreign,R,"May 9, 2003",1 hrs. 30 min.,N/A,N/A,N/A,N/A
182,Pieces of April,"$2,528,664",United Artists,Comedy / Drama,PG-13,"October 17, 2003",1 hrs. 20 min.,"$300,000",Peter Hedges,John Sloss,"Katie Holmes,Derek Luke"
183,Warren Miller's Journey (IMAX),"$2,377,609",Warren Miller,IMAX,Unrated,"January 1, 2003",1 hrs. 38 min.,N/A,N/A,N/A,N/A
184,The Dancer Upstairs,"$2,377,348",Fox Searchlight,Drama / Thriller,R,"May 2, 2003",2 hrs. 13 min.,N/A,N/A,N/A,Javier Bardem
185,The Company,"$2,283,914",Sony Classics,Drama,PG-13,"December 25, 2003",1 hrs. 52 min.,$15 million,Robert Altman,"John Sloss,John Wells","Neve Campbell,James Franco"
186,DysFunKtional Family,"$2,255,000",Miramax,Concert,R,"April 4, 2003",1 hrs. 24 min.,N/A,George Gallo,Paul Brooks,N/A
187,Shattered Glass,"$2,220,008",Lions Gate,Drama,PG-13,"October 31, 2003",1 hrs. 43 min.,N/A,Billy Ray,"Tom Cruise,Paula Wagner","Hayden Christensen,Peter Sarsgaard,Rosario Dawson,Chloe Sevigny"
188,Raising Victor Vargas,"$2,078,661",IDP,Drama,R,"March 28, 2003",1 hrs. 27 min.,N/A,N/A,N/A,N/A
189,Sur le Seuil,,Odeon,Foreign,Unrated,"October 3, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
190,Nez Rouge,"$2,004,814",Christal Films,Foreign,Unrated,"November 28, 2003",1 hrs. 50 min.,N/A,N/A,N/A,N/A
191,The Two Towers (Re-issue),"$1,996,877Domestic Lifetime Gross $342,551,365",New Line,Fantasy,PG-13,"December 12, 2003",2 hrs. 59 min.,N/A,N/A,N/A,N/A
192,Kal Ho Naa Ho,"$1,991,922",Yash Raj,Foreign,Unrated,"November 26, 2003",3 hrs. 6 min.,N/A,N/A,N/A,N/A
193,Alien: The Director's Cut,"$1,986,910Domestic Lifetime Gross $80,931,801",Fox,Sci-Fi Horror,R,"October 29, 2003",1 hrs. 56 min.,N/A,N/A,N/A,N/A
194,The Legend of Johnny Lingo,"$1,690,767",Innovation Film Group,Family Adventure,G,"August 29, 2003",1 hrs. 30 min.,N/A,N/A,Gerald R. Molen,N/A
195,Book of Mormon Movie,"$1,680,020",Mormon Movies,Period Adventure,PG,"September 12, 2003",2 hrs. 0 min.,$1.5 million,N/A,N/A,N/A
196,Marci X,"$1,648,818",Paramount,Comedy,R,"August 22, 2003",1 hrs. 13 min.,$20 million,N/A,Scott Rudin,"Lisa Kudrow,Damon Wayans"
197,Camp,"$1,629,862",IFC,Comedy,PG-13,"July 25, 2003",1 hrs. 54 min.,N/A,Todd Graff,"Michael Shamberg,Stacey Sher,John Wells",N/A
198,Veronica Guerin,"$1,571,504",Buena Vista,Drama / Thriller,R,"October 17, 2003",1 hrs. 34 min.,$17 million,Joel Schumacher,Jerry Bruckheimer,Cate Blanchett
199,Northfork,"$1,420,578",Paramount Classics,Fantasy Drama,PG-13,"July 11, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
200,The Fellowship of the Ring - Extended Edition (Re-issue),"$1,412,056Domestic Lifetime Gross $315,544,750",New Line,Fantasy,PG-13,"December 5, 2003",3 hrs. 28 min.,N/A,N/A,N/A,N/A
201,Sylvia,"$1,315,498",Focus Features,Romance,R,"October 17, 2003",1 hrs. 50 min.,N/A,N/A,N/A,"Gwyneth Paltrow,Daniel Craig,Jared Harris"
202,Elephant,"$1,266,955",Fine Line,Drama / Thriller,R,"October 24, 2003",1 hrs. 21 min.,N/A,Gus Van Sant,Diane Keaton,N/A
203,Bubba Ho-Tep,"$1,239,183",Vitagraph,Horror Comedy,R,"September 19, 2003",1 hrs. 32 min.,N/A,N/A,N/A,N/A
204,Main Prem Ki Diwani Hoon,"$1,232,228",Rajshri Intl.,Foreign,Unrated,"June 27, 2003",3 hrs. 17 min.,N/A,N/A,N/A,N/A
205,I Capture the Castle,"$1,179,035",IDP,Period Drama,R,"July 11, 2003",1 hrs. 53 min.,$8 million,N/A,N/A,"Rose Byrne,Henry Cavill,Romola Garai"
206,Together,"$1,151,941",United Artists,Foreign,PG,"May 30, 2003",1 hrs. 56 min.,N/A,N/A,N/A,N/A
207,The RM,"$1,111,615",Halestorm,Comedy,PG,"January 31, 2003",1 hrs. 41 min.,N/A,N/A,N/A,N/A
208,Respiro,"$1,072,834",Sony Classics,Foreign,PG-13,"May 23, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
209,L'Auberge Espagnole (Canada),"$1,067,438Domestic Lifetime Gross $3,897,799",Chris.,Foreign,R,"March 21, 2003",2 hrs. 2 min.,N/A,N/A,N/A,N/A
210,Wonderland (2003),"$1,060,512",Lions Gate,Crime Drama,R,"October 3, 2003",1 hrs. 49 min.,N/A,N/A,"Randall Emmett,George Furla,Julie Yorn","Val Kilmer,Kate Bosworth,Lisa Kudrow,Josh Lucas"
211,Baghban,"$1,058,803",Eros,Foreign,Unrated,"October 3, 2003",N/A,N/A,N/A,N/A,N/A
212,Assassination Tango,"$1,013,272",United Artists,Drama / Thriller,R,"March 28, 2003",1 hrs. 54 min.,N/A,Robert Duvall,Robert Duvall,Robert Duvall
213,Owning Mahowny,"$1,011,871",Sony Classics,Crime Drama,R,"May 2, 2003",1 hrs. 47 min.,$10 million,N/A,N/A,Philip Seymour Hoffman
214,"He Loves Me, He Loves Me Not","$1,011,102",IDP,Foreign,Unrated,"February 14, 2003",1 hrs. 32 min.,N/A,N/A,N/A,N/A
215,Cowboy Bebop,"$1,000,045",IDP,Animation,R,"April 4, 2003",1 hrs. 55 min.,N/A,N/A,N/A,N/A
216,The Man Without a Past,"$921,847",Sony Classics,Foreign,PG-13,"April 4, 2003",1 hrs. 37 min.,N/A,N/A,N/A,N/A
217,Gaz Bar Blues,,Odeon,Foreign,Unrated,"September 5, 2003",1 hrs. 55 min.,N/A,N/A,N/A,N/A
218,Chalte Chalte,,Eros,Foreign,Unrated,"June 13, 2003",2 hrs. 47 min.,N/A,N/A,N/A,N/A
219,Irreversible,"$792,200",Lions Gate,Foreign,Unrated,"March 7, 2003",1 hrs. 35 min.,N/A,Gaspar Noe,N/A,Monica Bellucci
220,To Be and to Have,"$777,129",New Yorker,Documentary,Unrated,"September 19, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
221,The Statement,"$765,637",Sony Classics,Drama / Thriller,R,"December 12, 2003",2 hrs. 0 min.,$27 million,N/A,N/A,"Michael Caine,Tilda Swinton"
222,Alexandra's Project,"$752,148",Alliance,Drama / Thriller,Unrated,"December 19, 2003",1 hrs. 43 min.,N/A,N/A,N/A,N/A
223,Pokemon Heroes,"$746,381",Miramax,Animation,G,"May 16, 2003",1 hrs. 20 min.,N/A,N/A,N/A,N/A
224,Party Monster,"$742,898",Strand,Comedy Thriller,R,"August 29, 2003",1 hrs. 37 min.,N/A,N/A,John Wells,"Macaulay Culkin,Seth Green,Chloe Sevigny,Wilmer Valderrama"
225,Scarface (Re-issue),"$739,905Domestic Lifetime Gross $45,408,703",Focus Features,Crime Drama,R,"September 19, 2003",2 hrs. 50 min.,N/A,N/A,N/A,N/A
226,And Now Ladies and Gentlemen,"$736,872",Paramount Classics,Romance,PG-13,"August 1, 2003",2 hrs. 6 min.,N/A,N/A,N/A,N/A
227,The Shape of Things,"$735,992",Focus Features,Drama,R,"May 9, 2003",1 hrs. 37 min.,N/A,Neil LaBute,"Tim Bevan,Eric Fellner,Rachel Weisz","Paul Rudd,Rachel Weisz"
228,Lost in La Mancha,"$732,393",IFC,Documentary,R,"January 31, 2003",1 hrs. 33 min.,N/A,N/A,N/A,N/A
229,Russian Ark (Canada),"$684,034Domestic Lifetime Gross $3,048,997",Seville,Unknown,Unrated,"February 22, 2003",N/A,N/A,N/A,N/A,N/A
230,Koi... Mil Gaya,,Yash Raj,Unknown,Unrated,"August 8, 2003",2 hrs. 51 min.,N/A,N/A,N/A,N/A
231,Japanese Story,,IDP,Unknown,R,"December 31, 2003",1 hrs. 50 min.,N/A,N/A,Simon Beaufoy,Toni Collette
232,Pere et Fils,,Odeon,Unknown,Unrated,"September 19, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
233,L.O.C. (Kargil),"$621,103",Eros,Unknown,Unrated,"December 25, 2003",N/A,N/A,N/A,N/A,N/A
234,Blue Collar Comedy Tour,"$604,856",Warner Bros.,Concert,PG-13,"January 10, 2003",N/A,N/A,N/A,"Casey La Scalla,Hunt Lowry",Larry the Cable Guy
235,The Holy Land,"$603,520",CAVU,Unknown,Unrated,"July 11, 2003",1 hrs. 36 min.,N/A,N/A,N/A,N/A
236,Gloomy Sunday,"$585,604",Menemsha,Unknown,Unrated,"June 20, 2003",1 hrs. 52 min.,N/A,N/A,N/A,N/A
237,Tibet: Cry of the Snow Lion,"$578,241",Artistic License,Documentary,Unrated,"September 19, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
238,The Weather Underground,"$564,632",Shadow Dist.,Documentary,Unrated,"June 4, 2003",1 hrs. 32 min.,N/A,N/A,N/A,N/A
239,Help! I'm a Fish,,TVA,Unknown,G,"February 28, 2003",1 hrs. 20 min.,N/A,N/A,N/A,N/A
240,Poolhall Junkies,"$563,711",Gold Circle,Unknown,R,"February 28, 2003",1 hrs. 34 min.,N/A,N/A,"Paul Brooks,Tucker Tooley",Christopher Walken
241,All the Real Girls,"$549,666",Sony Classics,Unknown,R,"February 14, 2003",1 hrs. 48 min.,N/A,David Gordon Green,N/A,"Zooey Deschanel,Danny McBride"
242,Jet Lag,"$544,964",Miramax,Unknown,R,"June 13, 2003",1 hrs. 31 min.,N/A,N/A,N/A,N/A
243,Passionada,"$540,833",IDP,Unknown,PG-13,"August 15, 2003",1 hrs. 45 min.,N/A,Dan Ireland,N/A,Emmy Rossum
244,Masked and Anonymous,"$533,569",Sony Classics,Unknown,PG-13,"July 24, 2003",1 hrs. 46 min.,N/A,Larry Charles,N/A,"Jeff Bridges,Penelope Cruz,John Goodman,Jessica Lange,Luke Wilson"
245,The Cremaster Cycle,"$514,622Domestic Lifetime Gross $665,861",Palm,Unknown,Unrated,"April 25, 2003",3 hrs. 2 min.,N/A,N/A,N/A,N/A
246,The Eye (2003),"$512,049",Palm,Foreign / Horror,Unrated,"June 6, 2003",1 hrs. 40 min.,N/A,N/A,N/A,N/A
247,Blizzard,"$504,600",Alliance,Unknown,G,"December 12, 2003",1 hrs. 33 min.,N/A,N/A,Ralph Winter,N/A
248,Taxi 3,,Christal Films,Unknown,Unrated,"May 30, 2003",1 hrs. 24 min.,$1.3 million,N/A,Luc Besson,N/A
249,Casa de Los Babys,"$478,031",IFC,Unknown,R,"September 19, 2003",1 hrs. 35 min.,N/A,N/A,Hunt Lowry,Maggie Gyllenhaal
250,The Housekeeper,"$467,288",Palm,Unknown,R,"July 11, 2003",1 hrs. 31 min.,N/A,N/A,N/A,N/A
251,Blue Car,"$465,310",Miramax,Drama,R,"May 2, 2003",1 hrs. 28 min.,N/A,N/A,N/A,N/A
252,Foolproof,,Odeon,Unknown,R,"October 3, 2003",1 hrs. 34 min.,N/A,N/A,N/A,Ryan Reynolds
253,The Legend of Suriyothai,,Sony Classics,Unknown,R,"June 20, 2003",2 hrs. 22 min.,N/A,N/A,N/A,N/A
254,Lockdown,"$449,482",Innovation Film Group,Unknown,R,"February 14, 2003",1 hrs. 45 min.,N/A,John Luessenhop,N/A,N/A
255,The Hard Word,"$426,880",Lions Gate,Crime Comedy,R,"June 13, 2003",1 hrs. 42 min.,N/A,N/A,N/A,Guy Pearce
256,Divine Intervention (2003),"$421,343",Avatar,Unknown,Unrated,"January 17, 2003",1 hrs. 32 min.,N/A,N/A,N/A,N/A
257,Spun,"$411,119",Newmarket,Crime Drama,R,"March 14, 2003",1 hrs. 41 min.,N/A,N/A,N/A,"Jason Schwartzman,Mickey Rourke,Brittany Murphy,John Leguizamo"
258,Hawayein,,Megastar,Unknown,Unrated,"August 15, 2003",N/A,N/A,N/A,N/A,N/A
259,Amandla!,"$405,331",Artisan,Unknown,PG-13,"February 19, 2003",1 hrs. 43 min.,N/A,N/A,N/A,N/A
260,My Life Without Me,"$400,948",Sony Classics,Unknown,R,"September 26, 2003",1 hrs. 46 min.,N/A,N/A,Pedro Almodovar,"Mark Ruffalo,Sarah Polley"
261,Blind Spot: Hitler's Secretary,"$378,382",Sony Classics,Documentary,PG,"January 24, 2003",1 hrs. 30 min.,N/A,N/A,N/A,N/A
262,Pride and Prejudice (2003),"$377,271",Excel,Unknown,PG,"December 5, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
263,Annie Brocoli dans les fonds marin,"$374,360",TVA,Unknown,Unrated,"December 19, 2003",N/A,N/A,N/A,N/A,N/A
264,Le Cercle Rouge (Re-issue),"$369,970",Rialto,Unknown,Unrated,"January 10, 2003",2 hrs. 20 min.,N/A,N/A,N/A,N/A
265,The Animation Show,"$366,344",Animation Show,Unknown,R,"September 5, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
266,City of Ghosts,"$357,197",United Artists,Unknown,R,"April 25, 2003",1 hrs. 56 min.,N/A,N/A,N/A,"Matt Dillon,Stellan Skarsgard,Rose Byrne"
267,Buffalo Soldiers,"$354,421",Miramax,Unknown,R,"July 25, 2003",1 hrs. 38 min.,$15 million,N/A,N/A,"Joaquin Phoenix,Ed Harris,Anna Paquin,Idris Elba"
268,Comment Ma Mere Accoucha de Moi Durant,,Alliance,Unknown,Unrated,"February 7, 2003",1 hrs. 39 min.,N/A,N/A,N/A,N/A
269,Dil Ka Rishtaa,"$345,649",Tips,Unknown,Unrated,"January 17, 2003",N/A,N/A,N/A,N/A,N/A
270,The Singing Detective,"$337,174",Paramount Classics,Unknown,R,"October 24, 2003",1 hrs. 49 min.,N/A,Keith Gordon,N/A,"Robert Downey, Jr.,Mel Gibson,Katie Holmes,Adrien Brody"
271,Lawless Heart,"$330,067",First Look,Unknown,R,"February 21, 2003",1 hrs. 50 min.,N/A,N/A,N/A,N/A
272,Die Mommie Die!,"$320,092",Sundance Film Series,Unknown,R,"October 31, 2003",1 hrs. 34 min.,N/A,N/A,N/A,N/A
273,The Safety of Objects,"$319,299",IFC,Unknown,R,"March 7, 2003",2 hrs. 1 min.,N/A,N/A,N/A,"Glenn Close,Timothy Olyphant"
274,Sweet Sixteen,"$316,319",Lions Gate,Drama,R,"May 16, 2003",1 hrs. 46 min.,N/A,N/A,N/A,N/A
275,The Gatekeeper,"$312,434",Gatekeeper,Unknown,R,"April 25, 2003",1 hrs. 43 min.,N/A,N/A,N/A,N/A
276,The Magdalene Sisters (Canada),"$306,989Domestic Lifetime Gross $4,890,878",Alliance,Unknown,R,"July 18, 2003",1 hrs. 59 min.,N/A,N/A,N/A,N/A
277,The Trip,,TLA Releasing,Unknown,R,"May 9, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
278,Khushi,"$305,205",Eros,Unknown,Unrated,"February 7, 2003",N/A,N/A,N/A,N/A,N/A
279,Armaan: The Desire,,Eros,Unknown,Unrated,"May 16, 2003",N/A,N/A,N/A,N/A,N/A
280,Bonhoeffer,"$296,131",First Run,Documentary,Unrated,"June 20, 2003",1 hrs. 33 min.,N/A,N/A,N/A,N/A
281,The Hero - Love Story of a Spy,,Video Sound,Unknown,Unrated,"April 11, 2003",N/A,N/A,N/A,N/A,N/A
282,The Battle of Shaker Heights,"$280,351",Miramax,Comedy,PG-13,"August 22, 2003",1 hrs. 25 min.,N/A,N/A,"Ben Affleck,Matt Damon,Chris Moore",Shia LaBeouf
283,Amen,"$274,299",Kino,Unknown,Unrated,"January 24, 2003",2 hrs. 12 min.,N/A,N/A,N/A,N/A
284,"Lucia, Lucia","$269,586",Fox Searchlight,Foreign,R,"July 25, 2003",1 hrs. 49 min.,N/A,N/A,N/A,N/A
285,Yossi and Jagger,"$267,005",Strand,Unknown,R,"September 24, 2003",1 hrs. 5 min.,N/A,N/A,N/A,N/A
286,Stone Reader,"$260,523",Jet Films,Unknown,PG-13,"February 12, 2003",2 hrs. 7 min.,N/A,N/A,N/A,N/A
287,Gerry,"$254,683",ThinkFilm,Unknown,R,"February 14, 2003",1 hrs. 43 min.,N/A,Gus Van Sant,N/A,"Casey Affleck,Matt Damon"
288,Civil Brand,"$254,293",Lions Gate,Unknown,R,"August 29, 2003",1 hrs. 35 min.,N/A,N/A,N/A,N/A
289,Jet Lag (Canada),"$250,000",Christal Films,Unknown,R,"February 21, 2003",1 hrs. 31 min.,N/A,N/A,N/A,N/A
290,The Cuckoo,"$243,936",Sony Classics,Foreign,PG-13,"July 11, 2003",1 hrs. 44 min.,N/A,N/A,N/A,N/A
291,Far Side of the Moon (Canada),,Odeon,Unknown,Unrated,"October 20, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
292,demonlover,"$232,044",Palm,Unknown,R,"September 19, 2003",2 hrs. 0 min.,N/A,N/A,N/A,Chloe Sevigny
293,Kuch Naa Kaho,,Eros,Unknown,Unrated,"September 5, 2003",2 hrs. 50 min.,N/A,N/A,N/A,N/A
294,Steal (a.k.a. Riders),,Alliance,Unknown,Unrated,"April 25, 2003",N/A,N/A,N/A,N/A,N/A
295,Bus 174,"$217,201",ThinkFilm,Documentary,R,"October 8, 2003",2 hrs. 2 min.,N/A,Jose Padilha,Jose Padilha,N/A
296,Levity,"$209,695",Sony Classics,Unknown,R,"April 4, 2003",1 hrs. 40 min.,N/A,Ed Solomon,Ed Solomon,"Billy Bob Thornton,Morgan Freeman,Holly Hunter,Kirsten Dunst"
297,Chaos,"$206,789",New Yorker,Unknown,Unrated,"January 29, 2003",1 hrs. 49 min.,N/A,N/A,N/A,N/A
298,Postmen in the Mountains,"$203,975",Shadow Dist.,Foreign,Unrated,"December 25, 2003",1 hrs. 33 min.,N/A,N/A,N/A,N/A
299,Madame Sata,"$198,309",Wellspring,Unknown,Unrated,"July 9, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
300,The Heart of Me,,ThinkFilm,Unknown,R,"June 13, 2003",1 hrs. 36 min.,N/A,N/A,N/A,"Paul Bettany,Helena Bonham Carter"
301,Le Papillon,,Chris.,Unknown,Unrated,"May 9, 2003",N/A,N/A,N/A,N/A,N/A
302,Taking Sides,"$188,952",New Yorker,Unknown,Unrated,"September 5, 2003",1 hrs. 49 min.,N/A,N/A,N/A,Stellan Skarsgard
303,Lost Boys of Sudan,"$188,467",Shadow Dist.,Documentary,Unrated,"August 22, 2003",1 hrs. 27 min.,N/A,N/A,N/A,N/A
304,Lilya 4Ever,"$184,023",Newmarket,Unknown,R,"April 18, 2003",1 hrs. 49 min.,N/A,N/A,N/A,N/A
305,The Girl from Paris,"$183,266",Films Philos,Unknown,Unrated,"March 21, 2003",1 hrs. 43 min.,N/A,N/A,N/A,N/A
306,The Flower of Evil,"$182,163",Palm,Unknown,R,"October 10, 2003",1 hrs. 45 min.,N/A,N/A,N/A,N/A
