,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
174,The Wrong Guys,"$1,152,786",New World,Unknown,PG,"May 13, 1988",1 hrs. 26 min.,N/A,N/A,"Lawrence Gordon,Lloyd Levin",N/A
175,Aria,"$1,028,679",Miramax,Unknown,R,"March 18, 1988",1 hrs. 30 min.,N/A,Robert Altman,N/A,N/A
176,Little Dorrit,"$1,025,228",Cannon Films,Unknown,G,"October 21, 1988",2 hrs. 57 min.,N/A,N/A,N/A,N/A
177,Five Corners,"$969,205",Cineplex Odeon,Unknown,R,"January 22, 1988",1 hrs. 30 min.,N/A,N/A,N/A,"Jodie Foster,Tim Robbins"
178,Appointment with Death,"$960,040",Cannon Films,Unknown,PG,"April 15, 1988",1 hrs. 48 min.,N/A,N/A,N/A,Carrie Fisher
179,Watchers,"$940,173",Universal,Sci-Fi Horror,R,"December 2, 1988",1 hrs. 31 min.,N/A,N/A,N/A,Corey Haim
180,Julia and Julia,"$901,364",Cinecom,Unknown,R,"February 5, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
181,Boyfriends and Girlfriends,"$823,243",Orion Classics,Unknown,R,"July 15, 1988",1 hrs. 42 min.,N/A,N/A,N/A,N/A
182,Waxwork,"$808,114",Vestron,Unknown,R,"June 17, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
183,Bulletproof (1988),"$807,947",Universal,Unknown,R,"May 13, 1988",1 hrs. 33 min.,N/A,N/A,N/A,N/A
184,The Boost,"$784,990",Hemdale,Unknown,R,1988,1 hrs. 35 min.,N/A,N/A,N/A,N/A
185,"Sister, Sister","$743,445",New World,Unknown,R,"February 5, 1988",1 hrs. 31 min.,N/A,N/A,N/A,N/A
186,And God Created Woman,"$717,376",Vestron,Unknown,R,"March 4, 1988",1 hrs. 40 min.,N/A,N/A,N/A,Frank Langella
187,Split Decisions,"$695,822",New Century,Unknown,R,"November 11, 1988",1 hrs. 35 min.,N/A,N/A,Todd Black,N/A
188,Maniac Cop,"$671,382",Shapiro-Glickenhaus,Unknown,R,"May 13, 1988",1 hrs. 25 min.,$1.1 million,N/A,N/A,N/A
189,Spellbinder,,MGM,Unknown,R,"September 23, 1988",1 hrs. 39 min.,N/A,N/A,Todd Black,N/A
190,Da,"$644,532",FilmDallas,Unknown,PG,"April 29, 1988",1 hrs. 42 min.,N/A,N/A,N/A,N/A
191,Spike of Bensonhurst,"$623,112",FilmDallas,Unknown,R,"November 11, 1988",1 hrs. 41 min.,N/A,N/A,N/A,N/A
192,Cage,"$618,178",New Century,Unknown,R,1988,1 hrs. 40 min.,N/A,N/A,N/A,N/A
193,Powaqqatsi,"$589,244",Cannon Films,Documentary,G,"April 29, 1988",1 hrs. 40 min.,N/A,N/A,George Lucas,N/A
194,Pound Puppies and the Legend of Big Paw,"$586,938",TriStar,Animation,G,"March 18, 1988",1 hrs. 16 min.,N/A,N/A,N/A,N/A
195,Buster,"$540,000",Hemdale,Unknown,R,"November 23, 1988",1 hrs. 34 min.,N/A,N/A,N/A,N/A
196,The House on Carroll Street,"$459,824",Orion Pictures,Unknown,PG,"March 4, 1988",1 hrs. 51 min.,N/A,N/A,N/A,N/A
197,Full Moon in Blue Water,"$450,726",Trans World Ent.,Unknown,R,"November 23, 1988",1 hrs. 35 min.,N/A,N/A,N/A,N/A
198,Track 29,"$429,028",Island Pictures,Unknown,R,"September 9, 1988",1 hrs. 30 min.,$5 million,N/A,Rick McCallum,Gary Oldman
199,Tiger Warsaw,"$422,667",Sony / Columbia,Drama,R,"September 23, 1988",1 hrs. 33 min.,N/A,N/A,Ted Hope,Patrick Swayze
200,Aloha Summer,"$418,379",Spectrafilm,Unknown,PG,"February 26, 1988",1 hrs. 37 min.,N/A,N/A,N/A,N/A
201,Some Girls,"$401,421",MGM,Romantic Comedy,R,"September 9, 1988",1 hrs. 34 min.,N/A,Michael Hoffman,N/A,Jennifer Connelly
202,The Decline of Western Civilization Part II: The Metal Years,"$373,743",New Line,Documentary,R,"June 3, 1988",1 hrs. 33 min.,"$500,000",N/A,N/A,N/A
203,Light Years,"$370,698",Miramax,Unknown,PG,"January 29, 1988",1 hrs. 23 min.,N/A,N/A,N/A,N/A
204,The Family,"$346,730",Vestron,Foreign,PG,"January 22, 1988",2 hrs. 7 min.,N/A,N/A,N/A,N/A
205,The Deceivers,"$346,297",Cinecom,Unknown,PG-13,"September 2, 1988",1 hrs. 43 min.,N/A,N/A,N/A,Pierce Brosnan
206,Prison,"$345,704",New World,Unknown,R,"May 6, 1988",1 hrs. 42 min.,$4 million,Renny Harlin,N/A,Viggo Mortensen
207,It Takes Two (1988),"$344,375",MGM,Unknown,PG-13,"July 13, 1988",1 hrs. 21 min.,N/A,N/A,N/A,N/A
208,Tapeheads,"$343,786",Avenue Pict.,Unknown,R,"October 21, 1988",1 hrs. 33 min.,N/A,N/A,N/A,"John Cusack,Tim Robbins"
209,World Gone Wild,"$323,947",Lorimar,Sci-Fi Action,R,"April 22, 1988",1 hrs. 35 min.,N/A,N/A,N/A,N/A
210,Promised Land,"$316,199",Vestron,Unknown,R,"January 22, 1988",1 hrs. 42 min.,N/A,Michael Hoffman,N/A,"Kiefer Sutherland,Meg Ryan"
211,The Chocolate War,"$303,624",MCEG,Unknown,R,"November 18, 1988",1 hrs. 40 min.,N/A,Keith Gordon,N/A,N/A
212,Rent-A-Cop,,Kings Road Ent.,Unknown,R,"January 15, 1988",1 hrs. 37 min.,N/A,N/A,N/A,Michael Rooker
213,Plain Clothes,"$289,323",Paramount,Unknown,PG,"April 15, 1988",1 hrs. 38 min.,N/A,Martha Coolidge,N/A,N/A
214,Illegally Yours,"$259,019",United Artists,Comedy,PG,"May 13, 1988",1 hrs. 42 min.,N/A,N/A,N/A,Rob Lowe
215,Call Me,"$251,819",Vestron,Thriller,R,"May 20, 1988",1 hrs. 36 min.,N/A,N/A,N/A,N/A
216,Judgment in Berlin,"$229,556",New Line,Unknown,PG,"May 6, 1988",1 hrs. 36 min.,N/A,N/A,N/A,N/A
217,Bellman and True,"$226,944",Island Pictures,Unknown,R,"April 1, 1988",2 hrs. 2 min.,N/A,Richard Loncraine,N/A,N/A
218,The Year My Voice Broke,"$213,901",Avenue Pict.,Unknown,PG-13,"August 25, 1988",1 hrs. 43 min.,N/A,N/A,George Miller,N/A
219,Beatrice,"$211,821",Samuel Goldwyn,Foreign,R,"March 18, 1988",2 hrs. 10 min.,N/A,N/A,N/A,Julie Delpy
220,Matador,"$206,952",World Artists,Foreign,NC-17,"April 29, 1988",1 hrs. 50 min.,N/A,Pedro Almodovar,N/A,Antonio Banderas
221,Eat the Rich,"$200,723",New Line,Comedy,R,"April 22, 1988",1 hrs. 29 min.,N/A,N/A,N/A,N/A
222,Mondo New York,"$193,209",4th and Broadway,Documentary,Unrated,"April 22, 1988",1 hrs. 23 min.,N/A,N/A,N/A,N/A
223,Miles from Home,"$188,964",Cinecom,Unknown,R,"September 16, 1988",1 hrs. 48 min.,N/A,N/A,N/A,"Richard Gere,Helen Hunt"
224,Rocket Gibraltar,"$187,349",Columbia,Unknown,PG,"September 2, 1988",1 hrs. 39 min.,N/A,N/A,N/A,N/A
225,Seven Hours to Judgment,"$177,820",Trans World Ent.,Unknown,R,"September 16, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
226,My Best Friend Is a Vampire,"$174,380",Kings Road Ent.,Unknown,PG,"May 6, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
227,Pass the Ammo,"$169,785",New Century,Unknown,R,"March 4, 1988",1 hrs. 33 min.,N/A,N/A,N/A,N/A
228,The Blue Iguana,"$161,398",Paramount,Action Comedy,R,"April 22, 1988",1 hrs. 30 min.,N/A,N/A,Steve Golin,N/A
229,The Beast,"$161,004",Columbia,War Drama,R,"September 16, 1988",1 hrs. 51 min.,N/A,Kevin Reynolds,N/A,N/A
230,Taffin,"$159,969",MGM,Unknown,R,"February 26, 1988",1 hrs. 36 min.,N/A,N/A,N/A,Pierce Brosnan
231,Gor,"$159,731",Cannon Films,Unknown,PG,"March 4, 1988",1 hrs. 34 min.,N/A,N/A,N/A,N/A
232,Distant Thunder,"$156,188",Paramount,Unknown,R,"November 11, 1988",1 hrs. 54 min.,N/A,N/A,N/A,N/A
233,Hanna's War,"$139,796",Cannon Films,Unknown,PG-13,"November 23, 1988",2 hrs. 38 min.,N/A,N/A,N/A,N/A
234,The In Crowd (1988),"$136,567",Orion Pictures,Unknown,PG,"February 5, 1988",1 hrs. 45 min.,N/A,N/A,N/A,N/A
235,Consuming Passions,"$118,206",Samuel Goldwyn,Unknown,R,"April 6, 1988",1 hrs. 38 min.,N/A,N/A,N/A,Jonathan Pryce
236,The Kitchen Toto,"$101,807",Cannon Films,Unknown,PG-13,"May 13, 1988",1 hrs. 35 min.,N/A,N/A,N/A,N/A
237,The Telephone,"$99,978",New World,Unknown,R,"January 22, 1988",1 hrs. 36 min.,N/A,N/A,N/A,N/A
238,Amsterdamned,"$98,003",Vestron,Unknown,R,"November 23, 1988",1 hrs. 45 min.,N/A,N/A,N/A,N/A
239,Ghost Town (1988),"$75,000",Trans World Ent.,Horror,R,"November 11, 1988",1 hrs. 25 min.,N/A,N/A,N/A,N/A
240,King Lear,"$61,821",Cannon Films,Unknown,PG,"January 22, 1988",1 hrs. 30 min.,N/A,N/A,N/A,N/A
241,Love at Stake,"$61,789",TriStar,Comedy,R,"April 15, 1988",1 hrs. 26 min.,N/A,N/A,N/A,N/A
242,Pulse (1988),"$40,397",Columbia,Horror,PG-13,"March 10, 1988",1 hrs. 31 min.,N/A,N/A,N/A,N/A
243,A Killing Affair,"$35,000",Hemdale,Unknown,R,"July 15, 1988",1 hrs. 40 min.,N/A,N/A,N/A,N/A
244,The Lighthorsemen,"$33,779",Cinecom,Unknown,PG,"April 8, 1988",1 hrs. 55 min.,N/A,N/A,N/A,N/A
245,Doin' Time on Planet Earth,"$29,576",Cannon Films,Sci-Fi Comedy,PG,"September 16, 1988",1 hrs. 25 min.,N/A,N/A,N/A,N/A
246,We Think the World of You,"$20,998",Cinecom,Unknown,R,"December 22, 1988",1 hrs. 32 min.,N/A,N/A,N/A,Gary Oldman
247,Puss in Boots (1988),"$12,951",Cannon Films,Unknown,G,"June 10, 1988",1 hrs. 36 min.,N/A,N/A,N/A,Christopher Walken
248,Haunted Summer,"$9,911",Cannon Films,Unknown,R,"December 16, 1988",1 hrs. 46 min.,N/A,N/A,N/A,N/A
249,The Missing Link,"$6,127",Universal,Period Adventure,PG,"November 4, 1988",1 hrs. 31 min.,N/A,N/A,Jon Peters,N/A
250,The Prince of Pennsylvania,"$5,415",New Line,Unknown,R,"September 16, 1988",1 hrs. 34 min.,N/A,N/A,N/A,Keanu Reeves
251,When the Wind Blows,"$5,274",Kings Road Ent.,Animation,Unrated,"March 11, 1988",1 hrs. 20 min.,N/A,N/A,N/A,N/A
252,After School,"$3,967",Moviestore Ent.,Unknown,R,"September 23, 1988",1 hrs. 29 min.,N/A,N/A,N/A,N/A
253,State Park,$421,Atlantic,Comedy,R,"April 22, 1988",1 hrs. 30 min.,N/A,N/A,Don Carmody,N/A
