,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
167,Summer 1993,,Oscilloscope Pictures,Drama,Unrated,"May 25, 2018",1 hrs. 36 min.,N/A,N/A,N/A,N/A
168,Always at the Carlyle,,Good Deed,Documentary,PG-13,"May 11, 2018",1 hrs. 32 min.,N/A,N/A,N/A,N/A
169,The Accidental Detective 2: In Action,,CJ Entertainment,Crime Comedy,Unrated,"June 22, 2018",1 hrs. 56 min.,N/A,N/A,N/A,N/A
170,Soorma,,Sony / Columbia,Sports,PG-13,"July 13, 2018",2 hrs. 11 min.,N/A,N/A,N/A,N/A
171,Double Lover,"$167,581",Cohen Media Group,Drama,Not Yet Rated,"February 14, 2018",1 hrs. 47 min.,N/A,N/A,N/A,N/A
172,Journey's End,,Good Deed,War Drama,R,"March 16, 2018",1 hrs. 47 min.,N/A,N/A,N/A,"Paul Bettany,Tom Sturridge"
173,Boom for Real: The Late Teenage Years of Jean-Michel Basquiat,,Magnolia,Documentary,Unrated,"May 11, 2018",1 hrs. 18 min.,N/A,N/A,N/A,N/A
174,The Guardians,,Music Box Films,Drama,R,"May 4, 2018",2 hrs. 18 min.,N/A,N/A,N/A,N/A
175,Ghost Stories,"$135,095",IFC,Horror,Unrated,"April 20, 2018",1 hrs. 38 min.,N/A,N/A,N/A,N/A
176,Met Opera: Il Trovatore (2018),,Fathom,Musical,Unrated,"June 27, 2018",N/A,N/A,N/A,N/A,N/A
177,Monster Family,,Viva Pictures Distribution,Animation,PG,"February 9, 2018",1 hrs. 36 min.,N/A,N/A,N/A,N/A
178,The Young Karl Marx,"$125,659",The Orchard,Drama,Unrated,"February 23, 2018",1 hrs. 58 min.,N/A,N/A,N/A,N/A
179,Till the End of the World,"$118,660",China Lion,Adventure,Unrated,"February 2, 2018",1 hrs. 57 min.,N/A,N/A,N/A,N/A
180,Eating Animals,,IFC,Documentary,Unrated,"June 15, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
181,'85: The Greatest Team in Football History,"$115,463",Fathom,Documentary,Unrated,"January 29, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
182,Gonjiam: Haunted Asylum,"$115,252",Well Go USA,Horror,Unrated,"April 13, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
183,Nostalgia,"$114,603",Bleecker Street,Drama,R,"February 16, 2018",1 hrs. 54 min.,N/A,Mark Pellington,N/A,Jon Hamm
184,Love After Love,"$113,074",IFC,Drama,Unrated,"March 30, 2018",1 hrs. 31 min.,N/A,N/A,N/A,N/A
185,The King (2018),,Oscilloscope Pictures,Documentary,R,"June 22, 2018",1 hrs. 47 min.,N/A,N/A,N/A,"Ethan Hawke,Ashton Kutcher"
186,Lu Over the Wall,,GKIDS,Animation,PG,"May 11, 2018",1 hrs. 52 min.,N/A,N/A,N/A,N/A
187,In Between,"$107,977",Film Movement,Drama,Unrated,"January 5, 2018",1 hrs. 36 min.,N/A,N/A,N/A,N/A
188,Sweet Country (2018),,Samuel Goldwyn,Adventure,R,"April 6, 2018",1 hrs. 53 min.,N/A,N/A,N/A,N/A
189,Detective K: Secret of the Living Dead,"$104,013",Well Go USA,Crime Comedy,Unrated,"February 16, 2018",2 hrs. 0 min.,N/A,N/A,N/A,N/A
190,Ismael's Ghosts,"$102,510",Magnolia,Drama / Thriller,R,"March 23, 2018",0 hrs. 35 min.,N/A,N/A,N/A,N/A
191,Revenge (2018),"$102,091",Neon,Thriller,R,"May 11, 2018",1 hrs. 48 min.,N/A,N/A,N/A,N/A
192,Champion (2018),"$97,472",Well Go USA,Sports Drama,Unrated,"May 11, 2018",1 hrs. 48 min.,N/A,N/A,N/A,N/A
193,Mary Shelley,,IFC,Drama,PG-13,"May 25, 2018",2 hrs. 0 min.,N/A,N/A,N/A,"Elle Fanning,Bel Powley"
194,Golden Slumber,"$94,450",CJ Entertainment,Action Thriller,Unrated,"February 16, 2018",1 hrs. 48 min.,N/A,N/A,N/A,N/A
195,Reign of Judges: Title of Liberty - Concept Short,,"Darin Southam Endeavor, Inc.",Action,Unrated,"March 15, 2018",0 hrs. 14 min.,N/A,N/A,N/A,N/A
196,Filmworker,,Kino Lorber,Documentary,Unrated,"May 11, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
197,Goldstone,,Lightyear Entertainment,Crime Thriller,R,"March 2, 2018",1 hrs. 50 min.,N/A,N/A,N/A,N/A
198,Lobster Cop,,China Lion,Comedy Thriller,Unrated,"June 22, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
199,How to Talk to Girls at Parties,"$84,809",A24,Comedy / Drama,R,"May 25, 2018",1 hrs. 42 min.,N/A,John Cameron Mitchell,N/A,"Elle Fanning,Nicole Kidman"
200,Don't Worry He Won't Get Far on Foot,,Amazon Studios,Comedy / Drama,R,"July 13, 2018",1 hrs. 53 min.,N/A,Gus Van Sant,N/A,"Joaquin Phoenix,Jonah Hill,Rooney Mara,Jack Black"
201,Claire's Camera,,Cinema Guild,Comedy / Drama,Unrated,"March 9, 2018",1 hrs. 9 min.,N/A,N/A,N/A,N/A
202,Godard Mon Amour,"$82,264",Cohen Media Group,Comedy / Drama,R,"April 20, 2018",1 hrs. 47 min.,N/A,N/A,N/A,N/A
203,Nancy (2018),,Samuel Goldwyn,Drama / Thriller,Unrated,"June 8, 2018",1 hrs. 27 min.,N/A,N/A,N/A,N/A
204,Have a Nice Day,"$79,393",Strand,Animation,Unrated,"January 26, 2018",1 hrs. 17 min.,N/A,N/A,N/A,N/A
205,The Princess and the Matchmaker,"$78,900",CJ Entertainment,Romantic Comedy,Unrated,"March 9, 2018",1 hrs. 50 min.,N/A,N/A,N/A,N/A
206,Mantra: Sounds into Silence,,Gathr Films,Documentary,Unrated,"April 20, 2018",1 hrs. 25 min.,N/A,N/A,N/A,N/A
207,Mukkabaaz,"$75,929",Eros,Sports Action,Unrated,"January 12, 2018",2 hrs. 34 min.,N/A,N/A,N/A,N/A
208,Keys to the Heart,"$75,134",CJ Entertainment,Comedy / Drama,Unrated,"January 26, 2018",2 hrs. 0 min.,N/A,N/A,N/A,N/A
209,Tehran Taboo,,Kino Lorber,Animation,Unrated,"February 14, 2018",1 hrs. 36 min.,N/A,N/A,N/A,N/A
210,Five Seasons: The Gardens of Piet Oudolf,,Argot Pictures,Documentary,Unrated,"June 13, 2018",1 hrs. 15 min.,N/A,N/A,N/A,N/A
211,After Auschwitz,"$73,885",Passion River,Documentary,Unrated,"April 14, 2018",1 hrs. 23 min.,N/A,N/A,N/A,N/A
212,The Last Suit,"$73,548",Outsider Films,Drama,Unrated,"March 23, 2018",1 hrs. 32 min.,N/A,N/A,N/A,N/A
213,Namiya,"$70,814",China Lion,Drama,Unrated,"January 5, 2018",1 hrs. 56 min.,N/A,N/A,N/A,Jackie Chan
214,Parchi,"$69,431",Atlas Distribution,Action Comedy,Unrated,"January 12, 2018",2 hrs. 17 min.,N/A,N/A,N/A,N/A
215,Outside In,"$68,492",The Orchard,Drama,Unrated,"March 30, 2018",1 hrs. 49 min.,N/A,Lynn Shelton,N/A,Jay Duplass
216,Wastelander,,Indican,Action,Unrated,"January 12, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
217,Beuys,"$65,410",Kino Lorber,Documentary,Unrated,"January 17, 2018",1 hrs. 47 min.,N/A,N/A,N/A,N/A
218,Bye Bye Germany,,Film Movement,Comedy,Unrated,"April 13, 2018",1 hrs. 42 min.,N/A,N/A,N/A,N/A
219,Where is Kyra?,"$59,717",Great Point,Drama,R,"April 6, 2018",1 hrs. 38 min.,N/A,N/A,N/A,"Michelle Pfeiffer,Kiefer Sutherland"
220,Bomb City,"$59,329",Gravitas Ventures,Action / Crime,Unrated,"February 9, 2018",1 hrs. 35 min.,N/A,N/A,N/A,N/A
221,Bhavesh Joshi Superhero,,Eros,Action Drama,Unrated,"June 1, 2018",2 hrs. 34 min.,N/A,N/A,N/A,N/A
222,Ramen Heads,"$57,345",FilmBuff,Documentary,Unrated,"March 16, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
223,Django,"$56,556",Under the Milky Way,Drama,Unrated,"January 5, 2018",1 hrs. 57 min.,N/A,N/A,N/A,N/A
224,The Gardener,,Gravitas Ventures,Documentary,Unrated,"March 30, 2018",1 hrs. 24 min.,N/A,N/A,N/A,N/A
225,En el Septimo Dia (On the Seventh Day),,Cinema Guild,Comedy / Drama,Unrated,"June 8, 2018",1 hrs. 32 min.,N/A,N/A,N/A,N/A
226,Before We Vanish,"$52,087",Super,Sci-Fi Thriller,R,"February 2, 2018",2 hrs. 9 min.,N/A,N/A,N/A,N/A
227,The Doctor from India,,Zeitgeist,Documentary,Unrated,"April 20, 2018",1 hrs. 29 min.,N/A,N/A,N/A,N/A
228,The China Hustle,"$48,650",Magnolia,Documentary,R,"March 30, 2018",1 hrs. 24 min.,N/A,N/A,N/A,N/A
229,The Great Silence (2018 re-release),,Film Movement,Western,Unrated,"March 30, 2018",1 hrs. 45 min.,N/A,N/A,N/A,N/A
230,"Westwood: Punk, Icon, Activist",,Greenwich,Documentary,Unrated,"June 8, 2018",1 hrs. 23 min.,N/A,N/A,N/A,N/A
231,Racer & the Jailbird,"$46,337",Super,Crime Drama,R,"May 4, 2018",2 hrs. 10 min.,N/A,Michael Roskam,N/A,Matthias Schoenaerts
232,Shock & Awe,,Vertical Entertainment,Drama,R,"July 13, 2018",1 hrs. 31 min.,N/A,Rob Reiner,N/A,"Woody Harrelson,James Marsden,Rob Reiner,Milla Jovovich,Jessica Biel,Tommy Lee Jones"
233,Summer in the Forest,"$45,542",Abramorama,Documentary,Unrated,"March 23, 2018",1 hrs. 48 min.,N/A,N/A,N/A,N/A
234,A Kid Like Jake,,IFC,Drama,R,"June 1, 2018",1 hrs. 32 min.,N/A,N/A,N/A,"Claire Danes,Octavia Spencer"
235,Rodin,,Cohen Media Group,Drama,Unrated,"June 1, 2018",1 hrs. 59 min.,N/A,N/A,N/A,Melanie Laurent
236,First We Take Brooklyn,"$42,812",Zealous Productions,Crime Drama,Unrated,"February 9, 2018",1 hrs. 31 min.,N/A,N/A,N/A,N/A
237,Golden Exits,"$41,888",Vertical Entertainment,Drama,R,"February 9, 2018",1 hrs. 34 min.,N/A,Alex Ross Perry,N/A,"Emily Browning,Adam Horowitz"
238,Western,,Cinema Guild,Drama,Unrated,"February 16, 2018",2 hrs. 0 min.,N/A,N/A,N/A,N/A
239,Hitler's Hollywood,,Kino Lorber,Documentary,Unrated,"April 11, 2018",1 hrs. 45 min.,N/A,N/A,N/A,N/A
240,"Love, Cecil",,Zeitgeist,Documentary,Unrated,"June 29, 2018",1 hrs. 38 min.,N/A,N/A,N/A,N/A
241,Humor Me,"$40,099",Shout! Factory,Comedy,Unrated,"January 12, 2018",1 hrs. 33 min.,N/A,N/A,N/A,Jemaine Clement
242,Submission,"$39,985",Great Point,Drama,Unrated,"March 2, 2018",1 hrs. 46 min.,N/A,N/A,N/A,Stanley Tucci
243,Gray Matter,"$38,034",Indican,Sci-Fi,Unrated,"May 18, 2018",1 hrs. 25 min.,N/A,N/A,N/A,N/A
244,Krystal,"$37,516",Paladin,Comedy / Drama,R,"April 13, 2018",1 hrs. 30 min.,N/A,William H. Macy,N/A,"Rosario Dawson,William H. Macy,Kathy Bates"
245,Girls vs Gangsters,"$37,115",Well Go USA,Comedy,Unrated,"March 9, 2018",2 hrs. 18 min.,N/A,N/A,N/A,N/A
246,Breath,,FilmRise,Drama,Unrated,"June 1, 2018",1 hrs. 56 min.,N/A,N/A,N/A,N/A
247,Mind Game (2017 re-release),"$36,613",GKIDS,Animation,Unrated,"February 16, 2018",1 hrs. 43 min.,N/A,N/A,N/A,N/A
248,The House of Tomorrow,"$35,821",Shout! Factory,Comedy / Drama,Unrated,"April 27, 2018",1 hrs. 25 min.,N/A,N/A,N/A,N/A
249,The Road Movie,"$35,757",Oscilloscope Pictures,Documentary,Unrated,"January 19, 2018",1 hrs. 7 min.,N/A,N/A,N/A,N/A
250,Ryuichi Sakamoto: Coda,,MUBI,Documentary,Unrated,"July 6, 2018",1 hrs. 42 min.,N/A,N/A,N/A,N/A
251,PGS Intuition,,Gathr Films,Documentary,Unrated,"January 16, 2018",1 hrs. 23 min.,N/A,N/A,N/A,N/A
252,24 Frames,"$34,482",Janus Films,Foreign,Unrated,"February 2, 2018",1 hrs. 54 min.,N/A,N/A,N/A,N/A
253,Kuleana,,Gathr Films,Drama,PG-13,"April 13, 2018",1 hrs. 35 min.,N/A,N/A,N/A,N/A
254,Under the Tree,,Magnolia,Comedy,Unrated,"July 6, 2018",1 hrs. 29 min.,N/A,N/A,N/A,N/A
255,Sollers Point,"$32,608",Oscilloscope Pictures,Drama,R,"May 11, 2018",1 hrs. 42 min.,N/A,N/A,N/A,N/A
256,Le Corbeau (2018 re-issue),,Rialto,Drama,Unrated,"April 20, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
257,Goodland,,Parade Deck Films,Crime,Unrated,"May 11, 2018",1 hrs. 24 min.,N/A,N/A,N/A,N/A
258,A Ciambra,"$30,988",IFC,Drama,Unrated,"January 19, 2018",1 hrs. 58 min.,N/A,N/A,N/A,N/A
259,Cold Water (2018 re-release),,Janus Films,Drama,Unrated,"April 27, 2018",1 hrs. 32 min.,N/A,N/A,N/A,N/A
260,Memories of Underdevelopment (2017 re-release),"$29,647",Janus Films,Drama,Unrated,"January 12, 2018",1 hrs. 37 min.,N/A,N/A,N/A,N/A
261,Custody,,Kino Lorber,Drama,Unrated,"June 29, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
262,Woman Walks Ahead,,A24,Western,R,"June 29, 2018",1 hrs. 42 min.,N/A,Susanna White,N/A,"Jessica Chastain,Sam Rockwell"
263,Araby,,Grasshopper Film,Drama,Unrated,"June 22, 2018",1 hrs. 38 min.,N/A,N/A,N/A,N/A
264,Quai des Orfevres (2018 Re-issue),,Rialto,Crime Drama,Unrated,"April 13, 2018",1 hrs. 46 min.,N/A,N/A,N/A,N/A
265,Belle de jour (2018 re-release),"$26,331",Janus Films,Drama,R,"March 23, 2018",1 hrs. 40 min.,N/A,N/A,N/A,N/A
266,Ridge Runners,"$26,019",Indican,Crime Thriller,Unrated,"January 19, 2018",1 hrs. 21 min.,N/A,N/A,N/A,N/A
267,Seven Years of Night,"$24,281",CJ Entertainment,Action Drama,Unrated,"April 6, 2018",2 hrs. 3 min.,N/A,N/A,N/A,N/A
268,Gauguin: Voyage to Tahiti,,Cohen Media Group,Drama,Not Yet Rated,"July 11, 2018",1 hrs. 42 min.,N/A,N/A,N/A,N/A
269,Vazante,"$23,884",Music Box Films,Drama,Unrated,"January 12, 2018",1 hrs. 56 min.,N/A,N/A,N/A,N/A
270,The Misandrists,,Cartilage,Comedy Thriller,Unrated,"May 25, 2018",1 hrs. 31 min.,N/A,N/A,N/A,N/A
271,Death House,"$23,833",Hannover House,Horror,R,"March 2, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
272,The Day After,,Cinema Guild,Comedy / Drama,Unrated,"May 11, 2018",1 hrs. 32 min.,N/A,N/A,N/A,N/A
273,The Judge (2018),"$22,257",Idle Wild Films,Documentary,Unrated,"April 13, 2018",1 hrs. 22 min.,N/A,N/A,N/A,N/A
274,The Workshop,"$22,061",Strand,Drama,Not Yet Rated,"March 23, 2018",1 hrs. 53 min.,N/A,N/A,N/A,N/A
275,Primal Rage: The Bigfoot Reborn,"$21,903",Fathom,Horror,R,"February 27, 2018",1 hrs. 46 min.,N/A,N/A,N/A,N/A
276,Half the Picture,,Gravitas Ventures,Documentary,Unrated,"June 8, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
277,The Desert Bride,,Strand,Drama,Unrated,"May 4, 2018",1 hrs. 18 min.,N/A,N/A,N/A,N/A
278,Did You Wonder Who Fired the Gun?,,Grasshopper Film,Documentary,Unrated,"February 28, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
279,Jet Trash,,Indican,Drama / Thriller,Unrated,"April 27, 2018",1 hrs. 25 min.,N/A,N/A,N/A,N/A
280,The Happys,,Indican,Comedy,Unrated,"March 16, 2018",1 hrs. 27 min.,N/A,N/A,N/A,N/A
281,The Devil and Father Amorth,"$20,449",The Orchard,Documentary,Unrated,"April 20, 2018",1 hrs. 8 min.,N/A,William Friedkin,N/A,N/A
282,The Cured,"$20,261",IFC,Horror,R,"February 23, 2018",1 hrs. 35 min.,N/A,N/A,N/A,Ellen Page
283,Izzy Gets the Fuck Across Town,,Shout! Factory,Comedy / Drama,Unrated,"June 22, 2018",1 hrs. 26 min.,N/A,N/A,N/A,Lakeith Stanfield
284,Apocalypsis,"$20,052",Indican,Sci-Fi,Unrated,"March 2, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
285,Eight Hours Don't Make a Day (2018 re-release),"$19,987",Janus Films,Foreign,Unrated,"March 16, 2018",7 hrs. 56 min.,N/A,N/A,N/A,N/A
286,"One Sings, the Other Doesn't",,Janus Films,Musical,Unrated,"June 1, 2018",2 hrs. 0 min.,N/A,N/A,N/A,N/A
287,The Female Brain,"$19,225",IFC,Comedy,Unrated,"February 9, 2018",1 hrs. 38 min.,N/A,N/A,N/A,James Marsden
288,Who We are Now,"$19,128",FilmRise,Drama,Unrated,"May 25, 2018",1 hrs. 40 min.,N/A,N/A,N/A,Emma Roberts
289,November (2018),"$19,084",Oscilloscope Pictures,Drama,Unrated,"February 23, 2018",1 hrs. 55 min.,N/A,N/A,N/A,N/A
290,Anything,"$19,037",Paladin,Drama,R,"May 11, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
291,In the Intense Now,"$19,018",Icarus Films,Documentary,Unrated,"January 31, 2018",2 hrs. 7 min.,N/A,N/A,N/A,N/A
292,What Will People Say,,Kino Lorber,Drama,Unrated,"July 13, 2018",1 hrs. 46 min.,N/A,N/A,N/A,N/A
293,Desolation,"$18,490",Parade Deck Films,Thriller,Unrated,"January 26, 2018",1 hrs. 29 min.,N/A,N/A,N/A,N/A
294,Freak Show,"$18,216",IFC,Comedy / Drama,Unrated,"January 12, 2018",1 hrs. 35 min.,N/A,N/A,N/A,"Abigail Breslin,AnnaSophia Robb,Bette Midler"
295,King of Hearts (2018 re-release),"$17,646",Cohen Media Group,Comedy / Drama,Unrated,"February 23, 2018",1 hrs. 42 min.,N/A,N/A,N/A,N/A
296,Chronicle of Anna Magdalena Bach,,Grasshopper Film,Music Drama,Unrated,"March 2, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
297,Ganja & Hess (2018 re-release),,Kino Lorber,Horror,R,"May 30, 2018",1 hrs. 53 min.,N/A,N/A,N/A,N/A
298,Bob Le Flambeur (2017 re-release),"$15,586",Rialto,Crime Drama,Unrated,"January 5, 2018",1 hrs. 40 min.,N/A,N/A,N/A,N/A
299,Marlina the Murderer in Four Acts,,Icarus Films,Drama / Thriller,Unrated,"June 22, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
300,Mrs. Hyde,,Cartilage,Drama,Unrated,"April 27, 2018",1 hrs. 35 min.,N/A,N/A,N/A,N/A
301,Gabriel and the Mountain,,Strand,Drama,Unrated,"June 15, 2018",2 hrs. 11 min.,N/A,N/A,N/A,N/A
302,The Last Movie Star,"$14,410",A24,Drama,R,"March 30, 2018",1 hrs. 34 min.,N/A,Adam Rifkin,N/A,Clark Duke
303,The Boy Downstairs,"$13,638",FilmRise,Romantic Comedy,Unrated,"February 16, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
304,Shed Skin Papa,"$13,331",China Lion,Comedy / Drama,Unrated,"March 23, 2018",1 hrs. 40 min.,N/A,N/A,N/A,N/A
305,Our Blood is Wine,"$13,210",Music Box Films,Documentary,Unrated,"March 9, 2018",1 hrs. 18 min.,N/A,N/A,N/A,N/A
306,Like Me,"$12,965",Kino Lorber,Horror Thriller,Unrated,"January 26, 2018",1 hrs. 20 min.,N/A,N/A,N/A,N/A
307,How Victor 'The Garlic' Took Alexey 'The Stud' to the Nursing Home,"$12,954",CARUSEL,Crime Drama,Unrated,"March 23, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
308,"Lou Andreas-Salomé, the Audacity to be Free","$12,875",Cinema Libre Studio,Drama,Unrated,"April 20, 2018",1 hrs. 53 min.,N/A,N/A,N/A,N/A
309,American Socialist: The Life & Times of Eugene Victor Debs,"$12,609",First Run,Documentary,Unrated,"March 2, 2018",1 hrs. 37 min.,N/A,N/A,N/A,N/A
310,My Art,"$12,554",Film Movement,Comedy,Unrated,"January 12, 2018",1 hrs. 27 min.,N/A,N/A,N/A,Parker Posey
311,Let Yourself Go,"$12,189",Menemsha,Drama,Unrated,"March 2, 2018",1 hrs. 52 min.,N/A,N/A,N/A,N/A
312,The Most Unknown,"$12,119",Abramorama,Documentary,Unrated,"May 18, 2018",1 hrs. 28 min.,N/A,N/A,N/A,N/A
313,The Escape,"$12,074",IFC,Drama,Unrated,"May 11, 2018",1 hrs. 45 min.,N/A,N/A,N/A,"Gemma Arterton,Dominic Cooper"
314,Les Parents Terribles (2018 re-release),"$11,818",Cohen Media Group,Drama,Unrated,"May 25, 2018",1 hrs. 45 min.,N/A,N/A,N/A,N/A
315,Hannah (2018),,Parade Deck Films,Drama,Unrated,"March 9, 2018",1 hrs. 35 min.,N/A,N/A,N/A,N/A
316,This is Our Land,"$11,567",Distrib Films,Drama,Unrated,"April 18, 2018",1 hrs. 57 min.,N/A,N/A,N/A,N/A
317,Souvenir,,Strand,Drama,Unrated,"March 2, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
318,Ava,,Grasshopper Film,Drama,Unrated,"April 27, 2018",1 hrs. 43 min.,N/A,N/A,N/A,N/A
319,The Assassin's Code,,Gravitas Ventures,Thriller,Unrated,"May 11, 2018",1 hrs. 35 min.,N/A,N/A,N/A,N/A
320,The Wedding Party 2: Destination Dubai,"$11,140",IronFlix,Comedy,Unrated,"February 14, 2018",1 hrs. 38 min.,N/A,N/A,N/A,N/A
321,Poor Boy,,Indican,Drama,Unrated,"July 13, 2018",1 hrs. 44 min.,N/A,N/A,N/A,"Michael Shannon,Amanda Crew"
322,Class Rank,,Cinedigm Entertainment,Comedy,Unrated,"May 11, 2018",1 hrs. 43 min.,N/A,N/A,N/A,N/A
323,Mama Africa Miriam Makeba,"$10,430",Artmattan Prods.,Documentary,Unrated,"January 19, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
324,Furious (Legend of Kolovrat),"$9,996",CARUSEL,Action,Unrated,"April 20, 2018",1 hrs. 47 min.,N/A,N/A,N/A,N/A
325,Please Stand By,"$9,868",Magnolia,Comedy / Drama,PG-13,"January 26, 2018",1 hrs. 33 min.,N/A,N/A,N/A,"Dakota Fanning,Toni Collette,Alice Eve"
326,The Quest of Alain Ducasse,,Magnolia,Documentary,Unrated,"June 8, 2018",1 hrs. 24 min.,N/A,N/A,N/A,N/A
327,Strangers on the Earth,"$9,518",First Run,Documentary,Unrated,"May 4, 2018",1 hrs. 36 min.,N/A,N/A,N/A,N/A
328,That Summer,,IFC,Documentary,Unrated,"May 18, 2018",1 hrs. 20 min.,N/A,N/A,N/A,N/A
329,El Mar La Mar,,Cinema Guild,Documentary,Unrated,"February 23, 2018",1 hrs. 34 min.,N/A,N/A,N/A,N/A
330,Zoo Wars,,Parade Deck Films,Animation,G,"April 27, 2018",1 hrs. 15 min.,N/A,N/A,N/A,N/A
331,Survivors Guide to Prison,"$8,982",Gravitas Ventures,Documentary,Unrated,"February 23, 2018",1 hrs. 42 min.,N/A,N/A,N/A,Susan Sarandon
332,Beauty and the Dogs,"$8,915",Oscilloscope Pictures,Drama,Unrated,"March 23, 2018",1 hrs. 40 min.,N/A,N/A,N/A,N/A
333,Blood Feast,"$8,708",Hannover House,Horror Thriller,Unrated,"April 6, 2018",1 hrs. 36 min.,$1.2 million,N/A,N/A,N/A
334,Spiral,,Cohen Media Group,Documentary,Unrated,"June 22, 2018",1 hrs. 19 min.,N/A,N/A,N/A,N/A
335,Dark Money,,PBS Distribution,Documentary,Unrated,"July 13, 2018",1 hrs. 38 min.,N/A,N/A,N/A,N/A
336,Dark River,,FilmRise,Drama,Unrated,"June 29, 2018",1 hrs. 31 min.,N/A,N/A,N/A,Sean Bean
337,Legend of the Mountain (2017 re-release),"$7,640",Kino Lorber,Action / Adventure,Unrated,"February 2, 2018",3 hrs. 4 min.,N/A,N/A,N/A,N/A
338,Milford Graves Full Mantis,,Cinema Guild,Documentary,Unrated,"July 13, 2018",1 hrs. 31 min.,N/A,N/A,N/A,N/A
339,The Lodgers,,Epic Pictures,Horror,R,"February 23, 2018",1 hrs. 33 min.,N/A,N/A,N/A,N/A
340,Tall: The American Skyscraper and Louis Sullivan,"$7,216",Cinema Guild,Documentary,Unrated,"January 19, 2018",1 hrs. 19 min.,N/A,N/A,N/A,N/A
341,This is Congo,,Abramorama,Documentary,Unrated,"June 29, 2018",1 hrs. 31 min.,N/A,N/A,N/A,N/A
342,In the Land of Pomegranates,"$7,014",First Run,Documentary,Unrated,"January 5, 2018",2 hrs. 0 min.,N/A,N/A,N/A,N/A
343,Duckbutter,"$6,877",The Orchard,Comedy / Drama,Unrated,"April 27, 2018",1 hrs. 33 min.,N/A,Miguel Arteta,N/A,Kumail Nanjiani
344,Summer of '67,,Mainstreet,Drama,Unrated,"June 29, 2018",1 hrs. 23 min.,N/A,N/A,N/A,N/A
345,Are We Not Cats,"$5,518",Cleopatra Films,Horror Comedy,Unrated,"February 23, 2018",1 hrs. 17 min.,N/A,N/A,N/A,N/A
346,Social Animals,"$5,007",Vertical Entertainment,Comedy / Drama,R,"June 1, 2018",1 hrs. 24 min.,N/A,N/A,N/A,N/A
347,Edward II (2018 re-release),"$4,826Domestic Lifetime Gross $699,264",Film Movement,Drama,R,"May 4, 2018",1 hrs. 27 min.,N/A,N/A,N/A,N/A
348,Status Update,,Vertical Entertainment,Comedy,PG-13,"March 30, 2018",1 hrs. 46 min.,N/A,N/A,N/A,N/A
349,Kangaroo,"$4,547",Abramorama,Documentary,Unrated,"January 19, 2018",1 hrs. 43 min.,N/A,N/A,N/A,N/A
350,Kickboxer Retaliation,"$4,537",Well Go USA,Action,R,"January 26, 2018",1 hrs. 50 min.,N/A,N/A,N/A,N/A
351,The Peacemaker (2018),"$4,400",Central Square,Documentary,Unrated,"February 9, 2018",1 hrs. 30 min.,N/A,N/A,N/A,N/A
352,I Am MLK Jr.,,Gathr Films,Documentary,Unrated,"May 3, 2018",N/A,N/A,N/A,N/A,N/A
353,Intersection (2018),,Indican,Crime Drama,Unrated,"June 15, 2018",1 hrs. 23 min.,N/A,N/A,N/A,N/A
354,FourPlay,,Parade Deck Films,Comedy / Drama,Unrated,"March 30, 2018",1 hrs. 18 min.,N/A,N/A,N/A,N/A
355,The Citizen (2018),,Artmattan Prods.,Drama,Unrated,"July 6, 2018",1 hrs. 49 min.,N/A,N/A,N/A,N/A
356,Followers,,Cinedigm Entertainment,Horror,Unrated,"March 23, 2018",1 hrs. 22 min.,N/A,N/A,N/A,N/A
357,Tom of Finland (Gathr Release),,Gathr Films,Drama,Unrated,"February 23, 2018",1 hrs. 55 min.,N/A,N/A,N/A,N/A
358,Game Changers,,Ammo Content,Documentary,Unrated,"June 29, 2018",1 hrs. 25 min.,N/A,N/A,N/A,N/A
359,Nana,"$2,784",Fun Academy,Documentary,Unrated,"April 13, 2018",1 hrs. 40 min.,N/A,N/A,N/A,N/A
360,Straight into a Storm,,Abramorama,Documentary,Unrated,"June 15, 2018",1 hrs. 50 min.,N/A,N/A,N/A,N/A
