,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
157,Princess Caraboo,"$3,062,530",TriStar,Period Comedy,PG,"September 16, 1994",1 hrs. 36 min.,N/A,N/A,"Marc Abraham,Tom Rosenberg","Kevin Kline,Jim Broadbent"
158,Heavenly Creatures,"$3,049,135",Miramax,Fantasy Drama,R,"November 16, 1994",1 hrs. 39 min.,$5 million,Peter Jackson,Peter Jackson,Kate Winslet
159,China Moon,"$3,038,499",Orion Pictures,Romantic Thriller,R,"March 4, 1994",1 hrs. 40 min.,N/A,N/A,N/A,"Ed Harris,Benicio Del Toro"
160,The Hudsucker Proxy,"$2,816,518",Warner Bros.,Period Comedy,PG,"March 11, 1994",1 hrs. 51 min.,$40 million,Joel Coen,"Tim Bevan,Ethan Coen,Eric Fellner","Tim Robbins,Paul Newman"
161,The Scout,"$2,694,234",Fox,Sports Comedy,PG-13,"September 30, 1994",1 hrs. 41 min.,N/A,N/A,N/A,"Albert Brooks,Brendan Fraser"
162,Red Rock West,"$2,502,551",Roxie,Crime Thriller,R,"January 28, 1994",1 hrs. 38 min.,$8 million,John Dahl,Steve Golin,Nicolas Cage
163,Go Fish,"$2,405,285",Samuel Goldwyn,Unknown,R,July 1994,1 hrs. 28 min.,N/A,N/A,N/A,N/A
164,Backbeat,"$2,392,589",Gramercy,Music Drama,R,"April 15, 1994",1 hrs. 40 min.,N/A,Iain Softley,N/A,N/A
165,Double Dragon,"$2,341,309",Gramercy,Action,PG-13,"November 4, 1994",1 hrs. 36 min.,N/A,N/A,Don Murphy,N/A
166,To Live,"$2,332,728",Samuel Goldwyn,Foreign,Unrated,"November 18, 1994",2 hrs. 5 min.,N/A,Zhang Yimou,N/A,N/A
167,A Good Man in Africa,"$2,308,390",Gramercy,Comedy,R,"September 9, 1994",1 hrs. 35 min.,N/A,N/A,N/A,Sean Connery
168,Leprechaun 2,"$2,260,622",Trimark,Horror,R,"April 8, 1994",1 hrs. 25 min.,N/A,N/A,N/A,N/A
169,The Endless Summer II,"$2,155,385",New Line,Documentary,PG,"June 3, 1994",1 hrs. 40 min.,N/A,N/A,N/A,N/A
170,Mrs. Parker and the Vicious Circle,"$2,144,667",Fine Line,Comedy / Drama,R,"November 23, 1994",2 hrs. 6 min.,N/A,N/A,N/A,Matthew Broderick
171,The Princess and the Goblin,"$2,105,078",Hemdale,Animation,G,"June 3, 1994",1 hrs. 22 min.,N/A,N/A,N/A,N/A
172,Kika,"$2,019,581",October,Foreign,Unrated,"May 6, 1994",1 hrs. 54 min.,N/A,Pedro Almodovar,N/A,N/A
173,Vertical Reality,"$1,951,429",Warren Miller,Documentary,Unrated,"October 19, 1994",1 hrs. 42 min.,N/A,N/A,N/A,N/A
174,Bitter Moon,"$1,862,805",Fine Line,Horror,R,"March 18, 1994",2 hrs. 19 min.,N/A,Roman Polanski,Roman Polanski,Hugh Grant
175,I Like it Like That,"$1,760,527",Sony / Columbia,Comedy / Drama,R,"October 14, 1994",1 hrs. 47 min.,N/A,N/A,N/A,N/A
176,Vanya on 42nd St.,"$1,746,050",Sony Classics,Drama,PG,"October 21, 1994",1 hrs. 59 min.,N/A,N/A,N/A,Julianne Moore
177,Even Cowgirls Get the Blues,"$1,708,873",Fine Line,Comedy,R,"May 20, 1994",1 hrs. 36 min.,N/A,Gus Van Sant,Gus Van Sant,"Keanu Reeves,Uma Thurman"
178,Death Wish V: The Face of Death,"$1,702,394",Trimark,Action,R,"January 14, 1994",1 hrs. 35 min.,N/A,N/A,N/A,N/A
179,The Scent of Green Papaya,"$1,700,992",First Look,Foreign,Unrated,"January 28, 1994",1 hrs. 44 min.,N/A,N/A,N/A,N/A
180,Safe Passage,"$1,618,282",New Line,Drama,PG-13,"December 25, 1994",1 hrs. 31 min.,N/A,N/A,Gale Anne Hurd,Susan Sarandon
181,Chasers,"$1,596,687",Warner Bros.,Action Comedy,R,"April 22, 1994",1 hrs. 41 min.,N/A,N/A,Gary Barber,N/A
182,Being Human,"$1,519,366",Warner Bros.,Fantasy Drama,PG-13,"May 6, 1994",2 hrs. 2 min.,$40 million,N/A,N/A,Robin Williams
183,Spanking the Monkey,"$1,359,736",Fine Line,Comedy / Drama,Unrated,"July 15, 1994",1 hrs. 40 min.,"$200,000",David O. Russell,David O. Russell,N/A
184,Radioland Murders,"$1,316,865",Universal,Period Comedy,PG,"October 21, 1994",1 hrs. 48 min.,N/A,N/A,"George Lucas,Rick McCallum",N/A
185,Queen Margot,"$1,292,232Domestic Lifetime Gross $1,304,237",Miramax,Foreign,R,"December 9, 1994",2 hrs. 39 min.,N/A,N/A,N/A,N/A
186,"Car 54, Where Are You?","$1,238,080",Orion Pictures,Comedy,PG-13,"January 28, 1994",1 hrs. 29 min.,N/A,N/A,N/A,N/A
187,White,"$1,237,219",Miramax,Foreign,R,"June 10, 1994",1 hrs. 31 min.,N/A,N/A,N/A,Julie Delpy
188,A Million to Juan,"$1,220,842",Samuel Goldwyn,Comedy,PG,"May 13, 1994",1 hrs. 37 min.,N/A,N/A,Steven Paul,N/A
189,Ciao Professore,"$1,113,435",Miramax,Foreign,R,"July 15, 1994",1 hrs. 33 min.,N/A,N/A,N/A,N/A
190,Naked in New York,"$1,038,959",Fine Line,Romantic Comedy,R,"April 13, 1994",1 hrs. 31 min.,N/A,N/A,Martin Scorsese,N/A
191,Cobb,"$1,007,583",Warner Bros.,Sports Drama,R,"December 2, 1994",2 hrs. 9 min.,N/A,N/A,Arnon Milchan,Tommy Lee Jones
192,A Man of No Importance,"$920,916",Sony Classics,Comedy / Drama,R,"December 22, 1994",1 hrs. 39 min.,N/A,N/A,N/A,Rufus Sewell
193,Mother's Boys,"$737,548",Miramax,Thriller,R,"March 18, 1994",1 hrs. 36 min.,N/A,N/A,N/A,N/A
194,Drop Squad,"$734,693",Gramercy,Comedy,R,"October 28, 1994",1 hrs. 28 min.,N/A,N/A,N/A,N/A
195,Bhaji on the Beach,"$734,634",First Look,Unknown,R,September 1994,N/A,N/A,N/A,N/A,N/A
196,Holy Matrimony,"$713,234",Buena Vista,Comedy,PG-13,"April 8, 1994",1 hrs. 33 min.,N/A,N/A,N/A,Joseph Gordon-Levitt
197,Savage Nights,"$662,341",Gramercy,Foreign,Unrated,"February 25, 1994",2 hrs. 6 min.,N/A,N/A,N/A,N/A
198,Cronos,"$621,392",October,Period Horror,R,"April 1, 1994",1 hrs. 34 min.,N/A,Guillermo del Toro,N/A,N/A
199,The Advocate,"$602,329",Miramax,Period Drama,R,"August 24, 1994",1 hrs. 42 min.,N/A,N/A,N/A,Ian Holm
200,Where the Rivers Flow North,"$595,505",Caledonia Pictures,Period Drama,PG-13,"January 14, 1994",1 hrs. 45 min.,N/A,N/A,N/A,N/A
201,Tom and Viv,"$538,534",Miramax,Romance,PG-13,"December 2, 1994",1 hrs. 55 min.,N/A,N/A,N/A,Willem Dafoe
202,Federal Hill,"$514,775",Trimark,Unknown,R,"December 9, 1994",1 hrs. 40 min.,N/A,N/A,N/A,N/A
203,The Browning Version,"$487,391",Paramount,Period Drama,R,"October 12, 1994",1 hrs. 37 min.,N/A,N/A,Ridley Scott,Jim Sturgess
204,Colonel Chabert,"$464,284",October,Foreign,Unrated,"December 23, 1994",1 hrs. 50 min.,N/A,N/A,N/A,N/A
205,"The Wonderful, Horrible Life of Leni Riefenstahl","$449,707",Kino,Documentary,Unrated,"March 18, 1994",3 hrs. 0 min.,N/A,N/A,N/A,N/A
206,Body Snatchers,"$428,868",Warner Bros.,Sci-Fi Horror,R,"January 14, 1994",1 hrs. 27 min.,N/A,N/A,N/A,Forest Whitaker
207,Killing Zoe,"$418,961",October,Crime,R,"August 19, 1994",1 hrs. 36 min.,$1.5 million,N/A,"Lawrence Bender,Samuel Hadida,Quentin Tarantino",Julie Delpy
208,Golden Gate,"$395,105",Samuel Goldwyn,Unknown,R,"January 28, 1994",1 hrs. 35 min.,N/A,John Madden,N/A,Matt Dillon
209,Nostradamus,"$364,164",Orion Classics,Unknown,R,"September 16, 1994",1 hrs. 59 min.,N/A,N/A,N/A,Rutger Hauer
210,The Cement Garden,"$322,975",October,Drama,Unrated,"February 11, 1994",1 hrs. 45 min.,N/A,N/A,Bernd Eichinger,N/A
211,Trading Mom,"$319,123",Trimark,Unknown,PG,"May 13, 1994",1 hrs. 23 min.,N/A,N/A,N/A,N/A
212,The Slingshot,"$308,368",Sony Classics,Unknown,R,"June 3, 1994",1 hrs. 42 min.,N/A,N/A,N/A,Stellan Skarsgard
213,Rapa Nui,"$305,070",Warner Bros.,Period Adventure,R,"September 9, 1994",1 hrs. 47 min.,$20 million,Kevin Reynolds,"Kevin Costner,Jim Wilson",N/A
214,Bulletproof Heart,"$297,415",Keystone,Unknown,R,"December 30, 1994",1 hrs. 35 min.,N/A,N/A,N/A,N/A
215,That's Entertainment! III,"$280,163",MGM,Musical,G,"May 6, 1994",1 hrs. 53 min.,N/A,N/A,N/A,N/A
216,Dr. Strangelove (Re-issue),"$275,902Domestic Lifetime Gross $9,440,272",Sony Repertory,Unknown,GP,"July 13, 1994",1 hrs. 33 min.,N/A,N/A,N/A,N/A
217,Cafe au Lait,"$274,596",New Yorker,Foreign,Unrated,"August 19, 1994",1 hrs. 31 min.,N/A,N/A,N/A,N/A
218,Dream Lover,"$256,264",Gramercy,Unknown,R,"May 6, 1994",1 hrs. 43 min.,N/A,N/A,Steve Golin,N/A
219,The New Age,"$245,217",Warner Bros.,Unknown,R,"September 16, 1994",1 hrs. 50 min.,N/A,N/A,"Arnon Milchan,Nick Wechsler",N/A
220,Fear of a Black Hat,"$233,824",IDP,Unknown,R,"June 3, 1994",1 hrs. 28 min.,N/A,N/A,N/A,N/A
221,Zero Patience,"$217,300",Strand,Unknown,Unrated,"March 30, 1994",1 hrs. 40 min.,N/A,N/A,N/A,N/A
222,Sleep with Me,"$200,151",MGM,Romantic Comedy,R,"September 23, 1994",1 hrs. 26 min.,N/A,N/A,N/A,N/A
223,My Life's in Turnaround,"$163,383",Arrow Releasing,Comedy,R,"June 17, 1994",1 hrs. 24 min.,N/A,N/A,N/A,N/A
224,Ladybird Ladybird,"$152,457",Samuel Goldwyn,Drama,R,"October 6, 1994",1 hrs. 41 min.,N/A,N/A,N/A,N/A
225,La Scorta,"$147,107",First Look,Unknown,Unrated,"May 6, 1994",1 hrs. 32 min.,N/A,N/A,N/A,N/A
226,Police Academy 7: Mission to Moscow,"$126,247",Warner Bros.,Comedy,PG,"August 26, 1994",1 hrs. 23 min.,N/A,N/A,N/A,N/A
227,Oleanna,"$124,693",Samuel Goldwyn,Unknown,Unrated,"November 4, 1994",1 hrs. 29 min.,N/A,David Mamet,N/A,William H. Macy
228,There Goes My Baby,"$123,509",Orion Pictures,Comedy / Drama,R,"September 2, 1994",1 hrs. 39 min.,N/A,N/A,N/A,N/A
229,Suture,"$102,780",Samuel Goldwyn,Unknown,Unrated,July 1994,1 hrs. 36 min.,N/A,N/A,Steven Soderbergh,N/A
230,Totally F---ed Up,"$101,071",Strand,Unknown,Unrated,"August 19, 1994",1 hrs. 18 min.,N/A,N/A,N/A,N/A
231,A Place in the World,"$99,707",First Look,Foreign,PG,"July 1, 1994",2 hrs. 0 min.,N/A,N/A,N/A,N/A
232,In Custody,"$92,612",Sony Classics,Unknown,PG,"April 15, 1994",2 hrs. 5 min.,N/A,N/A,N/A,N/A
233,Imaginary Crimes,"$89,611",Warner Bros.,Unknown,PG,"October 14, 1994",1 hrs. 47 min.,N/A,N/A,"Gary Barber,Ted Field,James G. Robinson",Elisabeth Moss
234,Raining Stones,"$89,388",Northern Arts,Comedy / Drama,Unrated,"March 11, 1994",1 hrs. 30 min.,N/A,N/A,N/A,N/A
235,Second Best,"$86,115",Warner Bros.,Unknown,PG-13,"September 30, 1994",1 hrs. 45 min.,N/A,N/A,Arnon Milchan,N/A
236,"The Beans of Egypt, Maine","$73,956",IRS Media,Unknown,R,"November 23, 1994",1 hrs. 39 min.,N/A,N/A,N/A,Rutger Hauer
237,A Troll in Central Park,"$71,368",Warner Bros.,Animation,G,"October 7, 1994",1 hrs. 16 min.,N/A,Don Bluth,N/A,N/A
238,Freedom on My Mind,"$71,176",Tara Releasing,Documentary,Unrated,"June 22, 1994",1 hrs. 45 min.,N/A,N/A,N/A,N/A
239,It Runs in the Family (1994),"$70,936",MGM,Family Comedy,PG,"September 23, 1994",1 hrs. 25 min.,N/A,N/A,N/A,N/A
240,The Secret Adventures of Tom Thumb,"$70,441",Tara Releasing,Unknown,Unrated,"November 4, 1994",1 hrs. 10 min.,N/A,N/A,N/A,N/A
241,Silent Tongue,"$61,274",Trimark,Western,PG-13,"February 25, 1994",1 hrs. 41 min.,N/A,N/A,N/A,N/A
242,It's Pat,"$60,822",Buena Vista,Comedy,PG-13,"August 26, 1994",1 hrs. 17 min.,N/A,N/A,Charles B. Wessler,N/A
243,And God Spoke,"$58,484",Artisan,Unknown,R,"September 23, 1994",1 hrs. 22 min.,N/A,N/A,N/A,N/A
244,High Lonesome: The Story of Bluegrass Music,"$53,319",Tara Releasing,Documentary,Unrated,"April 29, 1994",1 hrs. 35 min.,N/A,N/A,N/A,N/A
245,Frank & Jesse,"$50,004",Trimark,Western,R,"October 28, 1994",1 hrs. 45 min.,N/A,N/A,N/A,"Rob Lowe,Bill Paxton"
246,"Paris, France","$44,159",Alliance,Unknown,NC-17,"February 4, 1994",1 hrs. 52 min.,N/A,N/A,N/A,N/A
247,Best of International Tournee Animation,"$40,340",EXP Ent.,Animation,Unrated,"August 5, 1994",N/A,N/A,N/A,N/A,N/A
248,L'Enfer,"$39,003",MK2 USA,Foreign,Unrated,"October 19, 1994",1 hrs. 40 min.,N/A,N/A,N/A,N/A
249,Salmonberries,"$37,484",Roxie,Drama,R,"March 11, 1994",1 hrs. 35 min.,N/A,N/A,N/A,N/A
250,Love and a .45,"$35,200",Trimark,Unknown,R,"November 23, 1994",1 hrs. 38 min.,N/A,N/A,N/A,Renee Zellweger
251,L.627,"$28,540",Kino,Unknown,Unrated,"April 8, 1994",2 hrs. 25 min.,N/A,N/A,N/A,N/A
252,The Life and Times of Allen Ginsberg,"$22,692Domestic Lifetime Gross $27,182",First Run,Documentary,Unrated,"February 17, 1994",1 hrs. 24 min.,N/A,N/A,N/A,N/A
253,Floundering,"$20,031",Strand,Unknown,R,"November 4, 1994",1 hrs. 37 min.,N/A,N/A,N/A,N/A
254,The Secret Rapture,"$18,719",Castle Hill,Drama,R,"April 29, 1994",1 hrs. 37 min.,N/A,N/A,N/A,N/A
255,Amos Kolleck's Bad Girls,"$14,320",Castle Hill,Unknown,Unrated,"January 28, 1994",1 hrs. 25 min.,N/A,N/A,N/A,N/A
256,Pontiac Moon,"$11,669",Paramount,Drama,PG-13,"November 4, 1994",1 hrs. 48 min.,N/A,Peter Medak,N/A,N/A
257,Century,"$7,271",IRS Media,Unknown,R,"December 9, 1994",1 hrs. 52 min.,N/A,N/A,N/A,"Clive Owen,Lena Headey"
