,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
180,Housekeeping,"$1,083,282",Columbia,Unknown,PG,"November 25, 1987",1 hrs. 56 min.,N/A,N/A,N/A,N/A
181,Cross My Heart,"$1,025,762",Universal,Unknown,R,"November 13, 1987",1 hrs. 30 min.,N/A,N/A,Lawrence Kasdan,N/A
182,In the Mood,"$999,382",Lorimar,Unknown,PG-13,"September 16, 1987",1 hrs. 38 min.,N/A,N/A,N/A,N/A
183,Campus Man,"$989,528",Paramount,Comedy,PG,"April 10, 1987",1 hrs. 34 min.,N/A,N/A,Jon Landau,N/A
184,Million Dollar Mystery,"$989,033",DEG,Unknown,PG,"June 12, 1987",1 hrs. 35 min.,N/A,N/A,N/A,N/A
185,A Man In Love,"$949,451",Cinecom,Unknown,R,1987,2 hrs. 5 min.,N/A,N/A,N/A,N/A
186,Gothic,"$916,172",Vestron,Period Horror,R,"April 10, 1987",1 hrs. 27 min.,N/A,N/A,N/A,N/A
187,The Glass Menagerie,"$895,904",Cineplex Odeon,Drama,PG,"October 23, 1987",2 hrs. 14 min.,N/A,Paul Newman,N/A,John Malkovich
188,Real Men,"$873,903",United Artists,Action Comedy,PG-13,"September 25, 1987",1 hrs. 26 min.,N/A,N/A,N/A,N/A
189,Tough Guys Don't Dance,"$858,250",Cannon Films,Unknown,R,"September 18, 1987",1 hrs. 48 min.,N/A,N/A,N/A,N/A
190,Nowhere to Hide,"$847,468",New Century,Unknown,R,1987,1 hrs. 30 min.,N/A,N/A,N/A,N/A
191,The Barbarians,"$800,000",Cannon Films,Unknown,R,"May 15, 1987",1 hrs. 28 min.,N/A,N/A,N/A,N/A
192,Beyond Therapy,"$790,000",New World,Unknown,R,"February 27, 1987",1 hrs. 33 min.,N/A,Robert Altman,N/A,N/A
193,The Hanoi Hilton,"$760,000",Cannon Films,Unknown,R,"March 27, 1987",2 hrs. 3 min.,N/A,N/A,N/A,N/A
194,Waiting for the Moon,"$751,555",Skouras,Period Drama,PG,"March 6, 1987",1 hrs. 28 min.,N/A,N/A,N/A,N/A
195,Hail! Hail! Rock 'n' Roll,"$719,323",Universal,Unknown,PG,"October 9, 1987",2 hrs. 0 min.,N/A,Taylor Hackford,N/A,N/A
196,Siesta,"$700,000",Lorimar,Unknown,R,"November 11, 1987",1 hrs. 37 min.,N/A,Mary Lambert,N/A,Jodie Foster
197,The Wolf at the Door,"$583,800",International Film Marketing,Unknown,R,"July 31, 1987",1 hrs. 30 min.,N/A,N/A,N/A,N/A
198,Steel Dawn,"$562,187",Vestron,Unknown,R,"November 6, 1987",1 hrs. 42 min.,N/A,N/A,N/A,Patrick Swayze
199,Amazon Women on the Moon,"$548,696",Universal,Unknown,R,"September 18, 1987",1 hrs. 25 min.,N/A,N/A,"John Landis,Robert K. Weiss",N/A
200,Devil in the Flesh,"$546,904",Orion Classics,Drama,R,"May 29, 1987",1 hrs. 32 min.,N/A,N/A,N/A,N/A
201,Man on Fire (1987),"$519,596",TriStar,Unknown,R,"October 9, 1987",1 hrs. 32 min.,N/A,N/A,Arnon Milchan,Jonathan Pryce
202,The Killing Time,"$500,283",New World,Crime Thriller,R,"October 23, 1987",1 hrs. 34 min.,N/A,N/A,N/A,Kiefer Sutherland
203,September,"$486,434",Orion Pictures,Unknown,PG,"December 18, 1987",1 hrs. 23 min.,N/A,Woody Allen,N/A,N/A
204,The Good Father,"$421,201",Skouras,Unknown,R,"February 11, 1987",1 hrs. 30 min.,N/A,Mike Newell,N/A,"Anthony Hopkins,Jim Broadbent"
205,Number One with a Bullet,"$410,952",Cannon Films,Action Comedy,R,"February 27, 1987",1 hrs. 41 min.,N/A,N/A,N/A,N/A
206,Slamdance,"$406,881",Island Pictures,Unknown,R,"October 2, 1987",1 hrs. 40 min.,N/A,N/A,N/A,Virginia Madsen
207,Summer Heat,"$350,481",Atlantic,Unknown,R,"May 29, 1987",1 hrs. 20 min.,N/A,N/A,N/A,Kathy Bates
208,White Water Summer,"$300,859",Columbia,Family Adventure,PG,"July 10, 1987",1 hrs. 30 min.,N/A,N/A,N/A,Kevin Bacon
209,Cold Steel,"$285,885",Cinetel,Unknown,R,"December 11, 1987",1 hrs. 31 min.,N/A,N/A,N/A,Sharon Stone
210,Orphans (1987),"$252,430",Lorimar,Unknown,R,"September 18, 1987",1 hrs. 55 min.,N/A,Alan J. Pakula,N/A,N/A
211,Square Dance,"$225,358",Island Pictures,Drama,PG-13,"February 20, 1987",1 hrs. 52 min.,N/A,N/A,N/A,"Winona Ryder,Rob Lowe"
212,Straight to Hell,"$210,200",Island Pictures,Western Comedy,R,"June 26, 1987",1 hrs. 26 min.,"$1,000,000",N/A,Eric Fellner,N/A
213,The Princess Academy,"$205,000",Empire Pictures,Unknown,R,"April 24, 1987",1 hrs. 30 min.,N/A,N/A,N/A,N/A
214,"Good Morning, Babylon","$183,700",Vestron,Drama,PG-13,"July 17, 1987",1 hrs. 57 min.,N/A,N/A,N/A,N/A
215,Lady Beware,"$169,600",Scotti Bros.,Thriller,R,"September 18, 1987",1 hrs. 48 min.,N/A,N/A,N/A,Diane Lane
216,Deadline,"$141,211",Skouras,Unknown,R,"September 11, 1987",1 hrs. 30 min.,N/A,N/A,N/A,Christopher Walken
217,Gaby: A True Story,"$125,400",TriStar,Unknown,R,"October 30, 1987",1 hrs. 40 min.,N/A,N/A,N/A,N/A
218,"Rita, Sue and Bob Too","$124,167",Orion Classics,Unknown,R,"July 17, 1987",1 hrs. 29 min.,N/A,N/A,N/A,N/A
219,Heaven,"$77,886",Island Pictures,Unknown,PG-13,"April 17, 1987",1 hrs. 37 min.,N/A,N/A,N/A,N/A
220,Captive Hearts,"$73,757",MGM,Unknown,PG,"June 5, 1987",1 hrs. 37 min.,N/A,N/A,N/A,N/A
221,Ping Pong,"$67,421",Samuel Goldwyn,Comedy / Drama,PG,"July 17, 1987",1 hrs. 40 min.,N/A,N/A,N/A,N/A
222,Shadey,"$65,817",Skouras,Unknown,Unrated,"June 5, 1987",1 hrs. 30 min.,N/A,N/A,N/A,N/A
223,Nice Girls Don't Explode,"$65,000",New World,Comedy,PG,"April 3, 1987",1 hrs. 32 min.,N/A,N/A,N/A,N/A
224,Apocalypse Now (Re-issue),"$61,211Domestic Lifetime Gross $83,471,511",MGM,Unknown,R,"August 28, 1987",2 hrs. 33 min.,N/A,N/A,N/A,N/A
225,Happy New Year,"$41,232",Columbia,Unknown,PG,"August 7, 1987",1 hrs. 25 min.,N/A,N/A,N/A,N/A
226,"Forever, Lulu","$36,786",TriStar,Unknown,R,"April 24, 1987",1 hrs. 25 min.,N/A,N/A,N/A,"Alec Baldwin,Joseph Gordon-Levitt"
227,O.C. and Stiggs,"$29,815",MGM,Comedy,R,"July 10, 1987",1 hrs. 49 min.,$7 million,Robert Altman,N/A,N/A
228,My Little Girl,"$25,000",Hemdale,Unknown,R,"October 30, 1987",2 hrs. 0 min.,N/A,N/A,N/A,N/A
229,End of the Line,"$25,000",Orion Classics,Unknown,PG,"August 28, 1987",1 hrs. 43 min.,N/A,Jay Russell,N/A,"Kevin Bacon,Holly Hunter"
230,Zombie High,"$21,905",Palisades Ent.,Unknown,R,"October 2, 1987",1 hrs. 33 min.,N/A,N/A,N/A,Virginia Madsen
231,Windrider,"$19,367",MGM,Unknown,R,"June 5, 1987",1 hrs. 32 min.,N/A,N/A,N/A,Nicole Kidman
232,Spookies,"$17,785",SVSC,Unknown,R,"January 9, 1987",1 hrs. 25 min.,N/A,N/A,N/A,N/A
233,Home Is Where the Hart Is,"$11,660",Atlantic,Comedy,PG-13,"December 4, 1987",1 hrs. 34 min.,N/A,N/A,N/A,Leslie Nielsen
234,Iron Warrior,"$11,385",Trans World Ent.,Unknown,PG-13,"January 9, 1987",1 hrs. 22 min.,N/A,N/A,N/A,N/A
235,Hotel Colonial,"$9,526",Orion Pictures,Action / Adventure,R,"September 18, 1987",1 hrs. 44 min.,N/A,N/A,N/A,Robert Duvall
236,Sweet Country,"$6,614",Palisades Ent.,Drama,R,"January 23, 1987",2 hrs. 30 min.,N/A,N/A,N/A,Randy Quaid
237,Coming Up Roses,"$4,299",Skouras,Comedy,PG,"September 11, 1987",1 hrs. 33 min.,N/A,N/A,N/A,N/A
