,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
169,The Field,"$1,494,399",Avenue Pict.,Period Drama,PG-13,"December 22, 1990",1 hrs. 47 min.,N/A,Jim Sheridan,N/A,"Sean Bean,Brendan Gleeson"
170,Love at Large,"$1,436,308",Orion Pictures,Unknown,R,"March 9, 1990",1 hrs. 37 min.,N/A,N/A,N/A,N/A
171,Monsieur Hire,"$1,417,030",Orion Classics,Foreign,PG-13,"April 20, 1990",1 hrs. 19 min.,N/A,N/A,N/A,N/A
172,Courage Mountain,"$1,393,610",Triumph,Family Adventure,PG,"February 16, 1990",1 hrs. 39 min.,N/A,N/A,N/A,Charlie Sheen
173,Repossessed,"$1,382,462",New Line,Horror Comedy,PG-13,"September 14, 1990",1 hrs. 29 min.,N/A,N/A,N/A,Leslie Nielsen
174,Daddy's Dyin'... Who's Got the Will?,"$1,373,728",MGM,Comedy,PG-13,"May 4, 1990",1 hrs. 35 min.,N/A,N/A,N/A,N/A
175,Everybody Wins,"$1,372,350",Orion Pictures,Drama / Thriller,R,"January 19, 1990",1 hrs. 37 min.,N/A,N/A,N/A,N/A
176,The Fourth War,"$1,305,887",Cannon Films,War Drama,R,"March 23, 1990",1 hrs. 31 min.,N/A,N/A,N/A,N/A
177,The Hot Spot,"$1,293,976",Orion Pictures,Romantic Thriller,R,"October 12, 1990",2 hrs. 10 min.,N/A,N/A,N/A,"Virginia Madsen,Jennifer Connelly"
178,Bloodfist 2,"$1,292,323",Concorde,Action,R,"October 12, 1990",1 hrs. 25 min.,N/A,N/A,N/A,N/A
179,The 3rd Animation Celebration,"$1,289,551",EXP Ent.,Animation,Unrated,"December 21, 1990",N/A,N/A,N/A,N/A,N/A
180,Robot Jox,"$1,272,977",Triumph,Sci-Fi Action,PG,"November 21, 1990",1 hrs. 25 min.,N/A,N/A,N/A,N/A
181,Slumber Party Massacre 3,"$1,242,995",Concorde,Horror,R,"September 7, 1990",1 hrs. 27 min.,N/A,N/A,N/A,N/A
182,The Icicle Thief,"$1,231,622",Aries Films,Foreign,Unrated,"August 24, 1990",1 hrs. 28 min.,N/A,N/A,N/A,N/A
183,Vital Signs,"$1,224,605",Fox,Drama,R,"April 13, 1990",1 hrs. 43 min.,N/A,N/A,N/A,Diane Lane
184,Without You I'm Nothing,"$1,218,730",New Line,Concert,R,"May 4, 1990",1 hrs. 30 min.,N/A,N/A,N/A,N/A
185,Don't Tell Her It's Me,"$1,171,762",Hemdale,Romantic Comedy,PG-13,"September 21, 1990",1 hrs. 42 min.,N/A,N/A,N/A,N/A
186,To Sleep With Anger,"$1,161,135",Samuel Goldwyn,Drama,PG,"October 12, 1990",1 hrs. 41 min.,N/A,N/A,N/A,Danny Glover
187,Where the Heart Is (1990),"$1,106,475",Buena Vista,Comedy,R,"February 23, 1990",1 hrs. 37 min.,N/A,N/A,N/A,N/A
188,Hidden Agenda,"$1,030,938",Hemdale,Drama / Thriller,R,"November 21, 1990",1 hrs. 46 min.,N/A,N/A,Eric Fellner,"Frances McDormand,Brian Cox"
189,Corporate Affairs,"$1,006,575",Concorde,Comedy,R,"October 5, 1990",1 hrs. 22 min.,N/A,N/A,N/A,N/A
190,Come See the Paradise,"$947,306",Fox,War Drama,R,"December 25, 1990",2 hrs. 18 min.,N/A,N/A,N/A,Dennis Quaid
191,Sweetie,"$938,065",Avenue Pict.,Drama,R,"January 19, 1990",1 hrs. 39 min.,N/A,Jane Campion,N/A,N/A
192,The Blood of Heroes,"$882,290",New Line,Sci-Fi Action,R,"February 23, 1990",1 hrs. 30 min.,N/A,N/A,Charles Roven,Rutger Hauer
193,Angel Town,"$855,810",Taurus Ent.,Action,R,"February 23, 1990",1 hrs. 42 min.,N/A,N/A,N/A,N/A
194,Waiting for the Light,"$808,690",Triumph,Comedy,PG,"November 2, 1990",1 hrs. 34 min.,N/A,N/A,N/A,N/A
195,C'est La Vie,"$805,472",Samuel Goldwyn,Foreign,Unrated,"November 2, 1990",1 hrs. 50 min.,N/A,N/A,N/A,N/A
196,Listen Up: The Lives of Quincy Jones,"$776,699",Warner Bros.,Documentary,PG-13,"October 5, 1990",1 hrs. 55 min.,N/A,N/A,N/A,N/A
197,The 22nd Tournee of Animation,"$768,304",EXP Ent.,Animation,Unrated,"March 30, 1990",1 hrs. 55 min.,N/A,N/A,N/A,N/A
198,Strapless,"$764,794",Miramax,Romance,R,"May 18, 1990",1 hrs. 39 min.,N/A,David Hare,Rick McCallum,Hugh Laurie
199,Coupe de Ville,"$715,983",Universal,Comedy,PG-13,"March 9, 1990",1 hrs. 39 min.,N/A,Joe Roth,N/A,N/A
200,The Return of Superfly,"$610,402",Triton,Action / Crime,R,"November 9, 1990",1 hrs. 35 min.,N/A,N/A,N/A,Samuel L. Jackson
201,Henry: Portrait of a Serial Killer,"$609,939",Greycat,Horror Thriller,Unrated,"January 5, 1990",1 hrs. 23 min.,N/A,N/A,N/A,Michael Rooker
202,Overexposed,"$577,701",Concorde,Unknown,R,1990,N/A,N/A,N/A,N/A,N/A
203,Rosalie Goes Shopping,"$574,080",Four Seasons,Comedy,PG,"February 9, 1990",1 hrs. 34 min.,N/A,N/A,N/A,N/A
204,Strike It Rich,"$541,626",Miramax,Comedy,PG,"January 26, 1990",1 hrs. 24 min.,N/A,N/A,N/A,N/A
205,The Tall Guy,"$510,712",Miramax,Unknown,R,"September 21, 1990",1 hrs. 32 min.,N/A,N/A,Tim Bevan,Emma Thompson
206,Frankenstein Unbound,"$334,748",Fox,Unknown,R,"November 2, 1990",1 hrs. 22 min.,N/A,N/A,N/A,N/A
207,Chattahoochee,"$259,486",Hemdale,Unknown,R,"April 20, 1990",1 hrs. 37 min.,N/A,N/A,N/A,"Gary Oldman,Frances McDormand"
208,Frankenhooker,"$205,068",Shapiro-Glickenhaus,Horror Comedy,R,"June 1, 1990",1 hrs. 25 min.,$2.5 million,N/A,N/A,N/A
209,Martians Go Home,"$129,778",Taurus Ent.,Unknown,PG-13,"April 20, 1990",1 hrs. 29 min.,N/A,N/A,N/A,Randy Quaid
210,Torrents of Spring,"$111,747",Miramax,Romance,PG-13,"February 9, 1990",1 hrs. 41 min.,N/A,N/A,N/A,N/A
211,A Man Called Sarge,"$92,706",Cannon Films,Unknown,PG-13,"February 2, 1990",1 hrs. 28 min.,N/A,N/A,N/A,N/A
212,A Show of Force,,Paramount,Unknown,R,"May 11, 1990",1 hrs. 32 min.,N/A,N/A,N/A,"Robert Duvall,Kevin Spacey"
213,Chicago Joe and the Showgirl,"$85,395",New Line,Unknown,R,"July 27, 1990",1 hrs. 45 min.,N/A,N/A,Tim Bevan,Kiefer Sutherland
214,Why Me?,"$83,882",Triumph,Unknown,R,"April 20, 1990",1 hrs. 27 min.,N/A,N/A,N/A,N/A
215,Fools of Fortune,"$83,490",New Line,Unknown,PG-13,"September 14, 1990",1 hrs. 49 min.,N/A,N/A,Tim Bevan,N/A
216,Speaking Parts,"$76,609",Zeitgeist,Unknown,Unrated,"February 16, 1990",1 hrs. 33 min.,N/A,N/A,N/A,N/A
217,Happy Together (1990),"$70,912",Borde Releasing,Romantic Comedy,PG-13,"May 4, 1990",1 hrs. 42 min.,N/A,N/A,N/A,N/A
218,The Spirit of '76,"$52,310",Columbia,Unknown,PG-13,"October 12, 1990",1 hrs. 21 min.,N/A,N/A,Roman Coppola,N/A
219,Spontaneous Combustion,"$50,367",Taurus Ent.,Unknown,R,"February 23, 1990",1 hrs. 37 min.,N/A,N/A,N/A,N/A
220,Twister (1990),"$33,455",Greycat,Unknown,PG-13,"August 8, 1990",1 hrs. 33 min.,N/A,N/A,N/A,N/A
221,Red Surf,"$13,136",Academy Entertainment,Unknown,R,"June 1, 1990",1 hrs. 46 min.,N/A,N/A,N/A,George Clooney
222,Diamond's Edge,"$12,751",Castle Hill,Unknown,PG,"November 30, 1990",1 hrs. 23 min.,N/A,N/A,N/A,N/A
223,Pathfinder (1990),"$10,628",International Film Exchange,Foreign,Unrated,"May 11, 1990",1 hrs. 26 min.,N/A,N/A,N/A,N/A
224,The Feud,"$3,102",Castle Hill,Unknown,R,"May 4, 1990",1 hrs. 37 min.,N/A,N/A,N/A,Stanley Tucci
