,Name,Domestic Total Gross,Distributor,Genre,MPAA Rating,Release Date,Runtime,Production Budget,Director,Producer,Actor
162,Calendar Girl,"$2,570,550",Columbia,Comedy,PG-13,"September 3, 1993",1 hrs. 33 min.,N/A,John Whitesell,Penny Marshall,N/A
163,Son of the Pink Panther,"$2,438,031",MGM,Comedy,PG,"August 27, 1993",1 hrs. 33 min.,N/A,N/A,N/A,Roberto Benigni
164,Kalifornia,"$2,395,231",Gramercy,Crime Thriller,R,"September 3, 1993",1 hrs. 55 min.,N/A,Dominic Sena,Steve Golin,"David Duchovny,Brad Pitt"
165,Sankofa,"$2,198,984",Mypheduh Films,Unknown,Unrated,May 1993,2 hrs. 4 min.,N/A,N/A,N/A,N/A
166,Rich in Love,"$2,149,866",MGM,Comedy / Drama,PG-13,"March 5, 1993",1 hrs. 45 min.,N/A,N/A,N/A,Ethan Hawke
167,The Nutcracker,"$2,119,994",Warner Bros.,Musical,G,"November 24, 1993",1 hrs. 33 min.,$19 million,N/A,Arnon Milchan,Macaulay Culkin
168,The Summer House,"$2,106,846",Samuel Goldwyn,Comedy,Unrated,"December 21, 1993",1 hrs. 22 min.,N/A,N/A,N/A,N/A
169,Married to It,"$2,059,832",Orion Pictures,Romantic Comedy,R,"March 26, 1993",1 hrs. 52 min.,N/A,N/A,John Jacobs,N/A
170,El Mariachi,"$2,040,920",Columbia,Action,R,"February 26, 1993",1 hrs. 21 min.,N/A,Robert Rodriguez,Robert Rodriguez,N/A
171,Nemesis,"$2,001,124",Imperial Ent.,Sci-Fi Action,R,"January 29, 1993",1 hrs. 32 min.,N/A,N/A,N/A,Jackie Earle Haley
172,The Story of Qiu Ju,"$1,890,247",Sony Classics,Foreign,PG,"April 16, 1993",1 hrs. 50 min.,N/A,Zhang Yimou,N/A,N/A
173,The Night We Never Met,"$1,884,814",Miramax,Romantic Comedy,R,"April 30, 1993",1 hrs. 39 min.,N/A,N/A,Sidney Kimmel,Matthew Broderick
174,Boxing Helena,"$1,796,389",Orion Pictures,Romantic Thriller,R,"September 3, 1993",1 hrs. 47 min.,N/A,N/A,N/A,N/A
175,Naked,"$1,769,305",New Line,Drama,Unrated,"December 17, 1993",2 hrs. 11 min.,N/A,Mike Leigh,N/A,Ewen Bremner
176,Carnosaur,"$1,753,979",Concorde,Sci-Fi Horror,R,"May 21, 1993",1 hrs. 23 min.,N/A,N/A,N/A,N/A
177,A Home of Our Own,"$1,677,807",Gramercy,Drama,PG,"November 5, 1993",1 hrs. 44 min.,N/A,N/A,N/A,Kathy Bates
178,Josh and S.A.M.,"$1,640,220",Columbia,Family Adventure,PG-13,"November 24, 1993",1 hrs. 37 min.,N/A,N/A,N/A,Joan Allen
179,Black Diamond Rush,"$1,634,386",Warren Miller,Documentary,Unrated,"October 12, 1993",1 hrs. 36 min.,N/A,N/A,N/A,N/A
180,Wide Sargasso Sea,"$1,614,784",New Line,Romance,NC-17,"April 16, 1993",1 hrs. 39 min.,N/A,N/A,N/A,N/A
181,Un Coeur en Hiver,"$1,605,437",October,Foreign,Unrated,"June 4, 1993",1 hrs. 41 min.,N/A,N/A,N/A,N/A
182,M. Butterfly,"$1,498,795",Warner Bros.,Drama,R,"October 1, 1993",1 hrs. 40 min.,N/A,N/A,N/A,N/A
183,A Dangerous Woman,"$1,497,222",Gramercy,Drama,R,"November 30, 1993",1 hrs. 41 min.,N/A,N/A,Kathleen Kennedy,Maggie Gyllenhaal
184,Ernest Rides Again,"$1,450,029",Emshell Prod. Group,Comedy,PG,"November 12, 1993",1 hrs. 39 min.,N/A,N/A,N/A,N/A
185,Shadow of the Wolf,"$1,434,174",Triumph,Period Adventure,PG-13,"March 5, 1993",1 hrs. 51 min.,N/A,N/A,N/A,N/A
186,Blue,"$1,324,974",Miramax,Foreign,R,"November 30, 1993",1 hrs. 40 min.,N/A,N/A,N/A,N/A
187,Thirty Two Short Films About Glenn Gould,"$1,319,521",Samuel Goldwyn,Music Drama,Unrated,"November 26, 1993",1 hrs. 33 min.,N/A,N/A,N/A,N/A
188,Baraka,"$1,254,237Domestic Lifetime Gross $1,332,110",Samuel Goldwyn,Documentary,Unrated,"September 24, 1993",1 hrs. 44 min.,N/A,N/A,N/A,N/A
189,King of the Hill,"$1,214,231",Gramercy,Period Drama,PG-13,"August 20, 1993",1 hrs. 42 min.,N/A,Steven Soderbergh,"Albert Berger,Ron Yerxa",Adrien Brody
190,"Olivier, Olivier","$1,154,476",Sony Classics,Foreign,R,"March 3, 1993",1 hrs. 50 min.,N/A,N/A,N/A,N/A
191,Excessive Force,"$1,152,117",New Line,Action,R,"May 14, 1993",1 hrs. 27 min.,N/A,N/A,Erwin Stoff,Lance Henriksen
192,Money For Nothing,"$1,039,824",Buena Vista,Crime Drama,R,"September 10, 1993",1 hrs. 40 min.,N/A,N/A,N/A,"Benicio Del Toro,John Cusack"
193,The Thing Called Love,"$1,029,721",Paramount,Music Drama,PG-13,"August 27, 1993",1 hrs. 56 min.,$14 million,N/A,John Davis,Sandra Bullock
194,Love Field,"$1,014,726",Orion Pictures,Romance,PG-13,"February 12, 1993",1 hrs. 45 min.,N/A,N/A,Don Roos,Michelle Pfeiffer
195,The 24th Tournee of Animation,"$1,012,881",EXP Ent.,Animation,Unrated,"September 17, 1993",N/A,N/A,N/A,N/A,N/A
196,Ruby in Paradise,"$1,001,437",October,Drama,R,"October 8, 1993",1 hrs. 54 min.,N/A,N/A,N/A,Ashley Judd
197,Stolen Children,"$931,280",Samuel Goldwyn,Foreign,Unrated,"March 3, 1993",1 hrs. 54 min.,N/A,N/A,N/A,N/A
198,Knight Moves,"$923,418",Republic,Thriller,R,"January 22, 1993",1 hrs. 45 min.,N/A,N/A,N/A,Diane Lane
199,The War Room,"$901,668",October,Documentary,PG,"November 3, 1993",1 hrs. 36 min.,N/A,N/A,N/A,N/A
200,Street Knight,"$841,015",Cannon Films,Action,R,"March 12, 1993",1 hrs. 33 min.,N/A,N/A,N/A,N/A
201,The Last Days of Chez Nous,"$831,578",Fine Line,Drama,R,"February 26, 1993",1 hrs. 36 min.,N/A,Gillian Armstrong,N/A,N/A
202,"Faraway, So Close!","$810,455",Sony Classics,Fantasy Drama,PG-13,"December 21, 1993",2 hrs. 20 min.,N/A,N/A,N/A,Willem Dafoe
203,Visions of Light,"$799,856",Kino,Documentary,Unrated,"February 24, 1993",1 hrs. 32 min.,N/A,N/A,N/A,N/A
204,The Accompanist,"$769,983",Sony Classics,Foreign,PG,"December 23, 1993",1 hrs. 50 min.,N/A,N/A,N/A,N/A
205,"Bodies, Rest and Motion","$764,724",New Line,Comedy / Drama,R,"April 9, 1993",1 hrs. 35 min.,N/A,N/A,N/A,N/A
206,Household Saints,"$712,418",Fine Line,Drama,R,"September 15, 1993",2 hrs. 4 min.,N/A,N/A,N/A,N/A
207,The Opposite Sex and How to Live With Them,"$690,966",Miramax,Romantic Comedy,R,"March 26, 1993",1 hrs. 26 min.,N/A,N/A,"Davis Guggenheim,Jeffrey Silver",Courteney Cox
208,Leolo,"$611,703",Fine Line,Foreign,Unrated,"May 7, 1993",1 hrs. 47 min.,N/A,N/A,N/A,N/A
209,Deception (1993),"$608,866",Miramax,Thriller,PG-13,"October 29, 1993",1 hrs. 30 min.,N/A,N/A,N/A,"Liam Neeson,Viggo Mortensen"
210,Road Scholar,"$597,564",Samuel Goldwyn,Documentary,PG,"July 16, 1993",1 hrs. 21 min.,N/A,N/A,N/A,N/A
211,The Ballad of Little Jo,"$543,091",Fine Line,Western,R,"August 20, 1993",2 hrs. 1 min.,N/A,N/A,John Sloss,"Ian McKellen,Melissa Leo"
212,Sex Is...,"$530,833",Outsider Films,Documentary,Unrated,"May 7, 1993",1 hrs. 22 min.,N/A,N/A,N/A,N/A
213,Just Another Girl on the IRT,"$479,169",Miramax,Unknown,R,"March 19, 1993",1 hrs. 36 min.,N/A,N/A,N/A,N/A
214,Especially on Sunday,"$442,676",Miramax,Foreign,R,"August 13, 1993",1 hrs. 39 min.,N/A,N/A,N/A,N/A
215,American Heart,"$384,048",Triton,Unknown,R,"May 7, 1993",1 hrs. 53 min.,N/A,N/A,Jeff Bridges,Jeff Bridges
216,House of Cards,"$322,871",Miramax,Unknown,PG-13,"June 25, 1993",1 hrs. 49 min.,N/A,N/A,Gianni Nunnari,Tommy Lee Jones
217,The Music of Chance,"$313,967",IRS Media,Unknown,R,"June 4, 1993",1 hrs. 38 min.,N/A,N/A,Dylan Sellers,N/A
218,Ethan Frome,"$296,081",Miramax,Unknown,PG,"March 12, 1993",1 hrs. 39 min.,N/A,John Madden,N/A,"Liam Neeson,Joan Allen"
219,Riff-Raff,"$295,444",Fine Line,Comedy / Drama,Unrated,"February 12, 1993",1 hrs. 35 min.,N/A,N/A,N/A,N/A
220,Equinox,"$279,627",IRS Media,Unknown,R,"June 11, 1993",1 hrs. 50 min.,N/A,N/A,N/A,Marisa Tomei
221,Wrestling Ernest Hemingway,"$278,720",Warner Bros.,Unknown,PG-13,"December 17, 1993",2 hrs. 3 min.,N/A,N/A,Todd Black,"Robert Duvall,Sandra Bullock"
222,Tokyo Decadence,"$277,845",Northern Arts,Unknown,NC-17,"April 30, 1993",1 hrs. 52 min.,N/A,N/A,N/A,N/A
223,Amongst Friends,"$265,000",Fine Line,Unknown,R,"July 23, 1993",1 hrs. 28 min.,"$1,000,000",N/A,N/A,N/A
224,Dead Alive,"$242,623",Trimark,Unknown,R,"February 12, 1993",1 hrs. 40 min.,N/A,Peter Jackson,N/A,N/A
225,The Abyss Special Edition,"$238,737Domestic Lifetime Gross $54,461,047",Fox,Sci-Fi Adventure,R,"February 26, 1993",2 hrs. 51 min.,N/A,N/A,N/A,N/A
226,Fifty/Fifty,"$229,041",Cannon Films,Action Comedy,R,"March 26, 1993",1 hrs. 41 min.,N/A,N/A,N/A,N/A
227,Bopha!,"$212,483",Paramount,Unknown,PG-13,"September 24, 1993",2 hrs. 0 min.,N/A,N/A,N/A,Danny Glover
228,Man Bites Dog,"$205,569",Roxie,Unknown,NC-17,"January 15, 1993",1 hrs. 35 min.,N/A,N/A,N/A,N/A
229,Romper Stomper,"$175,340",Academy Entertainment,Unknown,R,"June 9, 1993",1 hrs. 33 min.,N/A,N/A,N/A,Russell Crowe
230,No Place to Hide,"$135,004",Cannon Films,Unknown,R,"April 16, 1993",1 hrs. 35 min.,N/A,N/A,N/A,Drew Barrymore
231,The Saint of Fort Washington,"$134,454",Warner Bros.,Unknown,R,"November 17, 1993",1 hrs. 43 min.,N/A,N/A,N/A,"Matt Dillon,Danny Glover"
232,The Trial,"$119,267",Angelika,Unknown,PG-13,"November 24, 1993",2 hrs. 0 min.,N/A,N/A,N/A,"Anthony Hopkins,Alfred Molina"
233,Bank Robber,"$115,842",IRS Media,Unknown,R,"December 10, 1993",1 hrs. 31 min.,N/A,N/A,N/A,Forest Whitaker
234,Guncrazy,"$114,516",Man Ray Assoc.,Unknown,R,"January 20, 1993",1 hrs. 37 min.,N/A,N/A,N/A,Drew Barrymore
235,Crush (1993),"$107,792",Strand,Unknown,Unrated,"August 27, 1993",1 hrs. 55 min.,N/A,N/A,N/A,N/A
236,Twenty Bucks,"$89,558",Triton,Unknown,R,"October 22, 1993",1 hrs. 31 min.,N/A,N/A,N/A,Brendan Fraser
237,It's All True,"$86,980",Paramount,Unknown,G,"October 17, 1993",1 hrs. 25 min.,N/A,N/A,N/A,N/A
238,Wilder Napalm,"$84,859",TriStar,Unknown,PG-13,"August 20, 1993",1 hrs. 49 min.,N/A,N/A,N/A,Dennis Quaid
239,The Pickle,"$84,471",Columbia,Unknown,R,"April 30, 1993",1 hrs. 43 min.,N/A,N/A,N/A,N/A
240,Volere Volare,"$78,144",Fine Line,Foreign,R,"February 3, 1993",1 hrs. 32 min.,N/A,N/A,N/A,N/A
241,Betty,"$58,099",MK2 USA,Foreign,Unrated,"August 20, 1993",1 hrs. 45 min.,N/A,N/A,N/A,N/A
242,Return of the Living Dead III,"$54,207",Trimark,Unknown,R,"October 29, 1993",1 hrs. 36 min.,N/A,N/A,N/A,N/A
243,Mac,,Samuel Goldwyn,Unknown,R,"February 19, 1993",1 hrs. 57 min.,N/A,N/A,N/A,N/A
244,Twist (1993),"$36,875",Triton,Documentary,Unrated,"July 16, 1993",1 hrs. 14 min.,N/A,N/A,N/A,N/A
245,Freaked,"$29,296",Fox,Sci-Fi Comedy,PG-13,"October 1, 1993",1 hrs. 26 min.,N/A,N/A,N/A,Randy Quaid
246,Morning Glory (1993),"$28,409",Academy Entertainment,Unknown,PG-13,"September 17, 1993",1 hrs. 30 min.,N/A,N/A,N/A,N/A
247,Wild West,"$24,079",Samuel Goldwyn,Comedy,R,"November 5, 1993",1 hrs. 25 min.,N/A,N/A,Eric Fellner,N/A
248,Dangerous Game,,MGM,Unknown,R,"November 19, 1993",1 hrs. 49 min.,N/A,N/A,N/A,Madonna
249,American Friends,"$23,034",Castle Hill,Unknown,PG,"April 9, 1993",1 hrs. 35 min.,N/A,N/A,N/A,Alfred Molina
250,That Night,"$20,194",Warner Bros.,Romance,PG-13,"August 6, 1993",1 hrs. 29 min.,N/A,N/A,Arnon Milchan,N/A
251,Deadfall,"$18,369",Trimark,Unknown,R,"October 8, 1993",1 hrs. 39 min.,N/A,N/A,N/A,Nicolas Cage
252,The Last Party,"$11,156",Triton,Documentary,R,"August 27, 1993",1 hrs. 36 min.,N/A,N/A,N/A,N/A
253,Motorama,"$10,535",Two Moon Releasing,Unknown,R,"January 13, 1993",1 hrs. 31 min.,N/A,N/A,N/A,N/A
254,The Hawk,"$8,906",Castle Hill,Thriller,R,"December 10, 1993",1 hrs. 28 min.,N/A,N/A,Eric Fellner,Helen Mirren
255,By the Sword,"$6,220",Hansen Entertainment,Unknown,R,"September 24, 1993",1 hrs. 31 min.,N/A,N/A,N/A,N/A
256,When the Party's Over,"$3,514",Strand,Unknown,R,"March 12, 1993",1 hrs. 50 min.,N/A,N/A,N/A,Sandra Bullock
257,The Philadelphia Experiment II,"$2,970",Trimark,Unknown,PG-13,"November 12, 1993",1 hrs. 38 min.,N/A,N/A,N/A,N/A
258,Children of Fate,"$1,738",First Run,Documentary,Unrated,"November 23, 1993",1 hrs. 25 min.,N/A,N/A,N/A,N/A
